map EGL-G2-D
fac 5 10 {0,115,89,174,245}
hosp 2 {0,97}
n_ALS 6 1 {3:0,1:115,2:245}
n_BLS 16 1 {4:0,1:89,7:174,4:245}
n_CLS 7 0 {2:115,1:89,2:174,2:245}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    39    30    33  0.383914  {0,2,0}     38    1
109    49    34    41  0.504093  {0,0,1}     20    1
121    65   186   188  0.612705  {1,1,0}     23    1
40     66    23   171  0.026731  {0,2,0}     33    1
77    145    20    21  0.023235  {0,1,0}     25    0
97    194   243   245  0.593996  {1,0,0}     34    1
86    222     8     9  0.722143  {1,1,0}     24    1
69    260   125   150  0.005426  {1,0,0}     37    1
9     261   111   114  0.504230  {1,0,0}     21    1
37    268     7     8  0.178793  {0,3,0}     28    1
101   305   252   253  0.378548  {1,0,0}     29    1
104   322    72    73  0.615967  {0,1,0}     25    1
116   343   184   185  0.000996  {0,3,0}     32    1
78    344    61    62  0.043666  {0,1,0}     36    1
59    357   202   203  0.851594  {0,1,0}     31    0
67    378    43    45  0.494344  {0,1,0}     24    0
114   422   140   141  0.045743  {1,1,0}     23    1
5     472   166   175  0.408389  {1,3,0}     40    1
105   477    48    57  0.591516  {1,1,0}     37    1
6     488   253   254  0.538954  {0,2,0}     37    0
50    493   203   204  0.576634  {0,2,0}     34    1
32    511   175   177  0.095642  {1,0,0}     38    1
12    521   185   186  0.720081  {0,1,0}     32    0
72    549     1    12  0.210719  {0,3,0}     40    1
57    563   172   173  0.543871  {0,3,0}     25    1
122   566   158   159  0.933524  {1,0,0}     20    1
33    567   111   114  0.213288  {0,2,0}     23    1
80    602   175   176  0.961733  {1,0,0}     31    1
2     608   135   136  0.449290  {1,1,0}     37    1
54    611    74    75  0.427755  {1,1,0}     30    1
81    627     9    34  0.072053  {1,1,0}     23    1
29    661   175   176  0.247387  {0,3,0}     28    1
84    666    59    60  0.524420  {0,2,0}     20    1
82    667   143   144  0.367066  {0,2,0}     26    1
56    720    76    78  0.631410  {1,1,0}     34    1
20    729   133   134  0.534135  {1,0,0}     32    1
111   735   195   248  0.411855  {1,0,0}     31    0
25    739   152   153  0.533932  {0,1,0}     29    1
96    740    78    79  0.144326  {1,1,0}     38    1
125   747     0     1  0.427816  {0,2,0}     35    1
21    765    36    37  0.962017  {0,0,1}     27    0
75    766    86    87  0.081390  {0,3,0}     31    1
43    766   121   155  0.138804  {0,1,0}     34    0
31    771   105   106  0.280614  {0,1,0}     22    1
62    773   251   254  0.242557  {1,1,0}     29    1
88    794    61    62  0.105195  {1,1,0}     22    1
41    797     7    30  0.042700  {1,0,0}     40    1
83    802   116   123  0.451116  {0,2,0}     26    1
8     808   237   238  0.716414  {1,1,0}     32    1
108   827    70    79  0.631977  {0,3,0}     27    1
110   827   163   168  0.002293  {0,2,0}     30    0
64    836    55    56  0.911605  {0,2,0}     39    1
118   838     0     1  0.654381  {0,1,0}     38    1
53    838   117   118  0.081747  {0,2,0}     27    1
76    838   211   212  0.845188  {1,1,0}     36    1
117   840   112   113  0.126715  {1,3,0}     39    1
124   853   235   236  0.165843  {0,1,0}     32    1
