map EGL-G1-B
fac 5 10 {0,154,143,46,138}
hosp 2 {0,149}
n_ALS 6 1 {4:0,2:46}
n_BLS 24 1 {3:0,5:154,4:143,4:46,8:138}
n_CLS 6 0 {2:143,2:46,2:138}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69     24   225   226  0.952099  {0,2,0}     25    0
5      48   246   247  0.862886  {0,2,0}     35    1
51     59   180   181  0.039138  {0,2,0}     37    0
80    108    61    62  0.559517  {0,0,1}     31    1
88    141   112   113  0.967187  {0,3,0}     40    0
110   167   140   149  0.989964  {0,0,1}     34    1
2     169    36    39  0.420441  {0,2,0}     37    1
83    181    97   126  0.473739  {0,2,0}     27    1
15    215    36    38  0.348884  {0,2,0}     21    1
82    237   190   191  0.668961  {0,2,0}     28    0
108   237   136   137  0.436255  {0,2,0}     27    0
27    250   222   225  0.248339  {0,1,0}     30    0
65    314   198   199  0.731937  {1,0,0}     38    1
53    323    41    51  0.666821  {1,1,0}     40    1
119   349   202   203  0.590372  {0,2,0}     35    0
72    352    12    13  0.642860  {0,2,0}     28    0
125   356   111   112  0.022009  {0,3,0}     26    0
96    373    31    32  0.563728  {1,1,0}     24    1
52    380    23   149  0.654257  {0,1,0}     24    0
127   386   232   233  0.279340  {0,2,0}     32    0
113   387   163   164  0.460537  {0,2,0}     23    0
60    420    97   126  0.729634  {1,2,0}     36    1
85    425    10    11  0.475464  {0,1,0}     23    1
87    426   107   108  0.243953  {0,3,0}     31    1
44    435   176   179  0.752883  {0,2,0}     20    1
31    449    85    86  0.403087  {0,2,0}     30    1
42    459   237   238  0.367372  {0,3,0}     26    1
18    485   122   123  0.354815  {0,1,0}     28    0
48    505   231   236  0.364344  {0,2,0}     27    1
12    512   121   123  0.497957  {0,0,1}     40    0
109   534   225   227  0.733353  {1,1,0}     38    1
89    544   120   154  0.896721  {1,1,0}     25    1
47    548   132   134  0.797468  {0,1,0}     32    1
6     562   246   248  0.859881  {1,0,0}     37    1
71    568   127   138  0.217733  {1,0,0}     24    1
124   596   169   173  0.390250  {0,3,0}     27    0
57    603    97   126  0.389201  {0,0,1}     20    1
114   610   105   117  0.418760  {0,2,0}     32    1
116   617   215   216  0.057215  {0,1,0}     25    0
92    621    39    40  0.980743  {1,0,0}     40    1
107   630   184   185  0.804041  {1,0,0}     38    1
63    634    49    56  0.174140  {1,0,0}     23    1
55    653   124   125  0.911325  {1,0,0}     31    1
75    655   128   129  0.703506  {0,3,0}     36    1
121   660   112   113  0.102206  {0,1,1}     34    0
112   697    88    96  0.214380  {1,0,0}     24    0
70    705    57    61  0.433555  {1,1,0}     30    1
58    706    47    48  0.334915  {0,2,0}     30    0
11    717    89    90  0.416255  {0,2,0}     30    0
93    719    27    30  0.233390  {0,2,0}     40    0
111   728    95    97  0.324634  {0,1,0}     40    0
3     740    43    45  0.448066  {0,2,0}     24    1
98    759   246   247  0.761962  {0,2,0}     40    1
66    761   124   151  0.119263  {1,0,0}     28    1
120   767   137   138  0.922118  {1,1,0}     34    1
50    767   203   210  0.291772  {0,2,0}     28    1
16    772     9    34  0.047779  {0,1,0}     34    1
19    777    90    95  0.032178  {0,1,0}     36    0
36    779   138   139  0.992218  {0,1,0}     31    1
54    779    96   111  0.354004  {0,1,0}     31    1
24    804   229   230  0.519487  {0,3,0}     21    1
77    806   106   108  0.738926  {1,1,0}     29    1
41    806   167   175  0.342569  {0,1,0}     20    0
81    809   164   165  0.240229  {0,3,0}     33    0
10    809    20    21  0.319570  {0,1,0}     39    0
46    811   107   108  0.750430  {0,1,0}     24    0
100   812   152   153  0.798838  {1,1,0}     26    1
28    815   175   176  0.917275  {1,0,0}     22    1
34    817   106   107  0.848694  {1,1,0}     24    1
59    818   156   162  0.534584  {1,1,0}     29    1
90    830   190   191  0.136886  {0,0,1}     38    0
64    846     2    14  0.300024  {0,1,0}     26    0
95    879   101   102  0.640374  {1,0,0}     33    1
117   894    94    95  0.607593  {0,2,0}     20    0
37    913   112   113  0.073268  {1,0,0}     29    1
20    914     9    10  0.421327  {0,3,0}     40    1
62    924    68    69  0.383394  {1,1,0}     39    1
99    929    66    68  0.699634  {0,1,0}     21    1
45    929   132   134  0.472291  {1,1,0}     35    1
61    946    50    51  0.746255  {0,0,1}     26    1
78    960   123   124  0.994178  {1,1,0}     27    1
73    984   234   235  0.828944  {0,2,0}     27    1
26   1013    66    67  0.399664  {0,2,0}     28    1
91   1017    80    81  0.344951  {0,2,0}     22    0
79   1026   157   159  0.846101  {0,3,0}     39    1
35   1029   178   182  0.779560  {0,1,0}     34    1
22   1031   155   161  0.348250  {0,2,0}     21    1
33   1032    34    41  0.768491  {0,1,0}     32    0
76   1041    36    39  0.487039  {0,2,0}     25    1
122  1056    95    97  0.790092  {0,1,0}     40    1
7    1061    50    51  0.431547  {1,1,0}     24    1
17   1066   157   158  0.692180  {0,2,0}     37    0
13   1081   232   234  0.489058  {0,3,0}     24    1
101  1081    17    19  0.074477  {0,2,0}     30    0
123  1090   176   179  0.908062  {1,0,0}     32    1
105  1093     3    23  0.440853  {0,2,0}     39    1
126  1097   138   139  0.144800  {0,1,0}     22    1
0    1100   134   135  0.272293  {1,1,0}     20    1
23   1108    40    41  0.281755  {0,3,0}     26    1
94   1109    16    17  0.678947  {0,2,0}     38    1
67   1124   228   229  0.593015  {1,1,0}     37    1
29   1128    12    16  0.871827  {1,0,0}     28    1
39   1128   144   145  0.938891  {0,3,0}     20    1
43   1139    47    48  0.329618  {0,3,0}     28    0
115  1140   173   181  0.004801  {1,0,0}     28    1
102  1153   212   243  0.383613  {0,3,0}     31    0
84   1170   118   119  0.247223  {0,1,0}     24    1
32   1173    94    98  0.713263  {0,2,0}     27    1
49   1179   175   176  0.704382  {1,0,0}     40    1
8    1180    40    41  0.263687  {0,2,0}     20    0
118  1194   210   212  0.601402  {0,1,0}     29    1
56   1215   161   162  0.002290  {0,1,1}     27    1
21   1220   124   151  0.607969  {0,1,0}     30    1
68   1245     2     3  0.612109  {0,1,0}     40    1
4    1259   212   218  0.536842  {1,0,0}     23    1
86   1261   229   230  0.635702  {0,2,0}     23    1
74   1270   121   122  0.682411  {1,0,0}     39    0
38   1271    42    43  0.451403  {0,2,0}     27    1
14   1282   206   207  0.772495  {1,1,0}     28    1
40   1292    47    64  0.094419  {0,1,0}     23    1
25   1297   146   147  0.288086  {0,2,0}     35    1
106  1311    84   100  0.995713  {0,2,0}     37    0
97   1318    61    62  0.451989  {0,1,0}     38    1
1    1346    54    58  0.983667  {0,1,0}     38    0
104  1356    69    70  0.989735  {0,1,0}     35    1
30   1410   124   125  0.837027  {0,1,0}     39    0
9    1410   105   117  0.199471  {0,1,0}     29    0
103  1427   151   154  0.049811  {0,0,1}     32    0
