map EGL-G1-D
fac 5 10 {0,16,100,150,78}
hosp 2 {0,171}
n_ALS 5 1 {2:0,2:100,1:78}
n_BLS 20 1 {4:0,2:16,7:100,3:150,4:78}
n_CLS 5 0 {1:0,1:16,3:150}
      c_m  head  tail      c_af      c_d  c_tau  c_h
50     13   147   148  0.500873  {0,2,0}     25    1
105    14   225   226  0.278931  {0,3,0}     33    1
78     20    22    24  0.530800  {0,1,1}     33    1
24     25   174   175  0.796412  {0,1,0}     36    1
113    51    23   170  0.339043  {1,1,0}     23    1
25     78   199   202  0.439660  {1,1,0}     23    1
121   122     3    23  0.546009  {1,1,0}     28    1
106   136    54    58  0.172550  {1,1,0}     30    1
86    141    16    17  0.681237  {0,2,0}     20    1
57    143   191   193  0.949081  {0,3,0}     38    1
67    149    90    91  0.762307  {0,2,0}     36    1
48    154    59    71  0.030977  {0,2,0}     40    0
94    168   152   153  0.755354  {0,3,0}     20    0
120   174     4    22  0.689612  {0,1,0}     39    0
27    206   189   190  0.943821  {0,1,0}     20    1
72    246   244   249  0.045515  {0,1,0}     21    1
3     271   198   199  0.780273  {0,2,0}     25    0
20    272   246   247  0.616848  {1,0,0}     32    1
62    296   228   230  0.834603  {1,1,0}     20    0
74    347   212   218  0.528793  {0,3,0}     35    0
84    358   132   133  0.139254  {0,2,0}     23    0
42    360   128   137  0.872460  {0,2,0}     22    1
85    374    88    96  0.834973  {0,3,0}     22    0
14    381    89    90  0.579668  {0,3,0}     33    0
28    426   176   179  0.395937  {1,1,0}     32    1
32    447   146   147  0.613536  {0,2,0}     39    0
6     466     1     2  0.531679  {1,0,0}     33    1
38    505    65    66  0.924278  {0,2,0}     27    0
76    513    16    17  0.056939  {1,0,0}     21    1
0     557   161   162  0.999304  {0,2,0}     34    1
79    568    80    81  0.441074  {0,2,0}     40    1
49    573   190   191  0.993929  {0,1,0}     21    0
112   597   229   230  0.723779  {0,3,0}     37    1
35    599   157   159  0.968084  {1,0,0}     27    1
122   609   195   197  0.579901  {1,0,0}     38    1
15    610    45    46  0.192751  {1,0,0}     36    1
82    614   101   110  0.267525  {0,2,0}     22    1
43    616    36    39  0.958643  {0,2,0}     20    0
8     620   141   142  0.741389  {0,2,0}     39    1
58    620   158   160  0.369847  {0,1,1}     33    0
1     633    31    32  0.768955  {0,1,0}     31    1
83    638    68    79  0.335441  {1,1,0}     23    1
97    649   155   156  0.754474  {0,3,0}     35    1
80    672   190   192  0.264885  {1,2,0}     30    1
124   687   206   207  0.085516  {0,1,0}     35    0
19    695   155   156  0.316761  {0,1,1}     24    0
101   700    83    84  0.850525  {0,2,0}     32    1
103   702   241   242  0.780790  {0,3,0}     22    0
98    704    54    58  0.939974  {0,1,1}     24    0
118   705   142   144  0.776397  {0,3,0}     38    1
55    730    48    49  0.023870  {0,2,0}     33    0
45    742    70    71  0.068387  {0,1,0}     20    1
64    748   178   183  0.987791  {0,1,0}     23    0
125   752   213   214  0.174240  {0,2,0}     21    0
30    760   173   181  0.923075  {0,1,0}     28    1
93    765   144   145  0.834484  {0,3,0}     39    1
2     774    83    84  0.323903  {0,1,1}     40    1
111   782    96    97  0.021635  {0,1,1}     39    1
66    827    78    79  0.195300  {0,1,0}     37    1
56    852   222   223  0.218755  {1,1,0}     26    1
18    856     0     1  0.028699  {0,2,0}     40    0
99    872   220   222  0.032832  {1,0,0}     38    1
11    903    84   100  0.060801  {1,0,0}     24    1
104   906    50    53  0.731145  {0,1,1}     36    0
52    907   140   141  0.007873  {0,0,1}     27    0
36    909   118   119  0.304811  {0,1,0}     39    0
60    911   229   230  0.621653  {1,0,0}     33    0
61    922    23   170  0.934219  {0,1,0}     20    1
119   939   211   212  0.093173  {0,3,0}     27    1
63    942   244   248  0.425867  {1,0,0}     31    1
73    962   102   110  0.272725  {0,2,0}     36    0
117   964    89    91  0.099892  {1,1,0}     32    1
39    968    91    92  0.650611  {1,0,0}     25    1
26    977   241   242  0.062449  {0,1,0}     20    1
5     985   198   199  0.240164  {0,1,0}     22    1
75    992    66    67  0.522048  {0,1,0}     26    1
4     994    84   100  0.270010  {0,1,0}     22    0
54    998   192   193  0.009675  {1,3,0}     23    1
126  1002   124   151  0.449591  {0,1,0}     28    0
109  1004    47    48  0.813891  {1,1,0}     33    1
29   1009    17    22  0.069488  {0,2,0}     20    1
69   1016   122   123  0.108621  {0,1,0}     36    0
110  1018    31    32  0.764346  {0,1,0}     20    0
37   1025    71    72  0.539049  {0,3,0}     24    1
100  1025    66    68  0.171137  {0,2,0}     29    0
21   1031    68    79  0.774844  {0,0,1}     37    0
102  1050    97   126  0.255485  {0,1,1}     29    1
95   1068   240   241  0.321447  {0,2,0}     21    1
68   1085   244   245  0.951539  {1,0,0}     21    1
81   1092    45    46  0.736352  {0,1,0}     25    1
44   1093   129   136  0.222955  {1,1,0}     31    1
53   1102    39    52  0.314694  {0,2,0}     32    1
123  1112   100   101  0.927153  {1,0,0}     33    1
40   1118     7    30  0.363360  {0,1,0}     33    1
51   1129   125   149  0.925620  {0,1,0}     38    0
23   1131    12    16  0.272504  {0,2,0}     25    0
127  1143   227   228  0.854877  {0,1,1}     30    1
10   1144    92    93  0.734919  {0,1,0}     30    1
7    1145   115   116  0.767885  {0,1,0}     37    1
71   1154   197   198  0.797720  {1,1,0}     34    1
59   1163   123   124  0.403085  {1,3,0}     32    1
116  1191   225   248  0.966745  {1,1,0}     35    1
77   1193   116   120  0.425789  {0,1,1}     29    1
9    1195    17    19  0.137862  {0,1,0}     26    0
41   1195   169   170  0.578219  {0,2,0}     25    1
12   1210   228   230  0.319798  {0,1,0}     35    0
13   1211   112   114  0.203791  {0,2,0}     26    1
89   1217    53    54  0.722601  {0,2,0}     22    0
96   1233   222   223  0.149077  {0,1,0}     34    0
22   1240     7    30  0.976840  {0,1,0}     28    1
16   1245   153   157  0.864763  {0,3,0}     24    0
34   1254   117   118  0.960244  {0,2,0}     26    1
91   1256   238   239  0.110249  {1,0,0}     36    1
115  1263    80    81  0.205405  {1,0,0}     20    1
46   1270   119   169  0.909790  {0,1,1}     28    1
114  1278   189   190  0.858498  {1,0,0}     35    1
87   1325   136   137  0.956019  {0,2,0}     31    1
70   1326   177   184  0.507818  {1,0,0}     40    1
90   1330   123   124  0.237929  {0,2,0}     37    1
65   1330   171   172  0.086449  {0,1,0}     28    1
17   1347     1    12  0.669081  {1,0,0}     24    1
33   1348   223   224  0.963852  {0,1,0}     22    1
88   1362   244   249  0.325924  {0,2,0}     29    1
47   1364   185   186  0.008369  {1,1,0}     38    1
92   1365    56    57  0.025423  {0,2,0}     36    0
31   1370    82    83  0.285958  {0,0,1}     36    1
107  1402   178   182  0.724854  {0,3,0}     31    1
108  1414    86    87  0.340762  {0,3,0}     39    0
