map EGL-G1-A
fac 5 10 {0,96,29,128,109}
hosp 2 {0,199}
n_ALS 7 1 {2:0,3:29,2:109}
n_BLS 23 1 {3:0,7:96,6:29,4:128,3:109}
n_CLS 9 0 {3:96,1:29,2:128,3:109}
      c_m  head  tail      c_af      c_d  c_tau  c_h
33     19   237   238  0.411818  {0,3,0}     26    1
116    49   127   138  0.370334  {0,1,0}     26    1
3      63   234   236  0.307206  {0,2,0}     32    0
73     95   127   138  0.016688  {0,1,0}     37    1
36    125    83    85  0.171784  {1,0,0}     22    1
64    154     2     3  0.713368  {0,2,0}     25    0
26    163   167   175  0.198967  {0,0,1}     22    1
77    229   170   171  0.542069  {1,1,0}     22    1
11    234   120   121  0.217084  {0,0,1}     20    0
84    248   171   172  0.122649  {0,3,0}     31    1
51    249    51    52  0.293284  {0,3,0}     20    1
123   282   234   236  0.621646  {0,1,1}     26    0
5     304   194   195  0.312760  {0,2,0}     28    0
48    339   198   199  0.799367  {0,2,0}     25    1
113   374   151   154  0.977844  {0,2,0}     20    1
38    405   103   104  0.595543  {0,0,1}     33    0
85    414   138   139  0.522383  {0,2,0}     34    1
90    432   142   143  0.792779  {0,2,0}     36    1
79    432    39    72  0.945500  {0,3,0}     40    1
4     433   211   212  0.309879  {0,2,0}     20    0
24    441    23   170  0.186073  {0,1,0}     36    1
106   442    96   114  0.174524  {1,1,0}     26    1
98    447   237   240  0.811738  {0,1,0}     24    1
58    485   197   198  0.567518  {0,2,0}     36    1
7     502   173   181  0.366939  {0,1,0}     20    1
47    522    17    22  0.060713  {0,3,0}     25    0
15    523   244   245  0.798953  {0,1,1}     39    1
103   526    51    52  0.755882  {0,2,0}     24    0
54    531    16    18  0.062840  {0,2,0}     32    0
114   531    68    69  0.297828  {0,3,0}     28    0
0     536   121   123  0.902348  {1,1,0}     35    1
87    536    29    31  0.864350  {0,1,0}     21    0
14    549    65    92  0.073575  {1,1,0}     29    1
63    560    90    95  0.246366  {0,1,1}     21    0
125   579   226   231  0.948168  {1,1,0}     38    1
96    582   125   126  0.960802  {0,3,0}     22    1
12    585    10    11  0.951366  {0,2,0}     40    1
30    610   227   228  0.244356  {0,1,0}     35    1
39    623   178   182  0.865386  {1,1,0}     40    1
49    626    75    76  0.652034  {0,1,0}     29    1
25    636   104   105  0.112297  {0,1,0}     21    1
92    641   153   157  0.746231  {0,2,0}     20    1
124   644    12    13  0.666544  {0,3,0}     20    0
95    645   153   157  0.794492  {1,0,0}     21    1
42    656    59    71  0.092681  {0,1,0}     20    1
99    670    79    80  0.721214  {1,1,0}     22    1
70    677   213   216  0.585213  {0,1,0}     33    0
118   698   115   116  0.163794  {1,0,0}     29    1
50    701   163   164  0.316123  {0,0,1}     33    0
91    705    38    40  0.884265  {0,1,0}     37    1
17    716    65    91  0.954572  {0,2,0}     24    1
71    726   127   138  0.347612  {0,1,1}     37    1
23    728   169   170  0.742685  {0,3,0}     27    1
86    735    37    74  0.376612  {1,1,0}     27    1
32    736   103   113  0.588814  {0,2,0}     24    1
101   746     6     7  0.209441  {0,1,0}     36    1
19    747   212   218  0.408176  {0,0,1}     40    0
115   749    15    17  0.622815  {0,1,1}     34    0
62    750    53    54  0.843524  {1,0,0}     39    1
45    750   140   141  0.519068  {0,1,0}     27    1
35    757    95    97  0.079416  {0,1,0}     32    1
21    765   165   177  0.728624  {1,0,0}     26    1
13    768     6    27  0.646081  {0,1,0}     35    1
22    771   138   139  0.007023  {0,1,0}     28    1
72    772   220   222  0.933973  {0,0,1}     29    1
121   774    50    52  0.748660  {0,2,0}     20    0
29    778   158   160  0.546136  {1,0,0}     29    1
57    801    53    54  0.340338  {1,0,0}     35    1
69    813   103   113  0.786141  {0,2,0}     35    1
44    823   116   118  0.221568  {0,1,0}     23    1
89    828   177   178  0.535595  {0,1,0}     26    0
66    833    23   170  0.604049  {0,1,1}     38    1
41    841   127   128  0.889208  {0,1,0}     29    1
122   851   175   176  0.237026  {0,1,0}     33    1
126   867    67    68  0.605629  {0,1,0}     21    1
8     874   162   167  0.013331  {1,0,0}     22    1
108   876    12    13  0.828063  {0,2,0}     35    0
119   883   140   141  0.546298  {0,2,0}     22    0
127   885   124   149  0.669733  {0,1,0}     24    0
94    887    65    92  0.594128  {0,1,1}     23    1
10    889    29    30  0.692022  {0,3,0}     38    0
74    889   150   152  0.880002  {0,0,1}     34    0
75    912   210   211  0.528285  {1,3,0}     23    1
109   915   162   167  0.585847  {1,1,0}     34    0
107   915    26    28  0.042058  {1,0,0}     40    1
120   928    77    81  0.199359  {0,3,0}     35    1
67    959    80    88  0.712722  {0,1,1}     29    0
18    963    31    38  0.993157  {0,1,0}     27    1
20    975   163   168  0.668682  {0,1,0}     26    0
93    976   115   122  0.761477  {1,0,0}     26    1
78    996   102   110  0.525723  {0,2,0}     25    1
27    998   198   199  0.605072  {0,1,0}     39    1
60   1000   211   213  0.139469  {1,0,0}     27    1
88   1017   226   227  0.541199  {0,1,0}     21    1
111  1021    50    51  0.474821  {1,1,0}     32    1
28   1029    72    73  0.258211  {1,0,0}     23    1
68   1031    18    19  0.328421  {0,1,0}     38    1
37   1038    34    41  0.381705  {0,1,0}     33    0
34   1042     7     8  0.310453  {1,1,0}     25    1
55   1042   171   172  0.862857  {0,0,1}     39    1
117  1043    12    16  0.925769  {1,1,0}     36    1
9    1077    32    34  0.983482  {0,3,0}     20    0
1    1078   212   243  0.522318  {0,1,0}     26    1
31   1082    90    95  0.884989  {0,2,0}     33    1
40   1110    53    54  0.584533  {0,3,0}     21    1
105  1117   196   197  0.202035  {0,1,0}     37    1
100  1122   225   227  0.111941  {0,1,0}     20    1
53   1138   128   129  0.217692  {0,3,0}     40    1
46   1161   126   127  0.265195  {0,1,0}     38    0
104  1178    88    96  0.314353  {1,0,0}     30    1
97   1216   178   179  0.932433  {0,3,0}     33    1
59   1221   176   180  0.452727  {1,1,0}     26    1
56   1225   226   227  0.957793  {0,3,0}     38    0
61   1241   167   175  0.578381  {0,1,0}     23    0
6    1262    16    17  0.546362  {0,2,0}     38    0
43   1264   215   216  0.392819  {1,1,0}     40    1
81   1265   204   209  0.537413  {0,2,0}     21    1
80   1271   112   114  0.262128  {0,2,0}     20    1
52   1288   157   158  0.282536  {0,1,0}     22    0
112  1296   124   125  0.860284  {0,3,0}     38    1
102  1311     6     7  0.829176  {0,3,0}     27    0
16   1332    89    90  0.268008  {0,1,0}     35    0
2    1346   207   208  0.266455  {1,1,0}     29    1
76   1358   174   176  0.717714  {0,2,0}     38    1
110  1368    68    79  0.870846  {0,3,0}     26    1
83   1400    53    54  0.970504  {0,1,0}     32    1
65   1429   116   120  0.666446  {1,0,0}     40    1
82   1430   110   113  0.650326  {1,2,0}     32    1
