map EGL-G2-B
fac 5 10 {0,55,252,186,8}
hosp 1 {0}
n_ALS 10 1 {2:0,2:55,3:252,3:186}
n_BLS 16 1 {1:0,1:55,5:252,7:186,2:8}
n_CLS 6 0 {2:55,1:252,3:8}
      c_m  head  tail      c_af      c_d  c_tau  c_h
124    20   211   212  0.742582  {0,1,1}     24    1
2      21   129   130  0.849950  {0,2,0}     40    1
87     21   218   225  0.330908  {0,1,0}     20    0
14     22     0    21  0.641421  {0,0,1}     31    1
81     28    69    80  0.726360  {0,1,0}     29    1
123    28   171   172  0.132593  {1,0,0}     33    0
13     99    61    65  0.053107  {1,1,0}     34    1
88    116    84    86  0.750100  {1,1,0}     34    1
44    123    90    91  0.099957  {1,0,0}     35    1
127   154    24    26  0.748108  {0,1,0}     23    0
41    233    91    92  0.770436  {0,1,1}     27    0
15    278   121   122  0.921286  {0,2,0}     33    0
11    287    57    61  0.486756  {0,1,0}     32    0
69    303   181   182  0.002601  {1,0,0}     27    1
31    307   166   175  0.969375  {1,1,0}     34    1
117   325   200   201  0.071526  {0,1,0}     38    0
94    330    23   237  0.034088  {0,2,0}     21    1
63    389    28    29  0.547851  {0,1,0}     23    1
74    396   145   146  0.672099  {0,0,1}     29    1
84    396   132   133  0.611463  {0,2,0}     35    1
20    410   204   205  0.658856  {0,1,1}     37    1
111   430   155   156  0.351432  {0,2,0}     23    1
25    442   103   104  0.142192  {0,1,1}     26    0
46    449    27    30  0.135270  {1,1,0}     38    1
36    512   195   248  0.752690  {0,3,0}     31    0
110   523   129   138  0.566522  {0,3,0}     30    1
106   538    23   150  0.518413  {1,0,0}     26    0
7     540    25    26  0.938134  {0,2,0}     25    1
99    555   172   173  0.367874  {0,2,0}     35    0
12    555   106   108  0.911277  {0,1,0}     34    0
19    555    36    39  0.587035  {1,1,0}     29    1
85    568    62    63  0.629669  {0,2,0}     37    1
119   584   216   217  0.305422  {0,1,0}     28    0
78    597   252   253  0.659903  {0,3,0}     32    1
83    599   225   226  0.268305  {0,1,0}     23    1
79    609   129   138  0.453895  {0,3,0}     23    1
91    623   146   147  0.128656  {1,0,0}     20    1
115   631   213   214  0.776282  {0,3,0}     30    1
8     647   243   245  0.582874  {0,2,0}     37    1
121   648   174   182  0.610330  {0,2,0}     24    1
82    651   233   234  0.537820  {0,1,0}     37    0
3     653   236   237  0.025136  {0,3,0}     23    0
98    655    74    76  0.886382  {1,1,0}     29    1
48    665   233   234  0.700356  {1,0,0}     20    1
29    668   247   249  0.551553  {0,0,1}     39    0
72    688    91    92  0.044042  {0,2,0}     37    1
17    696   140   142  0.764403  {0,2,0}     21    0
126   697   130   131  0.923556  {1,3,0}     39    1
24    743   250   251  0.672859  {0,3,0}     22    1
108   752    18    20  0.643759  {0,2,0}     25    1
125   771   209   216  0.894719  {0,2,0}     25    1
70    774   143   144  0.464373  {0,1,0}     27    0
58    775   165   166  0.702037  {0,1,0}     26    1
