map EGL-G1-A
fac 5 10 {0,18,47,72,160}
hosp 1 {0}
n_ALS 5 1 {2:0,2:47,1:160}
n_BLS 17 1 {5:0,2:18,2:47,5:72,3:160}
n_CLS 5 0 {2:18,2:47,1:160}
      c_m  head  tail      c_af      c_d  c_tau  c_h
23     40    80    88  0.037907  {0,3,0}     29    1
40     68   226   227  0.521521  {0,2,0}     40    1
67     73   177   184  0.171418  {0,0,1}     33    0
90     87    91    92  0.248519  {0,1,0}     39    1
69     89   120   154  0.518563  {0,1,0}     33    0
120    97   163   164  0.288958  {0,2,0}     28    0
11    173   106   108  0.204748  {1,0,0}     31    1
54    174    11    42  0.147618  {1,1,0}     26    1
48    196   170   171  0.333490  {0,3,0}     26    0
117   212   101   110  0.809804  {1,0,0}     28    1
38    251   126   127  0.387651  {0,1,0}     30    0
74    304    95    97  0.404325  {0,3,0}     21    1
104   308   115   122  0.818582  {1,1,0}     20    0
66    324   164   165  0.889549  {0,3,0}     37    0
46    331    17    19  0.615523  {1,0,0}     30    1
12    335     0     1  0.177513  {0,1,0}     37    0
59    345   191   193  0.089463  {0,2,0}     30    1
43    352     5    23  0.354857  {0,1,0}     34    0
24    394     9    10  0.534081  {1,1,0}     20    1
102   422    23   170  0.156359  {0,2,0}     34    1
29    438   215   216  0.767830  {0,3,0}     33    0
118   446   101   102  0.996614  {0,1,0}     33    1
65    461   241   242  0.617216  {1,1,0}     26    1
93    472    45    46  0.552789  {1,1,0}     25    1
75    476    97   126  0.900099  {0,2,0}     38    0
34    488   225   227  0.749075  {0,1,0}     31    1
107   489    12    13  0.722290  {0,1,0}     27    1
57    489    39    40  0.104465  {1,0,0}     29    1
10    493     1     2  0.520707  {0,2,0}     20    1
58    507    12    13  0.565196  {0,2,0}     28    1
60    512   241   242  0.806247  {1,0,0}     21    1
30    516   134   135  0.497891  {1,0,0}     36    1
126   525   219   221  0.765965  {0,1,0}     38    1
110   526    12    13  0.454613  {0,2,0}     37    1
61    531   202   203  0.805217  {0,1,1}     33    0
47    533   156   160  0.974668  {1,1,0}     32    1
96    546   135   136  0.870373  {0,1,0}     37    0
37    556    19    20  0.004231  {0,2,0}     24    1
101   577   123   124  0.910451  {0,2,0}     24    0
15    585   130   131  0.616459  {0,2,0}     20    1
111   596   229   230  0.759847  {0,1,0}     39    0
21    599   177   184  0.989664  {1,1,0}     34    1
89    601   123   124  0.032962  {0,3,0}     23    1
2     604    50    51  0.278570  {0,1,0}     24    0
3     606    18    20  0.810409  {0,1,1}     38    1
55    628    65    66  0.975000  {1,1,0}     37    1
127   637    17    19  0.146356  {1,1,0}     34    1
44    661    62    63  0.741927  {1,0,0}     26    1
49    664   202   204  0.368365  {0,2,0}     29    0
19    665   193   194  0.195683  {0,1,0}     22    1
100   668   153   157  0.549866  {0,1,0}     40    0
6     675     4     5  0.740193  {1,3,0}     38    1
31    676    16    17  0.732419  {0,3,0}     31    0
20    682   125   126  0.929610  {0,0,1}     34    1
76    684    68    69  0.095529  {0,2,0}     35    0
28    688    51    52  0.919860  {0,1,1}     24    0
105   692    96   111  0.066799  {0,2,0}     30    0
5     694    20    21  0.064599  {0,2,0}     37    1
92    698    31    38  0.594820  {0,0,1}     40    0
103   708   228   229  0.191809  {0,1,0}     28    1
56    724   137   138  0.083833  {0,1,0}     25    1
45    737   101   110  0.884778  {1,0,0}     40    1
64    755   189   190  0.656956  {0,2,0}     29    1
0     758   142   143  0.648286  {0,1,0}     28    0
68    764    98   131  0.417237  {0,2,0}     34    0
121   784    73    75  0.225730  {1,0,0}     34    1
80    790   199   201  0.488179  {0,1,0}     27    1
50    791    53    54  0.604078  {1,1,0}     21    1
39    797    73    75  0.689349  {0,2,0}     32    0
26    803   169   173  0.773582  {0,2,0}     30    1
123   815   211   213  0.141883  {0,1,0}     31    0
85    818   165   174  0.416550  {0,2,0}     20    1
115   832   223   224  0.487979  {1,1,0}     28    1
114   839   129   130  0.813056  {1,1,0}     25    1
112   847   156   160  0.896141  {1,0,0}     38    1
27    849    19    25  0.715699  {1,0,0}     35    1
8     861     9    34  0.832830  {1,1,0}     27    1
41    871    83    85  0.215438  {0,0,1}     23    1
9     896   121   123  0.754002  {1,1,0}     23    1
91    896   207   208  0.439430  {0,1,0}     32    1
53    897    47    64  0.417132  {0,0,1}     20    0
62    898    70    72  0.561774  {1,0,0}     40    1
72    910   176   179  0.587878  {0,1,0}     20    0
94    916    54    55  0.899469  {0,3,0}     38    0
106   924   116   117  0.265891  {0,2,0}     28    1
18    935   225   248  0.097062  {0,1,0}     25    1
116   940   149   150  0.077774  {0,0,1}     27    1
78    943   210   212  0.252697  {1,0,0}     30    1
99    953    66    68  0.997270  {1,0,0}     36    1
35    960   154   155  0.687709  {1,1,0}     38    1
98    968    61    62  0.573267  {0,1,1}     34    0
1     976    68    69  0.821772  {0,2,0}     30    1
79   1001    95    97  0.958310  {0,3,0}     21    1
52   1002   106   107  0.945518  {0,1,1}     21    1
122  1016   225   227  0.728457  {1,0,0}     37    1
124  1018    98    99  0.510701  {1,1,0}     32    0
14   1025   195   197  0.663663  {1,0,0}     27    1
25   1025   124   125  0.248436  {0,1,1}     36    0
119  1026    43    45  0.592683  {1,0,0}     24    1
22   1035   198   199  0.419486  {0,2,0}     27    1
84   1038   150   152  0.450666  {0,2,0}     24    1
83   1048    61    62  0.454151  {0,2,0}     27    0
113  1056   226   231  0.921889  {1,1,0}     34    1
63   1062   154   155  0.682590  {0,1,0}     27    0
82   1063   178   179  0.732615  {0,1,0}     35    1
36   1078   119   161  0.187208  {0,2,0}     31    1
73   1102    19    25  0.686332  {0,2,0}     21    1
109  1109   101   110  0.166282  {0,1,0}     22    0
71   1121   108   109  0.399463  {0,2,0}     39    1
70   1153   162   167  0.217115  {0,1,1}     23    1
32   1163   197   198  0.038461  {0,2,0}     29    1
108  1187   195   196  0.399265  {1,1,0}     28    1
13   1192   127   128  0.690873  {1,0,0}     36    1
81   1220    38    40  0.420973  {0,2,0}     22    1
17   1224   158   160  0.953688  {0,2,0}     32    1
51   1235   145   146  0.214164  {0,1,0}     37    1
125  1260     8     9  0.609856  {0,2,0}     20    0
7    1273    88    89  0.251486  {1,2,0}     40    1
4    1286   122   123  0.515613  {0,1,0}     28    1
97   1295    18    19  0.937587  {0,2,0}     25    1
42   1308    66    67  0.056665  {0,3,0}     30    1
86   1327   144   145  0.523951  {0,1,0}     22    0
88   1334    17    22  0.408446  {0,1,0}     30    1
16   1341   124   149  0.232231  {0,1,0}     24    1
77   1350   202   204  0.950451  {0,2,0}     33    1
87   1367   202   203  0.497032  {1,0,0}     20    1
33   1367   225   226  0.323650  {0,1,0}     39    1
95   1416   101   102  0.330629  {0,1,0}     28    0
