map EGL-G1-C
fac 5 10 {0,114,139,161,4}
hosp 1 {0}
n_ALS 5 1 {3:0,1:114,1:139}
n_BLS 18 1 {3:0,5:114,4:161,6:4}
n_CLS 9 0 {4:0,1:139,2:161,2:4}
      c_m  head  tail      c_af      c_d  c_tau  c_h
28      8    50    51  0.036967  {1,1,0}     27    1
66     50   193   194  0.438470  {0,2,0}     28    1
36     55    73    75  0.192968  {1,1,0}     22    1
14     73    83    84  0.261623  {0,2,0}     27    1
25     76    12    16  0.901857  {0,3,0}     35    1
102    83   140   141  0.110633  {1,0,0}     34    1
109   149   196   197  0.610999  {0,1,1}     24    1
51    170   219   220  0.989027  {0,2,0}     29    0
50    183    14    15  0.787441  {0,1,0}     22    1
108   219   124   125  0.583592  {1,1,0}     23    1
76    220   219   220  0.924444  {0,1,1}     37    0
32    282   131   132  0.333137  {0,2,0}     20    1
119   287    97   126  0.595812  {1,0,0}     38    1
103   291     1     2  0.710173  {0,3,0}     23    1
68    374   185   192  0.132835  {0,2,0}     38    1
99    396    15    17  0.466708  {1,0,0}     36    1
125   422   198   199  0.480523  {0,2,0}     24    0
116   431   128   129  0.481317  {1,0,0}     24    1
31    432   104   106  0.405286  {0,3,0}     33    1
52    482    96   114  0.821127  {0,2,0}     21    1
82    483    19    20  0.906012  {1,1,0}     30    1
48    490   102   103  0.342726  {0,3,0}     29    0
27    519   128   137  0.870874  {0,0,1}     26    1
72    523   125   126  0.606433  {0,2,0}     39    1
60    527   212   218  0.750884  {0,2,0}     22    1
3     529     5    26  0.060610  {1,1,0}     32    1
65    541   157   158  0.163502  {0,2,0}     30    1
53    555    51    52  0.975371  {0,2,0}     21    1
71    556     3     4  0.779176  {0,1,0}     23    0
23    566   202   204  0.100948  {1,1,0}     32    1
59    566   226   231  0.749105  {0,2,0}     21    0
62    567    12    13  0.822861  {0,0,1}     24    1
75    570    24    25  0.600092  {0,0,1}     26    0
41    571   242   245  0.795704  {0,1,0}     39    1
80    605    65    92  0.481274  {1,1,0}     33    1
21    612   238   240  0.408392  {1,1,0}     32    1
24    620   232   233  0.080604  {0,1,0}     20    0
124   622   225   227  0.008840  {0,1,0}     29    0
118   624   142   144  0.367820  {1,0,0}     22    1
84    654    37    74  0.775887  {0,1,0}     36    1
115   662    12    16  0.837269  {0,1,0}     27    0
81    673   153   157  0.157274  {0,1,0}     27    1
19    684    81    82  0.095988  {0,2,0}     22    1
90    684    98   130  0.461148  {0,2,0}     32    1
47    686    70    71  0.938108  {1,0,0}     23    1
6     698    73    74  0.709032  {0,1,1}     21    0
107   706    88    89  0.846332  {0,3,0}     21    0
9     712   146   147  0.029137  {0,2,0}     29    1
110   713    98    99  0.569620  {0,2,0}     34    0
92    714   211   212  0.270724  {1,0,0}     39    1
97    721    65    92  0.035495  {0,3,0}     21    1
22    725   115   116  0.480923  {1,0,0}     35    1
93    743    16    17  0.469373  {1,0,0}     32    1
113   752   171   172  0.895577  {1,0,0}     40    1
91    757    79    80  0.265091  {0,1,0}     32    0
89    778   103   113  0.484654  {0,3,0}     32    0
54    778    37    74  0.477828  {0,2,0}     26    0
111   779   110   113  0.102551  {1,0,0}     20    1
37    780   137   138  0.513889  {1,0,0}     30    1
46    785   160   163  0.730474  {0,1,0}     23    1
55    787    94    95  0.609720  {1,0,0}     31    1
40    791   104   105  0.145773  {0,3,0}     30    1
85    801   144   145  0.708310  {1,1,0}     31    1
100   806    60    67  0.261860  {1,1,0}     38    1
29    806    14    15  0.148766  {0,1,1}     22    0
104   823    62    63  0.373868  {1,1,0}     34    1
88    835   179   180  0.822656  {0,1,0}     39    1
98    862    18    20  0.304086  {0,3,0}     27    0
5     873    62    63  0.689686  {1,0,0}     27    1
56    874   220   222  0.915484  {0,1,0}     24    0
