map EGL-G1-C
fac 5 10 {0,30,137,129,190}
hosp 1 {0}
n_ALS 10 1 {2:0,2:30,1:137,2:129,3:190}
n_BLS 18 1 {3:0,2:30,4:137,4:129,5:190}
n_CLS 10 0 {5:0,2:30,3:129}
      c_m  head  tail      c_af      c_d  c_tau  c_h
21      3   225   227  0.089276  {0,2,0}     40    1
92     11   237   238  0.344628  {0,3,0}     24    0
26     14   207   209  0.060181  {0,3,0}     21    0
30     48    75    76  0.860691  {0,1,0}     36    0
44     59    19    25  0.694825  {1,1,0}     27    1
94     73    24    25  0.914861  {1,1,0}     22    1
102    96   123   124  0.694622  {0,2,0}     25    0
1     115   226   227  0.325103  {1,1,0}     37    1
100   124   191   194  0.528229  {0,1,0}     20    0
71    175    20    21  0.838308  {0,0,1}     38    1
27    193   225   227  0.417556  {1,0,0}     39    1
18    195   140   149  0.301057  {0,1,0}     39    1
88    276   139   141  0.092691  {1,0,0}     23    1
81    301   102   103  0.406919  {1,1,0}     29    1
0     359    77    78  0.801849  {0,1,0}     32    0
91    380    25    26  0.266858  {1,1,0}     33    1
96    416     5    26  0.670121  {1,0,0}     26    1
101   422   212   243  0.372948  {0,2,0}     40    1
84    476    58    59  0.561883  {0,1,0}     40    1
49    485   226   231  0.811377  {0,1,0}     36    1
55    487   232   234  0.302497  {0,3,0}     25    1
59    502    97   126  0.935867  {0,2,0}     23    1
64    503   174   175  0.204633  {1,0,0}     21    1
19    505   120   121  0.025286  {0,2,0}     27    0
109   508   158   160  0.767227  {0,1,0}     28    1
63    517    23   229  0.732237  {0,0,1}     37    1
29    518   106   108  0.482723  {1,1,0}     40    1
97    530    49    50  0.820963  {0,1,0}     22    0
115   579   116   117  0.758065  {1,3,0}     39    1
121   580    27    28  0.109584  {0,2,0}     33    1
118   580    69    70  0.097103  {0,3,0}     38    1
104   583   134   146  0.071332  {0,2,0}     36    0
42    585   126   127  0.802465  {0,2,0}     31    1
112   601     2     3  0.550110  {1,0,0}     34    1
125   608    34    41  0.098020  {0,3,0}     23    0
48    614   151   154  0.932188  {1,1,0}     30    1
51    620   127   128  0.119229  {0,2,0}     23    0
56    621    63    64  0.432965  {0,0,1}     29    0
22    649   112   113  0.689292  {0,1,0}     30    1
87    657    94    95  0.853400  {0,0,1}     23    1
46    667   225   227  0.868702  {0,2,0}     24    0
16    674   178   183  0.679602  {1,0,0}     28    1
28    677   137   138  0.402039  {1,1,0}     34    1
107   688   116   118  0.124843  {0,1,1}     37    0
122   696     5    23  0.180978  {1,1,0}     27    1
14    713   154   155  0.956744  {1,0,0}     29    1
119   745    94    98  0.230673  {1,0,0}     40    0
45    749    95    97  0.281455  {0,1,0}     38    0
127   771    50    52  0.633764  {0,1,0}     40    0
61    774   124   125  0.758241  {0,2,0}     23    0
72    785   179   180  0.393314  {1,1,0}     37    1
60    788     4    22  0.648284  {0,1,0}     39    1
85    821    19    25  0.741286  {1,1,0}     29    0
24    821   228   230  0.069980  {0,2,0}     30    1
75    826    16    18  0.006191  {1,0,0}     31    1
5     853   174   176  0.389614  {1,0,0}     40    1
25    861   155   161  0.499157  {0,0,1}     21    0
106   861   135   145  0.622020  {0,2,0}     28    1
86    871   125   149  0.292065  {1,1,0}     22    1
110   883   140   149  0.556356  {1,1,0}     34    1
58    884   197   198  0.875351  {1,0,0}     24    0
116   893    73    74  0.590998  {0,3,0}     39    1
12    916    70    72  0.096245  {0,1,0}     33    1
15    922   175   176  0.239624  {0,0,1}     20    0
93    929    43    46  0.379132  {0,1,0}     20    1
111   932   158   159  0.614711  {1,0,0}     38    1
105   936    72    73  0.929009  {0,0,1}     28    0
9     936    49    50  0.042969  {1,1,0}     22    1
89    966    89    91  0.211795  {0,2,0}     40    1
11    971   195   197  0.389248  {0,3,0}     33    0
20    979   173   181  0.588225  {0,3,0}     38    1
124   989   192   193  0.085071  {0,2,0}     20    0
7     991   115   122  0.812720  {0,0,1}     28    1
114   992    65    66  0.328590  {1,0,0}     35    1
66    996   242   245  0.987156  {0,1,0}     35    0
13    997   225   248  0.902554  {0,3,0}     29    0
47    997    27    28  0.950302  {0,1,0}     31    1
90   1003   210   212  0.501335  {1,1,0}     30    1
17   1030   199   202  0.234979  {1,2,0}     36    1
117  1042   222   223  0.457238  {1,3,0}     25    1
6    1045    12    16  0.420318  {0,2,0}     27    1
77   1049    36    39  0.531047  {0,3,0}     36    1
2    1052   222   225  0.259088  {1,1,0}     24    1
57   1063   178   179  0.824247  {0,1,0}     25    1
23   1072   198   199  0.495419  {0,1,0}     27    1
39   1076    34    41  0.280398  {0,1,0}     36    1
34   1078   101   110  0.795951  {0,1,0}     35    0
62   1092   122   123  0.362113  {0,2,0}     40    1
126  1093    51    52  0.284768  {1,1,0}     38    1
103  1098    48    49  0.510945  {1,1,0}     37    1
83   1099   104   105  0.505932  {1,1,0}     40    0
54   1114   108   109  0.940100  {0,2,0}     32    1
80   1119    18    20  0.620039  {0,1,0}     25    0
70   1119    95    97  0.598413  {0,1,1}     22    1
99   1125    26    28  0.044261  {0,1,0}     24    1
35   1127   115   116  0.939832  {0,2,0}     37    0
69   1175   231   236  0.206053  {0,2,0}     27    1
10   1183   212   218  0.968435  {1,0,0}     21    1
31   1193   149   150  0.949006  {0,1,0}     24    1
76   1194   180   181  0.528274  {0,2,0}     32    1
120  1194   220   222  0.523891  {0,2,0}     34    1
98   1196    23   170  0.370421  {0,2,0}     35    0
113  1211     2     3  0.906962  {0,2,0}     31    1
108  1211     5    26  0.998836  {0,3,0}     36    0
8    1213    90    95  0.716981  {1,0,0}     23    1
95   1213   174   176  0.736423  {1,0,0}     30    1
73   1214   151   152  0.057533  {0,2,0}     37    0
43   1229    53    55  0.725896  {0,3,0}     29    1
36   1236    23    86  0.557664  {1,0,0}     33    1
32   1260    58    59  0.530850  {0,1,0}     36    0
68   1266    69    70  0.870046  {0,2,0}     25    1
123  1285   156   160  0.538787  {0,2,0}     37    1
41   1303   150   152  0.751472  {1,1,0}     21    1
33   1327   211   213  0.002641  {1,1,0}     35    1
65   1331    93    94  0.363185  {0,0,1}     22    0
67   1346   136   137  0.208536  {0,2,0}     23    1
4    1355   151   152  0.689594  {0,3,0}     23    1
50   1355   102   103  0.978060  {0,1,1}     39    1
74   1356    94    95  0.392324  {0,3,0}     22    0
79   1363    50    52  0.176790  {0,1,0}     30    0
53   1368   155   161  0.797604  {1,0,0}     32    1
78   1374     7    30  0.424016  {1,1,0}     28    1
40   1386   129   130  0.744979  {0,1,0}     28    1
38   1388   147   148  0.766884  {0,3,0}     35    1
3    1397   216   217  0.290319  {1,0,0}     23    1
37   1411   184   185  0.054545  {0,3,0}     35    1
52   1426   195   196  0.645445  {0,2,0}     39    1
82   1439   161   162  0.946222  {1,1,0}     33    1
