map EGL-G2-E
fac 5 10 {0,113,223,17,90}
hosp 1 {0}
n_ALS 5 1 {1:113,3:223,1:90}
n_BLS 15 1 {1:0,4:113,3:223,4:17,3:90}
n_CLS 5 0 {1:113,1:223,1:17,2:90}
      c_m  head  tail      c_af      c_d  c_tau  c_h
126    21    84    86  0.268109  {0,3,0}     22    1
117    46    43    45  0.127046  {0,1,0}     29    1
104    63    14    15  0.998005  {0,1,0}     29    1
93     80   140   141  0.093530  {0,1,0}     26    1
71    107   247   249  0.944408  {0,2,0}     40    1
16    201   113   115  0.118328  {0,1,0}     40    1
77    201   243   245  0.966462  {0,1,0}     32    0
30    209   146   147  0.015736  {0,2,0}     23    0
17    272    39    52  0.320750  {0,2,0}     31    1
8     282   205   207  0.372201  {0,2,0}     40    0
95    317    46    47  0.589300  {1,1,0}     26    1
78    322   197   199  0.599410  {1,0,0}     36    1
97    326    39    52  0.155877  {1,0,0}     32    1
127   353   199   200  0.823679  {0,2,0}     28    0
9     376    27    28  0.102059  {0,3,0}     38    0
65    411    78    82  0.940293  {0,2,0}     22    1
62    427   104   114  0.249028  {0,1,1}     27    1
105   434   125   150  0.170150  {0,1,0}     38    1
85    444    78    82  0.386712  {1,0,0}     20    1
0     450   176   177  0.609595  {0,3,0}     28    1
42    454   163   167  0.646666  {0,2,0}     37    1
60    459   210   211  0.123210  {1,1,0}     24    1
108   461    18    19  0.178780  {0,3,0}     26    0
19    466    22    24  0.488044  {0,2,0}     23    1
28    474    16    17  0.068071  {1,1,0}     23    1
63    483     7    30  0.761686  {0,1,0}     22    1
116   488    50    52  0.172258  {1,1,0}     24    1
124   490   249   252  0.468139  {0,2,0}     20    0
36    518   215   221  0.365551  {0,1,0}     23    1
123   519   154   158  0.213083  {0,1,0}     26    0
31    526   227   233  0.355517  {0,2,0}     34    1
67    535   127   128  0.068034  {0,1,1}     40    1
35    541   153   154  0.488861  {1,1,0}     22    1
45    578   118   119  0.892185  {1,0,0}     25    1
120   580   120   162  0.663793  {1,0,0}     23    1
1     590   180   181  0.861223  {0,2,0}     37    1
22    595   202   209  0.339375  {0,1,1}     38    0
115   596    97   112  0.477431  {0,1,1}     31    1
110   598   247   248  0.015576  {0,1,0}     20    1
91    599   143   144  0.315922  {0,1,0}     27    1
74    604   174   183  0.754641  {0,1,1}     37    1
64    612   233   235  0.447387  {0,2,0}     30    1
119   616    67    69  0.879970  {0,1,0}     26    0
10    618   131   132  0.613852  {0,2,0}     38    0
81    620   140   142  0.445866  {0,2,0}     31    1
2     644     5    26  0.926421  {0,2,0}     32    1
40    645   209   216  0.438033  {0,2,0}     26    1
70    646    56    57  0.402897  {0,0,1}     21    0
21    648     3    15  0.461476  {1,0,0}     34    1
76    653   236   238  0.656685  {0,1,0}     25    1
90    660    39    52  0.400122  {0,1,0}     20    1
39    667   120   170  0.616810  {0,1,0}     28    0
13    669    48    57  0.606845  {0,2,0}     31    0
84    670   226   251  0.030292  {0,2,0}     39    1
125   675    76    77  0.143784  {0,2,0}     20    1
86    709   104   114  0.746117  {1,1,0}     37    1
46    709     7    30  0.035980  {0,3,0}     32    1
73    713     8     9  0.520113  {0,3,0}     21    1
52    717     3    23  0.728830  {0,2,0}     29    0
88    718    39    52  0.140191  {1,0,0}     38    1
48    723    23    87  0.917754  {0,3,0}     32    0
114   731   152   155  0.373991  {1,1,0}     27    1
54    731   132   133  0.149898  {1,0,0}     28    1
18    737   179   184  0.700648  {0,1,0}     37    1
66    750   234   235  0.761260  {1,1,0}     23    1
83    757   239   244  0.571744  {0,2,0}     37    1
43    761    53    55  0.349691  {0,3,0}     22    1
75    767    84    85  0.571504  {0,2,0}     29    1
94    771   158   160  0.347835  {1,2,0}     40    1
7     774   203   204  0.486594  {1,1,0}     25    1
82    782   197   200  0.091489  {0,1,0}     34    0
101   786    99   132  0.043201  {0,3,0}     32    0
12    788   127   128  0.106919  {1,0,0}     31    1
29    803   184   185  0.903044  {0,2,0}     27    1
26    806    84    85  0.778477  {1,0,0}     25    1
109   810     4     5  0.614434  {0,3,0}     23    1
61    811   243   245  0.553530  {1,0,0}     23    1
92    815   122   123  0.589519  {0,3,0}     37    1
50    820   195   248  0.726418  {0,3,0}     23    0
80    824   165   166  0.242879  {0,3,0}     30    0
89    827   136   146  0.545267  {0,1,0}     23    1
53    836    82    85  0.157934  {0,3,0}     20    1
79    838   184   185  0.695857  {0,1,0}     30    1
44    839   168   176  0.313627  {1,0,0}     26    1
20    865   253   254  0.057613  {0,1,0}     23    1
98    883    67    69  0.017101  {0,3,0}     36    0
112   888   219   220  0.775888  {0,1,1}     29    1
118   937   174   183  0.541572  {1,1,0}     32    1
37    943   155   156  0.598535  {0,3,0}     38    1
121   944   222   223  0.616453  {0,1,0}     34    1
38    972   236   238  0.959791  {0,2,0}     22    1
24    981   185   187  0.972494  {0,1,1}     22    1
32   1019   157   163  0.729903  {1,0,0}     28    1
111  1025   130   137  0.973473  {1,1,0}     31    1
34   1031    47    64  0.598982  {0,1,0}     32    1
56   1048    43    44  0.824814  {0,0,1}     35    1
15   1056    53    54  0.539885  {0,3,0}     28    1
113  1057    43    44  0.912297  {0,2,0}     27    0
87   1059   175   176  0.914368  {0,2,0}     39    0
100  1091   179   184  0.357028  {1,1,0}     38    1
69   1093    49    56  0.612691  {0,3,0}     25    0
96   1110   174   182  0.211800  {0,1,0}     20    1
27   1124   119   120  0.317249  {1,0,0}     36    1
6    1128   117   118  0.180693  {0,3,0}     30    1
11   1133   201   203  0.428061  {0,1,0}     32    0
58   1134   115   116  0.627266  {0,1,0}     23    0
25   1135     3    23  0.303573  {0,2,0}     40    0
106  1143   228   230  0.044103  {1,1,0}     23    1
49   1146   141   142  0.279286  {0,1,0}     39    1
122  1146   237   238  0.379599  {0,2,0}     35    1
4    1168    23    87  0.254520  {0,2,0}     40    1
3    1172   121   155  0.284746  {0,1,0}     39    1
33   1197   152   153  0.072799  {0,3,0}     20    1
59   1197   145   148  0.601294  {0,1,0}     23    0
51   1215   167   168  0.205231  {1,3,0}     20    1
57   1217    93    94  0.450151  {1,1,0}     28    1
103  1225    80    81  0.141123  {0,3,0}     24    0
72   1273   103   111  0.080641  {1,1,0}     35    1
68   1281     3    23  0.614360  {1,0,0}     26    1
41   1287   206   207  0.850210  {1,1,0}     25    1
47   1288   125   126  0.528948  {0,2,0}     35    1
99   1292   159   161  0.752070  {0,2,0}     20    1
107  1296    12    16  0.377772  {0,2,0}     36    1
23   1333   121   155  0.694940  {0,3,0}     27    0
5    1378    69    80  0.540584  {0,1,0}     25    0
55   1406    95    99  0.361336  {0,3,0}     31    1
14   1413   181   182  0.009040  {0,1,0}     39    1
102  1415   240   241  0.168938  {0,3,0}     28    1
