map EGL-G2-B
fac 5 10 {0,138,24,80,65}
hosp 2 {0,189}
n_ALS 6 1 {2:0,1:24,3:80}
n_BLS 18 1 {3:0,4:138,2:24,4:80,5:65}
n_CLS 5 0 {1:0,1:138,1:24,1:80,1:65}
      c_m  head  tail      c_af      c_d  c_tau  c_h
90      8   215   221  0.479318  {0,0,1}     31    1
48     23    37    75  0.272014  {1,1,0}     23    1
116   143   218   250  0.438916  {1,0,0}     24    1
37    183    16    17  0.627763  {1,0,0}     20    1
22    187   161   165  0.504572  {0,2,0}     33    1
69    193   161   165  0.821807  {1,0,0}     38    1
45    278   202   209  0.704186  {0,2,0}     25    1
92    281   191   195  0.714607  {1,2,0}     22    1
40    283   103   111  0.219240  {1,0,0}     30    1
78    284   197   199  0.686368  {1,1,0}     29    1
15    298    31    32  0.217097  {0,2,0}     21    1
54    303   176   177  0.180835  {1,1,0}     24    1
85    334   163   168  0.475679  {1,1,0}     27    1
10    369   186   198  0.080909  {0,0,1}     30    1
65    421   161   164  0.708446  {1,0,0}     25    1
95    422     3     4  0.277045  {0,1,1}     32    1
122   422    53    55  0.644601  {0,2,0}     35    1
3     426   155   156  0.703453  {1,1,0}     32    1
79    502   217   218  0.898887  {1,1,0}     33    1
71    528    76    78  0.494865  {0,2,0}     22    1
56    532    43    44  0.172073  {0,1,0}     22    1
55    536    90    91  0.798467  {0,2,0}     35    1
21    555   202   209  0.732470  {0,2,0}     22    0
0     557     5     6  0.358974  {0,3,0}     38    1
97    572   152   155  0.822617  {0,3,0}     24    1
117   585     7     8  0.622177  {0,3,0}     23    1
84    588   192   193  0.473597  {0,0,1}     26    1
1     591    11    42  0.716112  {0,2,0}     21    1
121   602   234   235  0.621128  {0,1,0}     32    0
27    613    67    68  0.989341  {0,3,0}     25    0
23    647   186   188  0.437778  {0,2,0}     23    0
88    673   157   161  0.942904  {0,3,0}     28    0
106   674    95    96  0.671582  {0,2,0}     26    0
101   675    74    75  0.187369  {0,3,0}     23    0
73    680    43    46  0.666347  {1,0,0}     36    1
35    690    43    45  0.737264  {1,0,0}     28    1
44    714    49    50  0.072425  {0,3,0}     32    1
53    719    60    68  0.931803  {0,3,0}     32    0
82    721    47    64  0.181959  {0,3,0}     21    0
100   724     6     7  0.325208  {0,3,0}     24    0
11    725    36    39  0.550611  {1,0,0}     38    1
107   740   104   114  0.715113  {1,0,0}     38    1
47    742   163   167  0.218762  {1,2,0}     31    1
70    744   179   184  0.911857  {0,3,0}     30    1
20    761   178   179  0.765937  {0,2,0}     32    1
124   762    50    52  0.906952  {0,1,0}     26    0
16    764   244   245  0.338135  {0,2,0}     21    1
58    778   226   229  0.743928  {0,3,0}     26    1
9     782    74    76  0.294087  {0,0,1}     29    0
108   786   204   205  0.865842  {0,2,0}     20    1
114   786   234   239  0.217393  {0,2,0}     21    1
57    790   156   162  0.778382  {1,1,0}     34    1
123   792   102   111  0.418404  {0,1,0}     20    0
126   797   137   138  0.515827  {0,2,0}     35    1
111   802    32    33  0.289469  {0,2,0}     33    1
33    819   233   234  0.719616  {0,1,0}     26    1
109   819    50    52  0.920246  {0,1,0}     32    0
4     827    12    16  0.853332  {0,0,1}     26    1
112   828    18    20  0.264030  {0,0,1}     29    1
110   829     9    34  0.170207  {0,1,1}     21    0
91    831   197   200  0.170356  {1,1,0}     38    1
99    833   245   247  0.450156  {0,3,0}     22    1
63    845    54    58  0.837051  {0,1,0}     31    1
34    849     3    23  0.661418  {0,1,1}     36    1
32    882   239   240  0.028611  {0,3,0}     25    1
49    889    79    80  0.249941  {1,1,0}     24    1
115   890   145   146  0.354792  {1,1,0}     28    1
74    926   101   102  0.642358  {1,3,0}     31    0
120   931    23   171  0.472993  {0,2,0}     25    1
98    943   143   145  0.981066  {0,3,0}     23    1
28    947    90    91  0.872791  {1,1,0}     36    1
14    954   161   165  0.726234  {0,3,0}     22    1
94    956   156   162  0.575002  {1,1,0}     40    1
29    972   249   250  0.402635  {0,2,0}     22    1
87    978    34    41  0.173118  {1,1,0}     35    1
41    979     1    12  0.908263  {0,1,0}     39    0
102   980   113   115  0.746054  {1,1,0}     24    1
6     983    92    93  0.594882  {1,1,0}     30    1
89    987    62    63  0.859416  {0,1,0}     23    1
119   988   244   245  0.440939  {0,3,0}     34    1
30   1004    58    59  0.024336  {0,0,1}     36    1
72   1008   227   229  0.935954  {0,1,0}     22    1
113  1013   155   156  0.076971  {0,2,0}     26    0
81   1017    86    87  0.044689  {0,2,0}     34    1
127  1018    70    79  0.989231  {0,0,1}     29    1
118  1020   209   216  0.372990  {0,1,0}     21    0
19   1039    66    92  0.806216  {1,0,0}     38    1
62   1041   165   166  0.587825  {1,0,0}     23    1
60   1049   244   253  0.198751  {0,1,1}     31    0
38   1057   245   246  0.995081  {0,2,0}     26    1
104  1074     1    12  0.895895  {0,1,0}     38    1
76   1081   143   145  0.143834  {0,1,0}     28    1
39   1090    78    79  0.699282  {0,2,0}     31    0
75   1092   159   161  0.223770  {0,2,0}     21    0
18   1096   135   147  0.982037  {0,2,0}     22    1
5    1112     8    33  0.085132  {0,1,0}     38    1
68   1122    72    73  0.747818  {0,2,0}     28    1
86   1131    85   101  0.338674  {1,0,0}     28    1
105  1159    66    92  0.434958  {0,1,0}     40    1
46   1161   127   128  0.867236  {1,0,0}     34    1
83   1170    15    17  0.951047  {1,1,0}     40    1
7    1181    71    73  0.932003  {0,2,0}     25    1
61   1181   171   172  0.869265  {0,2,0}     21    0
67   1203     2    14  0.748851  {1,1,0}     31    1
50   1205   239   240  0.261197  {0,1,0}     23    0
42   1205    59    72  0.164682  {1,0,0}     39    1
51   1233    66    92  0.123103  {0,1,0}     20    0
59   1235   130   137  0.682339  {0,3,0}     31    0
77   1246   245   246  0.553065  {1,0,0}     28    1
80   1271   107   109  0.124404  {1,1,0}     33    1
66   1282   153   154  0.795445  {0,2,0}     33    1
8    1284   186   188  0.910465  {1,1,0}     36    1
96   1291   216   218  0.794269  {1,0,0}     25    1
31   1294   125   150  0.797355  {0,2,0}     36    1
13   1299    23   237  0.284878  {0,3,0}     20    0
17   1300    99   100  0.764332  {1,0,0}     37    1
26   1314   218   225  0.469570  {0,2,0}     23    1
36   1323    39    40  0.194699  {1,0,0}     39    1
2    1333    36    39  0.830371  {1,0,0}     27    1
64   1344   250   251  0.165184  {0,2,0}     29    1
25   1349   190   192  0.194114  {0,1,1}     23    0
52   1361   136   146  0.181071  {0,1,0}     30    0
43   1363    54    55  0.986092  {1,1,0}     20    1
103  1393   147   148  0.366297  {1,3,0}     33    1
24   1396    72    73  0.316426  {0,3,0}     38    1
12   1405    16    18  0.528687  {0,1,0}     34    1
125  1426    57    61  0.344971  {0,3,0}     23    0
93   1434   138   139  0.453111  {0,2,0}     27    1
