map EGL-G2-C
fac 5 10 {0,216,34,11,176}
hosp 1 {0}
n_ALS 5 1 {1:0,3:11,1:176}
n_BLS 23 1 {1:0,4:216,8:34,4:11,6:176}
n_CLS 6 0 {1:216,1:34,2:11,2:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
58      9   111   114  0.646099  {0,1,0}     32    1
88     51   185   187  0.238818  {0,0,1}     27    1
3     114   111   114  0.700014  {0,1,1}     21    1
8     138   116   123  0.094059  {0,2,0}     36    1
12    145   155   156  0.063139  {0,2,0}     27    1
14    172   159   161  0.040600  {0,3,0}     36    0
55    176    21    35  0.992788  {1,0,0}     30    1
20    179    45    64  0.225499  {0,2,0}     39    1
26    205   195   248  0.904113  {0,3,0}     36    0
27    209   150   151  0.682047  {1,0,0}     35    1
50    225   177   181  0.608339  {0,1,0}     38    1
30    234    54    55  0.062695  {0,3,0}     40    1
32    266   117   119  0.194124  {0,1,0}     25    1
111   319   115   116  0.012271  {0,1,0}     38    0
70    412   161   164  0.926660  {0,2,0}     23    1
124   422     3     4  0.106784  {1,3,0}     27    1
23    427   136   137  0.553148  {0,0,1}     28    1
18    463     9    34  0.341775  {0,2,0}     33    1
29    478    37    75  0.958860  {1,0,0}     38    1
36    478    45    64  0.580203  {1,0,0}     40    0
89    479   157   163  0.300131  {1,0,0}     23    1
103   483   243   245  0.816837  {0,3,0}     27    0
59    495   202   203  0.744640  {1,0,0}     35    1
97    500   179   184  0.439838  {1,1,0}     28    1
92    502    29    31  0.442222  {0,1,0}     40    0
120   522   146   147  0.511362  {0,1,0}     24    0
121   523   106   108  0.395354  {0,3,0}     31    0
79    540   126   127  0.443554  {1,0,0}     36    1
93    556   247   248  0.145580  {0,2,0}     32    1
126   570   186   198  0.911829  {1,1,0}     25    1
5     596    42    43  0.379608  {0,1,0}     24    0
125   596    24    26  0.396004  {1,1,0}     37    1
105   603    56    57  0.103207  {0,0,1}     29    0
76    615    36    38  0.730081  {0,1,0}     32    1
118   624   196   198  0.797216  {0,0,1}     38    0
7     625    67    69  0.660455  {0,1,0}     22    0
16    631   133   135  0.266346  {0,1,1}     26    1
69    647    29    31  0.901399  {0,2,0}     38    0
60    651    50    53  0.789393  {1,0,0}     23    1
22    655    89    90  0.549526  {0,3,0}     26    0
83    662    94    95  0.617608  {0,2,0}     32    0
52    665   104   105  0.177273  {0,1,0}     39    1
31    666   104   105  0.704999  {1,0,0}     35    1
17    666   233   234  0.986177  {0,2,0}     37    1
84    668   240   241  0.855948  {0,2,0}     28    1
75    673    45    64  0.915538  {0,2,0}     31    0
6     673   147   148  0.703580  {0,2,0}     34    0
68    678   205   208  0.025831  {1,0,0}     31    1
96    686   117   121  0.135281  {1,0,0}     25    1
48    699    28    29  0.896588  {0,1,1}     20    1
127   712     0     1  0.464572  {1,0,0}     24    1
90    722   201   203  0.316754  {0,2,0}     34    1
21    725   249   252  0.348269  {1,1,0}     20    1
46    727   131   132  0.003679  {0,0,1}     22    1
109   742   128   129  0.483863  {0,1,1}     21    1
25    746   249   252  0.151436  {0,2,0}     20    0
99    759    92    93  0.987404  {0,3,0}     24    1
65    761   197   199  0.984232  {1,1,0}     22    1
19    805     3    15  0.052585  {0,2,0}     34    0
33    826    29    31  0.640525  {1,1,0}     23    1
78    833   159   161  0.211465  {0,2,0}     32    1
42    837   178   185  0.387470  {0,1,0}     24    1
64    853    48    49  0.663993  {0,3,0}     35    0
45    860   130   131  0.939907  {0,2,0}     30    0
2     867   191   195  0.361620  {0,3,0}     27    1
66    869    50    52  0.812230  {1,0,0}     33    1
104   872   111   114  0.382313  {0,1,1}     32    1
87    875    10    11  0.729091  {0,1,1}     33    1
100   877   107   108  0.924445  {0,1,1}     36    1
113   878    41    51  0.972015  {1,0,0}     39    1
122   884   189   190  0.768961  {0,3,0}     37    1
61    885   140   141  0.554252  {0,2,0}     31    0
34    895    97    98  0.698835  {0,0,1}     37    0
91    899   120   162  0.873228  {0,1,0}     36    0
24    928    59    72  0.722079  {0,1,1}     27    1
119   932   112   113  0.574972  {1,1,0}     35    1
4     937   226   227  0.264248  {0,2,0}     40    0
63    952   121   122  0.943462  {0,1,0}     35    1
95    968   121   122  0.013421  {0,1,0}     31    1
107   975     1     2  0.130907  {0,3,0}     31    0
67    984   208   209  0.184400  {1,0,0}     24    1
101   997    97   115  0.899902  {0,2,0}     30    1
1    1007    49    56  0.286240  {0,0,1}     23    1
56   1019    92    93  0.668667  {0,3,0}     32    0
0    1023   202   209  0.616433  {1,0,0}     21    1
40   1026   190   192  0.546979  {0,2,0}     20    1
11   1029    66    92  0.425151  {1,0,0}     39    1
10   1038   228   229  0.086121  {0,3,0}     28    0
73   1052    35    36  0.871638  {0,3,0}     31    0
47   1059    50    51  0.699804  {0,3,0}     28    1
98   1062    27    28  0.942379  {0,2,0}     29    0
80   1081   163   167  0.904354  {0,1,0}     26    0
106  1081    48    57  0.474710  {0,2,0}     25    0
62   1089   101   112  0.530093  {0,1,0}     32    1
115  1103   188   189  0.348700  {0,1,0}     27    1
102  1104   244   245  0.238014  {0,3,0}     29    0
81   1104   176   177  0.782309  {0,2,0}     37    0
38   1107    53    55  0.615708  {1,1,0}     26    1
37   1116    25    26  0.629826  {1,0,0}     24    1
86   1118   181   182  0.570627  {0,1,0}     34    1
77   1121    29    31  0.234231  {0,2,0}     34    0
39   1122   188   189  0.549074  {1,1,0}     38    1
85   1139   198   199  0.442239  {0,3,0}     25    1
35   1153     5    26  0.032673  {1,0,0}     24    1
54   1153   244   253  0.040520  {1,1,0}     22    1
53   1160    89    97  0.736511  {0,1,0}     35    0
44   1175   226   229  0.748875  {0,2,0}     32    0
74   1184   208   209  0.141731  {0,1,0}     34    1
94   1185    81    89  0.247444  {0,1,0}     26    1
112  1197   109   110  0.849630  {0,2,0}     29    0
114  1224   193   194  0.555500  {0,0,1}     24    1
51   1230   176   177  0.486031  {0,0,1}     39    0
82   1238   105   106  0.760305  {0,2,0}     23    1
117  1258   119   120  0.232959  {0,3,0}     30    1
108  1281    30    33  0.076227  {0,1,0}     23    1
72   1286    45    46  0.060858  {0,1,0}     37    1
13   1295   157   163  0.440812  {0,0,1}     20    1
28   1308   217   219  0.840741  {0,1,0}     38    0
116  1311   171   172  0.080131  {0,2,0}     33    1
49   1321   245   246  0.579780  {0,1,0}     33    0
110  1363    74    76  0.869170  {0,3,0}     24    0
15   1364   199   200  0.873874  {1,0,0}     29    1
43   1372   146   147  0.635043  {0,2,0}     26    0
123  1379    70    79  0.998097  {0,0,1}     34    1
41   1397    53    54  0.649765  {1,1,0}     37    1
9    1410    74    76  0.779429  {1,0,0}     39    1
71   1416   148   149  0.158754  {0,2,0}     39    1
57   1421   192   193  0.988863  {0,1,0}     28    1
