map EGL-G1-B
fac 5 10 {0,203,18,201,119}
hosp 2 {0,74}
n_ALS 10 1 {3:0,2:203,2:18,2:201,1:119}
n_BLS 22 1 {5:0,4:203,4:18,5:201,4:119}
n_CLS 7 0 {2:0,3:203,2:18}
      c_m  head  tail      c_af      c_d  c_tau  c_h
109    29   160   163  0.023520  {0,1,0}     26    1
12     37   226   231  0.099447  {0,1,0}     38    1
15     51    18    20  0.565273  {1,1,0}     22    1
114    59   210   211  0.033979  {1,0,0}     29    1
96     77   211   213  0.407279  {1,1,0}     40    1
79     98    50    53  0.266924  {1,1,0}     23    1
14    101   119   161  0.698691  {1,0,0}     34    1
80    122    85    86  0.799985  {0,1,0}     26    1
59    139   138   139  0.448165  {0,3,0}     35    1
41    177     6    27  0.007635  {1,1,0}     39    1
35    239    77    78  0.949761  {1,0,0}     30    0
21    247    42    43  0.014946  {0,2,0}     32    0
88    250    45    46  0.420734  {0,1,0}     36    0
52    277    23   229  0.951418  {0,2,0}     30    1
90    312   122   123  0.156132  {0,1,0}     40    1
87    324   238   240  0.885617  {1,1,0}     20    1
104   413   223   224  0.021235  {0,0,1}     24    1
26    451    47    64  0.781134  {0,1,0}     40    1
83    451   192   193  0.652407  {0,1,0}     29    0
39    471    68    69  0.458529  {1,0,0}     37    1
37    475   232   233  0.927567  {0,2,0}     20    1
28    484    75    76  0.911152  {1,1,0}     32    1
33    492   210   212  0.269014  {1,0,0}     20    1
54    504   120   154  0.821044  {0,2,0}     37    1
112   513   141   142  0.442127  {0,3,0}     36    0
42    514   176   180  0.862500  {0,2,0}     39    1
45    517   186   187  0.771715  {0,0,1}     28    0
31    521   169   170  0.720937  {1,1,0}     37    1
103   529   242   243  0.109585  {1,0,0}     26    1
2     529    17    19  0.505002  {0,3,0}     26    1
126   531   162   166  0.357925  {0,1,0}     24    1
58    531   134   135  0.925194  {0,2,0}     40    1
63    532    19    25  0.492584  {0,1,0}     22    1
49    536    68    69  0.543970  {0,2,0}     25    0
106   568   156   162  0.782457  {0,2,0}     22    0
75    570   112   113  0.050473  {0,3,0}     20    1
78    574   126   127  0.622624  {1,1,0}     37    1
84    579     0     1  0.045911  {0,2,0}     20    1
6     588   213   216  0.039059  {0,2,0}     34    1
17    623   191   193  0.399859  {0,3,0}     22    1
23    629   215   216  0.772974  {0,2,0}     30    0
0     633   155   156  0.910969  {0,0,1}     20    1
40    639   237   240  0.316671  {0,2,0}     25    1
127   651    94    98  0.111706  {0,2,0}     22    1
117   652    81    84  0.284508  {0,1,0}     30    1
125   653   176   180  0.605378  {0,1,0}     39    1
29    668    98   130  0.875130  {1,0,0}     26    1
46    678   212   218  0.455329  {0,1,1}     32    1
65    681    39    52  0.255979  {1,0,0}     31    1
24    684    66    68  0.993987  {1,0,0}     27    1
92    685   151   154  0.069563  {0,1,0}     29    0
101   689     9    34  0.884316  {0,1,1}     31    0
73    691   207   208  0.840297  {0,2,0}     40    0
89    700    39    52  0.586280  {0,1,0}     30    1
107   706   116   118  0.700556  {0,2,0}     34    0
10    708   196   203  0.289316  {0,1,0}     37    0
71    709   106   107  0.053423  {0,1,0}     39    1
20    717   225   226  0.522190  {0,3,0}     29    0
50    746    65    66  0.200769  {0,0,1}     34    1
3     746   197   198  0.333940  {0,2,0}     35    1
122   749   171   172  0.165435  {1,1,0}     30    1
9     760    28    29  0.814805  {0,2,0}     34    1
32    766   112   114  0.085058  {0,1,0}     29    0
81    770   198   199  0.002912  {1,0,0}     31    1
70    784    27    28  0.989892  {0,3,0}     35    1
19    795    81    82  0.340943  {0,1,0}     40    1
68    811    36    38  0.339637  {0,3,0}     40    0
4     830    67    68  0.392717  {0,1,0}     34    1
67    839   178   183  0.711680  {1,1,0}     24    1
18    840   177   178  0.196018  {1,1,0}     34    1
95    844    94    95  0.253504  {0,0,1}     20    1
118   863   175   176  0.407930  {1,0,0}     40    1
82    866    34    41  0.655830  {1,1,0}     38    1
60    869   198   199  0.492994  {0,1,0}     36    0
11    881    34    41  0.412747  {1,0,0}     38    1
57    883     0     1  0.951451  {0,3,0}     29    1
77    887     5    23  0.201004  {1,0,0}     24    1
13    890   125   149  0.128766  {0,2,0}     40    1
51    893   184   185  0.924511  {0,2,0}     27    1
27    896   237   238  0.644814  {0,2,0}     25    0
121   899   112   114  0.800605  {0,1,0}     35    1
98    902   119   169  0.655777  {0,1,0}     24    1
53    910    81    84  0.284099  {0,0,1}     21    1
56    912   132   133  0.853995  {0,1,0}     38    0
43    940   178   182  0.759919  {0,2,0}     34    1
61    946   203   210  0.012056  {1,0,0}     35    1
110   960   105   117  0.192118  {0,0,1}     29    1
91    966   166   167  0.313524  {1,1,0}     28    1
62    966   135   145  0.786720  {0,3,0}     37    1
8     974    67    68  0.538986  {1,1,0}     34    1
76    975   164   165  0.213640  {0,1,0}     39    1
48    981   161   162  0.616255  {0,0,1}     21    1
93    985    36    37  0.146785  {1,1,0}     33    1
99    987    50    52  0.438874  {1,1,0}     31    1
38    988    39    40  0.572805  {0,1,0}     39    1
30   1002   124   149  0.055625  {0,0,1}     36    0
64   1017     1    12  0.656546  {0,0,1}     24    1
74   1025    56    57  0.022571  {1,0,0}     20    1
108  1027   163   164  0.703335  {0,1,0}     40    1
111  1033     2     3  0.661950  {1,1,0}     27    1
7    1035   161   162  0.488592  {0,3,0}     35    1
97   1044     8    33  0.488259  {0,1,0}     37    1
25   1045   240   242  0.828648  {0,2,0}     35    0
