map EGL-G1-E
fac 5 10 {0,188,78,227,200}
hosp 2 {0,63}
n_ALS 5 1 {1:227,4:200}
n_BLS 21 1 {4:0,5:188,4:78,3:227,5:200}
n_CLS 6 0 {2:0,2:188,2:78}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117    13    71    72  0.583723  {1,1,0}     21    1
10     53   198   199  0.268265  {1,0,0}     25    1
5      86     4    22  0.439114  {0,2,0}     39    1
35     92   142   143  0.326865  {0,3,0}     38    0
119    97    61    62  0.676561  {0,1,0}     28    1
47    111   178   182  0.074488  {1,0,0}     39    1
27    160   120   121  0.013923  {0,2,0}     38    1
21    222   131   132  0.528002  {0,3,0}     28    1
38    233    50    53  0.745948  {1,3,0}     22    1
60    249   158   160  0.508396  {0,2,0}     22    1
13    262   178   183  0.750699  {0,3,0}     20    1
80    276     7     8  0.482592  {0,2,0}     40    1
41    347    68    69  0.675273  {0,1,0}     35    1
104   356    22    24  0.397431  {0,1,1}     38    0
69    360   162   166  0.475742  {0,2,0}     36    0
33    366   119   169  0.110196  {0,2,0}     38    1
94    368     9    34  0.532249  {0,1,0}     37    1
36    375   156   162  0.316902  {0,1,0}     38    0
67    376    39    40  0.905611  {1,0,0}     30    1
52    406   244   249  0.556438  {0,3,0}     21    0
57    414   198   200  0.043143  {0,3,0}     24    0
96    469    47    48  0.915019  {0,0,1}     22    1
78    481   199   201  0.980461  {1,0,0}     33    1
121   484   116   117  0.786392  {0,1,0}     29    0
72    488   125   149  0.167367  {0,3,0}     32    1
112   493     5    23  0.075942  {0,1,0}     32    1
65    495   199   201  0.899443  {0,2,0}     24    0
109   499   242   243  0.200506  {1,0,0}     33    1
45    505   176   180  0.854331  {0,1,1}     37    1
101   513    92    93  0.486395  {1,1,0}     20    1
9     514     7     8  0.421856  {1,3,0}     22    1
97    520   161   162  0.387957  {0,1,0}     40    1
107   540    83    84  0.448531  {0,2,0}     20    1
125   540   204   205  0.109873  {0,1,0}     32    0
90    552   231   232  0.212796  {0,1,1}     24    0
15    558   142   144  0.527536  {0,1,1}     35    1
55    571    57    61  0.253948  {0,2,0}     23    0
116   572   185   186  0.503121  {0,3,0}     28    0
123   580   178   179  0.987652  {0,2,0}     35    1
86    582    25    26  0.817467  {0,1,1}     35    0
105   591    84   100  0.982128  {0,2,0}     20    0
1     601    23   149  0.417586  {1,3,0}     20    1
113   612    24    25  0.315763  {0,3,0}     39    1
