map EGL-G2-C
fac 5 10 {0,21,2,174,133}
hosp 3 {0,86,188}
n_ALS 5 1 {2:21,2:174,1:133}
n_BLS 24 1 {7:0,5:21,4:2,3:174,5:133}
n_CLS 6 0 {1:0,2:21,3:174}
      c_m  head  tail      c_af      c_d  c_tau  c_h
81     32   112   113  0.720901  {1,0,0}     21    1
98     38    14    15  0.756809  {1,1,0}     27    1
83     74    79    80  0.051775  {0,3,0}     34    1
86     78    11    42  0.665511  {0,1,1}     38    1
34     82    34    41  0.431049  {0,0,1}     23    0
4     105   104   105  0.778751  {1,0,0}     25    1
45    109    99   100  0.975902  {1,1,0}     34    1
59    115   236   237  0.709947  {0,0,1}     39    1
115   131   135   136  0.670220  {0,3,0}     27    1
107   169   148   149  0.867278  {1,0,0}     34    1
120   225   205   207  0.364891  {0,1,1}     28    1
31    236   202   203  0.678301  {0,1,0}     38    1
79    248    76    77  0.148446  {0,1,0}     34    1
101   261    10    11  0.062047  {1,0,0}     32    1
77    282   125   152  0.442094  {0,1,0}     32    0
100   316   228   229  0.499419  {0,1,0}     24    0
5     356   170   174  0.733242  {0,1,0}     29    1
106   362    94    95  0.664689  {0,1,0}     31    1
116   374   159   160  0.403775  {0,2,0}     35    0
62    420   118   119  0.677554  {0,2,0}     36    0
1     424    70    71  0.783392  {1,1,0}     38    1
72    457    97   112  0.018542  {1,0,0}     40    1
88    476    70    71  0.697340  {0,1,1}     22    1
76    485    90    91  0.809428  {1,0,0}     31    1
20    516    37    75  0.646621  {1,1,0}     28    1
110   532   221   222  0.283612  {0,1,0}     40    1
46    534   236   238  0.197330  {0,1,0}     37    1
38    540     3     4  0.612962  {0,2,0}     23    1
96    543    18    20  0.707633  {1,0,0}     33    1
91    552   190   192  0.508306  {0,3,0}     37    0
33    557   216   217  0.274738  {0,2,0}     31    1
108   590    83    84  0.656188  {0,0,1}     23    1
114   603   125   152  0.199416  {0,3,0}     31    0
55    612    82    83  0.687257  {1,1,0}     33    1
87    616    87    88  0.600619  {0,2,0}     31    1
48    629   158   160  0.542591  {0,1,0}     35    0
93    630    90    92  0.686836  {0,0,1}     31    1
18    640    40    41  0.023386  {0,1,0}     38    1
23    643   174   182  0.651762  {0,1,0}     40    0
51    645    27    28  0.293140  {0,2,0}     29    1
123   657    34    41  0.079500  {1,1,0}     35    1
25    663   250   251  0.095572  {0,3,0}     35    0
65    664   122   124  0.981774  {0,1,0}     38    0
32    666    15    17  0.504570  {1,1,0}     22    1
99    676   143   144  0.157981  {0,2,0}     33    0
42    697   208   209  0.097044  {1,0,0}     26    1
35    698    99   100  0.540514  {0,2,0}     22    0
52    701   208   209  0.392137  {1,1,0}     23    1
127   729    80    81  0.238302  {1,0,0}     33    1
82    760     4    22  0.195784  {1,0,0}     26    1
43    764     0     1  0.522087  {0,2,0}     26    1
19    772   116   117  0.922211  {1,1,0}     29    1
10    775   107   108  0.943890  {0,3,0}     39    1
9     783    99   132  0.644968  {0,1,0}     33    0
54    785   120   170  0.907720  {0,3,0}     30    1
22    807    28    29  0.192256  {1,0,0}     39    1
61    807   107   108  0.137621  {0,2,0}     30    1
80    816    28    29  0.188597  {0,2,0}     39    0
6     824    73    74  0.390098  {0,1,1}     24    1
71    841    69    70  0.821099  {1,0,0}     34    1
12    844    31    32  0.148254  {1,1,0}     40    1
95    858    61    65  0.822623  {0,2,0}     26    1
64    863   116   123  0.054512  {0,2,0}     37    1
41    865   175   177  0.745788  {1,1,0}     24    1
89    866   125   150  0.465554  {1,0,0}     36    1
75    878    39    40  0.806156  {0,3,0}     31    0
117   880   204   206  0.992520  {0,1,0}     22    1
122   880   138   139  0.165377  {1,0,0}     36    1
27    882    18    19  0.677219  {0,2,0}     28    0
53    884   159   160  0.762126  {1,1,0}     35    1
14    908   168   176  0.662366  {0,2,0}     32    1
67    914   218   225  0.920443  {0,2,0}     27    0
44    935    66    93  0.944824  {0,1,0}     21    1
21    951   179   184  0.326978  {1,0,0}     27    1
26    976    39    73  0.857812  {0,2,0}     26    1
0     977     0     1  0.633730  {0,3,0}     23    1
74    982    82    85  0.421990  {1,1,0}     24    1
84    988   164   165  0.868333  {0,1,1}     24    0
3     993   244   253  0.296060  {0,1,0}     24    1
