map EGL-G1-B
fac 5 10 {0,52,170,160,16}
hosp 2 {0,19}
n_ALS 8 1 {1:0,3:170,4:160}
n_BLS 21 1 {4:0,6:52,4:170,2:160,5:16}
n_CLS 6 0 {2:0,1:52,1:170,1:160,1:16}
      c_m  head  tail      c_af      c_d  c_tau  c_h
0      26   185   192  0.492774  {1,1,0}     35    1
38     58    50    53  0.551983  {1,0,0}     39    1
108    62    69    70  0.219843  {0,1,0}     39    0
54     64   197   198  0.505472  {1,1,0}     33    1
36     94    11    42  0.271796  {0,1,0}     24    0
116   106   152   153  0.179843  {1,1,0}     22    1
10    114    68    69  0.702399  {0,3,0}     36    1
15    117   149   150  0.819883  {0,3,0}     39    0
62    120    39    40  0.070860  {0,2,0}     29    0
75    197   231   236  0.222512  {1,0,0}     31    1
74    220   106   107  0.531717  {0,2,0}     35    0
20    230   169   170  0.323159  {0,1,0}     35    1
71    235   155   156  0.048394  {0,2,0}     22    1
110   269   107   108  0.530604  {1,1,0}     30    1
117   309   112   113  0.534762  {0,3,0}     25    1
82    318   102   110  0.261241  {0,1,0}     24    0
95    328   122   123  0.812128  {0,1,0}     31    1
126   330   158   160  0.053665  {1,1,0}     32    1
33    341   137   138  0.942781  {1,0,0}     27    1
103   387   185   186  0.862687  {1,0,0}     37    1
52    396   240   242  0.180386  {1,0,0}     21    1
37    429   173   181  0.494983  {0,2,0}     33    1
64    436   169   173  0.817354  {0,2,0}     26    1
124   447   169   170  0.987614  {0,1,0}     35    1
109   491   242   245  0.766338  {0,1,1}     22    1
43    491   188   189  0.720809  {1,0,0}     39    1
81    521   126   127  0.163517  {0,2,0}     28    1
59    522   177   184  0.485502  {1,1,0}     32    1
72    542   156   160  0.287193  {0,1,0}     20    1
122   543    10    41  0.726493  {0,2,0}     22    1
35    566   175   176  0.236174  {1,1,0}     30    1
50    593   243   244  0.879247  {0,2,0}     39    0
68    612     0     1  0.356796  {0,2,0}     24    1
94    617   238   239  0.735513  {1,0,0}     24    1
107   624   177   184  0.556026  {0,0,1}     31    0
119   643   134   146  0.115375  {0,1,0}     28    0
17    648     7    30  0.679950  {0,2,0}     35    1
123   648    23   170  0.269368  {0,2,0}     36    0
34    658    29    30  0.970764  {0,2,0}     39    1
9     664   234   235  0.172134  {0,2,0}     25    1
5     675   161   162  0.665735  {1,1,0}     20    1
111   680   194   195  0.513041  {0,2,0}     38    1
32    697    36    37  0.211526  {0,1,0}     32    0
