map EGL-G1-C
fac 5 10 {0,155,39,49,165}
hosp 1 {0}
n_ALS 9 1 {1:0,2:155,2:39,2:49,2:165}
n_BLS 18 1 {2:0,1:155,7:39,3:49,5:165}
n_CLS 9 0 {3:155,3:49,3:165}
      c_m  head  tail      c_af      c_d  c_tau  c_h
89      2   238   240  0.730820  {0,3,0}     31    1
90     10   237   238  0.353762  {0,1,0}     39    1
106    16   156   160  0.494000  {1,1,0}     36    1
41     50   110   113  0.854484  {0,2,0}     38    1
31     60   124   151  0.587429  {0,3,0}     32    1
26     64   213   214  0.176800  {0,1,0}     34    1
52     66   227   228  0.403223  {1,0,0}     31    1
122    67   135   145  0.280838  {0,1,0}     22    1
21     80   222   225  0.468668  {1,1,0}     40    1
113    96   241   242  0.172077  {0,2,0}     33    1
121   121    15    17  0.017399  {0,2,0}     21    0
82    125   101   110  0.391612  {0,1,0}     21    1
84    127   144   147  0.271605  {1,0,0}     39    0
18    148    31    32  0.176454  {0,2,0}     33    1
9     162   154   155  0.109799  {1,1,0}     26    1
125   173   219   221  0.514761  {0,2,0}     22    0
114   185    49    56  0.677489  {1,1,0}     25    1
66    192    72    73  0.765487  {0,0,1}     29    0
76    199    16    18  0.449662  {1,1,0}     21    1
93    268    13    14  0.138261  {0,1,0}     20    0
47    270    71    72  0.097584  {1,0,0}     28    1
95    297   225   227  0.309574  {1,1,0}     20    1
62    356   169   173  0.674111  {1,0,0}     22    1
5     380   211   212  0.382683  {0,1,0}     30    0
112   401   120   121  0.245763  {0,2,0}     29    0
57    450    49    56  0.848123  {0,1,0}     26    1
44    451    24    25  0.719732  {0,0,1}     36    1
115   452    38    40  0.887276  {1,0,0}     37    1
77    454    23   170  0.966738  {1,0,0}     28    1
42    481    18    20  0.240819  {0,1,1}     40    1
33    498    35    36  0.637873  {0,1,0}     28    1
127   499   189   190  0.534579  {1,0,0}     31    1
59    507   216   217  0.085243  {0,2,0}     28    1
2     522    46    47  0.690403  {0,1,0}     37    0
58    564    18    19  0.124101  {1,0,0}     28    1
69    568    39    52  0.821254  {0,1,0}     36    1
40    574   176   180  0.344931  {1,1,0}     38    1
105   578   151   152  0.736459  {1,0,0}     40    1
