map EGL-G1-B
fac 5 10 {0,142,158,115,16}
hosp 3 {0,210,35}
n_ALS 8 1 {2:0,2:142,2:158,2:16}
n_BLS 20 1 {7:0,3:142,2:158,5:115,3:16}
n_CLS 5 0 {1:0,1:142,2:158,1:115}
      c_m  head  tail      c_af      c_d  c_tau  c_h
122    23   146   147  0.674471  {1,1,0}     28    1
32     28   128   137  0.943747  {0,3,0}     26    1
90     94    53    55  0.368184  {0,1,0}     22    1
29    117   114   115  0.207624  {0,2,0}     26    1
94    172    38    40  0.326029  {0,3,0}     30    1
70    203   163   164  0.013912  {1,0,0}     33    0
110   206   120   121  0.568949  {0,1,0}     36    1
121   230   155   156  0.393281  {0,3,0}     24    1
22    242     5    23  0.052825  {1,0,0}     36    1
123   254    90    95  0.473874  {0,3,0}     31    1
105   322   169   170  0.110171  {0,1,0}     33    1
106   324   106   107  0.896347  {0,1,0}     37    1
39    324    78    79  0.371426  {0,2,0}     22    1
85    325   213   216  0.407353  {0,3,0}     32    1
118   341   206   207  0.752600  {0,3,0}     35    1
56    368   225   248  0.862366  {0,3,0}     24    1
45    399   152   153  0.462649  {1,1,0}     23    1
86    415    39    72  0.035582  {1,1,0}     34    1
67    420   185   192  0.819801  {1,2,0}     30    1
125   445   202   203  0.161992  {0,3,0}     24    1
71    469    92    93  0.032940  {0,1,0}     30    0
12    478     3    15  0.388845  {1,1,0}     24    1
47    492   151   154  0.323911  {0,2,0}     36    0
10    514   152   153  0.868600  {0,1,1}     29    1
108   536    85    86  0.978422  {0,2,0}     21    1
93    549    43    46  0.062569  {0,2,0}     28    1
25    556    49    50  0.502026  {1,1,0}     37    1
61    566     5    26  0.812661  {0,1,0}     23    0
35    574     8    33  0.257675  {0,3,0}     34    0
100   577   128   129  0.943178  {1,0,0}     36    1
7     609    62    63  0.955884  {1,0,0}     40    1
81    610     2    14  0.361032  {0,2,0}     23    0
97    619    46    47  0.331404  {0,3,0}     32    0
53    620   167   175  0.213874  {0,3,0}     20    0
63    620   195   196  0.730584  {1,1,0}     36    0
102   622     8    33  0.705899  {0,2,0}     27    1
75    623    50    52  0.733679  {1,1,0}     38    1
62    637   122   123  0.578311  {0,1,0}     23    1
82    647    50    53  0.681076  {1,0,0}     20    1
98    663     3    23  0.437734  {0,1,1}     23    0
40    664   142   143  0.151942  {0,2,0}     38    0
5     672    25    26  0.395865  {0,2,0}     39    0
38    673   191   194  0.573447  {0,2,0}     23    1
126   677    19    25  0.676711  {1,0,0}     40    1
3     680   167   175  0.308756  {0,3,0}     39    0
46    682   180   181  0.630523  {0,3,0}     20    1
58    683   145   146  0.259474  {0,2,0}     40    1
83    714   149   150  0.635794  {1,1,0}     25    1
17    725     5     6  0.253222  {0,2,0}     39    1
34    731   177   178  0.179317  {1,1,0}     34    1
109   734   160   164  0.594347  {0,1,0}     20    0
66    737   150   151  0.183927  {1,0,0}     29    1
89    741   116   120  0.228919  {1,1,0}     33    1
65    748     5     6  0.652627  {0,2,0}     24    1
60    751     6    27  0.896268  {0,1,0}     23    1
21    755   102   110  0.880016  {1,0,0}     21    1
119   756    70    71  0.491354  {1,1,0}     24    1
111   761   232   234  0.880256  {1,1,0}     35    1
30    770    12    13  0.677704  {0,2,0}     24    0
84    780    88    89  0.249245  {0,1,0}     34    1
27    781   155   161  0.879164  {0,1,0}     24    1
