map EGL-G1-E
fac 5 10 {0,29,39,23,178}
hosp 3 {0,155,152}
n_ALS 8 1 {2:0,5:29,1:178}
n_BLS 22 1 {3:0,5:29,7:39,2:23,5:178}
n_CLS 9 0 {3:0,1:39,3:23,2:178}
      c_m  head  tail      c_af      c_d  c_tau  c_h
89     18    37    74  0.698207  {0,3,0}     34    1
126    39    59    60  0.333605  {1,1,0}     38    0
28     40   156   160  0.070159  {0,0,1}     40    1
87     42   192   193  0.109378  {1,1,0}     26    1
9      78    38    40  0.172245  {0,1,0}     38    0
49     81   139   140  0.546253  {0,3,0}     37    1
95    126     8    33  0.983363  {0,2,0}     25    1
5     142   121   123  0.831023  {0,3,0}     38    0
20    143   110   113  0.441079  {0,2,0}     39    0
103   150   213   214  0.539268  {1,1,0}     24    1
101   157   169   173  0.591856  {0,0,1}     31    1
110   178   213   214  0.165671  {0,1,0}     29    0
65    220   119   161  0.227428  {1,1,0}     26    1
70    226    14    15  0.956348  {0,1,0}     39    1
11    228   204   209  0.431334  {0,3,0}     35    1
124   242    93    94  0.863343  {0,2,0}     35    0
78    261   100   111  0.711586  {0,1,1}     29    1
114   285   142   144  0.600883  {1,1,0}     23    1
82    335   128   129  0.560625  {0,3,0}     29    1
32    383    75    76  0.941236  {1,1,0}     24    1
6     386    67    68  0.360887  {1,0,0}     38    1
55    431   243   244  0.766940  {0,2,0}     25    1
23    438    73    74  0.009532  {0,2,0}     39    1
33    438   123   124  0.764881  {0,3,0}     35    1
37    441   125   149  0.088672  {0,1,1}     20    0
57    453   160   163  0.890945  {1,1,0}     29    1
47    525    54    55  0.763025  {0,2,0}     24    1
106   527     1     2  0.672562  {1,1,0}     30    1
22    544   111   112  0.483737  {0,1,1}     27    1
16    558   125   149  0.622972  {1,3,0}     23    1
86    562    93    94  0.832256  {0,2,0}     22    0
68    567    81    82  0.234979  {1,1,0}     35    1
31    570    69    78  0.490941  {1,0,0}     29    1
54    578     4    22  0.733111  {0,3,0}     38    1
120   579    34    41  0.450920  {0,2,0}     35    0
75    614    77    81  0.268269  {0,3,0}     28    1
119   632    10    41  0.790733  {0,1,0}     33    0
15    636   185   186  0.052620  {1,0,0}     31    1
79    641   116   120  0.550468  {0,1,0}     35    1
72    655   151   154  0.207453  {1,0,0}     36    1
53    666    96   114  0.557393  {1,0,0}     33    1
12    673   185   192  0.493384  {0,2,0}     21    0
125   676    60    67  0.324146  {0,1,0}     36    1
4     678    16    17  0.595096  {1,0,0}     38    1
90    682   166   167  0.027838  {1,0,0}     28    1
