map EGL-G2-C
fac 5 10 {0,196,30,16,199}
hosp 2 {0,125}
n_ALS 5 1 {1:0,2:196,2:30}
n_BLS 25 1 {8:0,5:196,4:30,4:16,4:199}
n_CLS 6 0 {1:0,1:16,4:199}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44      6    98   127  0.182314  {1,0,0}     20    1
81     14   116   117  0.428783  {1,0,0}     25    1
63     73   155   156  0.954206  {1,1,0}     25    1
40     79    46    47  0.727009  {1,0,0}     32    1
16     92   197   200  0.235959  {0,3,0}     31    0
79     95   248   249  0.698180  {0,1,0}     32    0
73    105   176   177  0.115981  {0,2,0}     30    1
125   123   245   247  0.323247  {0,1,0}     38    0
109   153    55    56  0.951853  {0,3,0}     27    0
8     162   240   241  0.511290  {0,2,0}     24    1
49    205    39    40  0.799682  {1,1,0}     37    1
102   206   130   131  0.323331  {0,1,0}     29    0
51    227   200   201  0.489983  {0,1,0}     39    1
21    254   215   221  0.916935  {0,2,0}     24    0
119   281   203   204  0.520104  {1,1,0}     22    1
110   297   159   160  0.891471  {0,3,0}     37    0
18    306    27    28  0.318839  {0,1,0}     40    0
84    308   147   148  0.939749  {0,1,0}     22    0
124   311   197   200  0.468427  {0,2,0}     29    1
117   374    99   131  0.646425  {0,0,1}     36    1
3     414    95    99  0.388337  {0,2,0}     34    0
37    416   129   130  0.589197  {0,3,0}     35    0
86    421    63    65  0.763169  {0,3,0}     34    0
111   427    23   171  0.976539  {0,2,0}     24    0
87    442   118   119  0.517525  {0,1,0}     28    1
54    444    97   115  0.667298  {1,0,0}     32    1
29    459    26    28  0.569953  {0,2,0}     26    1
2     477    37    75  0.335255  {1,1,0}     36    1
126   479   174   189  0.569252  {0,2,0}     37    1
38    483    79    80  0.208882  {0,3,0}     22    1
0     508   226   227  0.006889  {1,0,0}     38    1
114   522    36    37  0.145948  {0,2,0}     30    0
26    527   157   161  0.175636  {0,2,0}     38    0
122   530   247   248  0.368717  {0,1,0}     35    0
5     537   161   164  0.754115  {1,0,0}     37    1
115   550     3     4  0.358296  {0,2,0}     28    1
71    556   120   162  0.887329  {0,1,0}     37    1
91    587   213   215  0.211979  {1,1,0}     22    1
96    608    31    38  0.678366  {0,1,0}     34    1
57    613    46    47  0.962831  {0,2,0}     40    1
74    638    97   115  0.158481  {1,1,0}     23    1
61    651    10    11  0.043566  {0,2,0}     23    1
12    653    29    31  0.842174  {1,0,0}     33    1
118   658   115   116  0.580902  {0,2,0}     25    1
100   677    47    48  0.943207  {0,1,1}     29    0
121   685    70    79  0.607889  {1,1,0}     24    1
65    688   239   243  0.655723  {0,2,0}     35    0
47    697   233   254  0.292375  {1,0,0}     31    1
42    772    21    35  0.341079  {1,0,0}     38    1
72    791    74    75  0.645983  {1,1,0}     22    0
19    791   164   165  0.948976  {1,0,0}     20    1
62    799    82    85  0.775642  {0,2,0}     32    1
123   816   244   245  0.599587  {0,1,0}     30    1
97    823   162   163  0.663952  {0,2,0}     28    1
59    834   159   160  0.695098  {0,2,0}     24    0
15    848   234   239  0.658293  {1,1,0}     39    1
31    859   108   109  0.381632  {0,3,0}     34    0
105   865    34    41  0.117827  {0,2,0}     28    1
9     878   177   181  0.887129  {0,2,0}     39    0
48    882    30    33  0.830826  {1,0,0}     23    0
30    885   186   198  0.310303  {1,0,0}     25    1
14    888   130   137  0.280539  {0,2,0}     25    1
52    905   253   254  0.632866  {0,2,0}     28    1
95    909    95    96  0.784159  {1,0,0}     33    1
92    914   129   138  0.530700  {1,0,0}     30    1
67    916   244   253  0.166064  {0,3,0}     27    1
33    941   225   226  0.059963  {1,0,0}     34    1
43    948   143   144  0.416465  {1,0,0}     27    1
83    952   245   247  0.505175  {0,3,0}     21    1
20    953    10    11  0.179664  {1,3,0}     29    1
46    955   233   235  0.065272  {0,1,1}     31    1
75    969   150   151  0.751752  {0,1,0}     39    1
77    973    54    58  0.453418  {0,1,1}     33    0
82    975   108   109  0.913212  {0,2,0}     29    1
104   995    39    40  0.363738  {0,2,0}     20    1
78   1000     3     4  0.131729  {0,2,0}     29    0
