map EGL-G1-D
fac 5 10 {0,25,26,240,22}
hosp 2 {0,4}
n_ALS 6 1 {1:0,1:240,4:22}
n_BLS 24 1 {5:0,10:25,4:26,5:240}
n_CLS 7 0 {2:0,1:26,3:240,1:22}
      c_m  head  tail      c_af      c_d  c_tau  c_h
115    14    18    19  0.595258  {1,1,0}     39    1
14     42    19    20  0.618263  {0,2,0}     30    1
41     43     7    30  0.539871  {1,1,0}     27    1
72     45    24    26  0.138901  {0,2,0}     39    0
29     68    36    37  0.090725  {0,1,0}     20    0
80     84    40    41  0.437578  {0,3,0}     21    0
12     91   202   203  0.902140  {0,3,0}     33    1
40     96    26    28  0.612621  {0,1,0}     23    0
89    100   130   131  0.671295  {0,2,0}     37    0
92    136   189   241  0.251506  {0,2,0}     30    0
87    150   105   107  0.923912  {0,1,0}     21    0
44    172    71    72  0.174235  {0,1,0}     21    1
54    189    32    34  0.565580  {0,3,0}     35    1
31    194   169   173  0.262458  {0,0,1}     29    0
121   268   195   197  0.020433  {0,1,0}     26    0
109   317    70    72  0.047977  {1,0,0}     30    1
110   326   160   163  0.782234  {0,3,0}     34    1
21    329   184   185  0.593072  {1,1,0}     36    1
123   338   163   168  0.285999  {1,0,0}     36    1
126   362    97   126  0.818961  {0,1,1}     31    1
23    368   190   192  0.135675  {1,0,0}     20    1
66    397    25    26  0.860754  {0,2,0}     38    0
42    397   132   133  0.030768  {0,1,0}     26    0
94    400   144   147  0.752980  {1,0,0}     28    1
98    401   202   203  0.123708  {0,1,0}     37    1
33    452    40    41  0.079635  {0,2,0}     37    1
7     461   161   162  0.586818  {0,2,0}     24    1
64    471    15    17  0.682000  {0,2,0}     35    1
65    477    96    97  0.391189  {0,0,1}     26    1
105   480   100   101  0.643180  {0,3,0}     20    0
6     482   196   197  0.928436  {0,3,0}     40    0
124   498     9    34  0.520826  {0,3,0}     28    1
9     510    73    74  0.322303  {0,1,0}     36    1
39    513   222   223  0.176155  {1,1,0}     38    1
91    547   132   133  0.962691  {1,0,0}     24    1
37    551    97   126  0.541641  {1,1,0}     40    1
2     552   165   174  0.796089  {1,1,0}     31    1
24    568    75    76  0.851056  {0,2,0}     40    0
34    573     1    12  0.519395  {0,2,0}     27    0
62    574   238   239  0.643359  {1,1,0}     25    1
85    580    85    86  0.660838  {0,3,0}     36    1
83    599   167   175  0.523496  {0,2,0}     21    1
58    605    89    90  0.441415  {0,0,1}     39    1
51    632     9    34  0.254609  {1,1,0}     30    1
122   633   193   194  0.841916  {0,3,0}     23    1
26    635   144   147  0.040042  {0,2,0}     26    1
53    639    10    41  0.485416  {1,1,0}     23    1
78    639   178   179  0.624922  {0,2,0}     28    1
27    640    75    76  0.103725  {0,1,0}     27    1
13    649    54    58  0.725529  {0,2,0}     36    0
127   654   222   225  0.627915  {0,1,0}     23    0
76    674     1    12  0.669709  {0,1,0}     20    0
32    680    39    40  0.981840  {0,1,0}     37    1
101   685   161   162  0.200713  {1,0,0}     28    1
35    692     3    15  0.243649  {0,3,0}     26    0
116   695   132   134  0.225001  {0,2,0}     36    1
75    696    72    73  0.030001  {0,2,0}     36    0
120   709   126   127  0.266889  {0,1,0}     27    0
46    718   226   227  0.602181  {0,0,1}     33    1
95    719   125   126  0.130614  {0,3,0}     31    1
68    729   210   212  0.567531  {1,0,0}     35    1
82    742   237   238  0.096171  {0,2,0}     27    1
30    801    22    24  0.070159  {1,0,0}     38    1
11    811    80    88  0.530718  {0,1,0}     26    0
17    813   202   203  0.038998  {0,2,0}     25    1
18    818    94    98  0.403707  {0,2,0}     20    1
84    824   202   203  0.463852  {0,1,0}     39    0
100   825    59    60  0.101501  {0,1,0}     34    1
71    837    38    40  0.939698  {0,1,0}     24    0
77    838   194   195  0.616475  {0,2,0}     20    0
56    842    43    46  0.182730  {0,2,0}     40    1
86    842   100   111  0.294572  {1,0,0}     23    1
74    856   156   160  0.631666  {0,2,0}     23    1
118   858    49    56  0.784506  {1,3,0}     20    1
112   860   102   103  0.208483  {0,1,0}     25    0
60    883   198   199  0.534685  {0,0,1}     40    0
47    892    88    89  0.201437  {0,2,0}     27    0
28    894     2    14  0.636970  {0,1,0}     38    1
81    905   196   203  0.277874  {0,1,0}     29    0
125   915    41    51  0.357616  {1,1,0}     36    1
97    920   101   102  0.080521  {0,0,1}     25    0
0     922   212   243  0.293308  {1,0,0}     29    0
99    924    57    61  0.812407  {0,1,0}     38    1
67    946    89    90  0.468530  {1,0,0}     36    1
50    958     3    23  0.168417  {1,0,0}     29    1
93    965   108   109  0.962020  {1,1,0}     39    1
114   971     5     6  0.736206  {0,1,0}     31    1
90    975    32    33  0.951738  {0,1,0}     26    1
63    985   145   146  0.272129  {0,1,0}     21    1
70    985    71    72  0.050249  {1,0,0}     20    1
8     985   121   122  0.108628  {0,2,0}     21    1
25    990    24    26  0.149610  {1,0,0}     32    1
111   992   227   228  0.146111  {0,1,0}     33    0
73    993     5    23  0.138063  {0,0,1}     26    1
103   998    19    20  0.844185  {0,0,1}     26    0
107  1001   120   121  0.701630  {0,1,0}     29    1
79   1004   240   241  0.026257  {1,3,0}     34    1
45   1004   238   239  0.740035  {0,3,0}     30    1
102  1022    28    29  0.733795  {0,1,0}     22    1
36   1025    68    69  0.527012  {1,0,0}     30    1
10   1036   125   126  0.041831  {0,2,0}     21    1
16   1038   178   183  0.437010  {1,1,0}     30    1
61   1044   116   118  0.583542  {1,0,0}     24    1
48   1050    45    64  0.388272  {0,1,0}     21    0
15   1051   139   140  0.841202  {0,1,0}     21    1
108  1053    73    74  0.542244  {1,1,0}     28    1
88   1064    73    74  0.791037  {0,1,1}     26    1
59   1071   112   114  0.799903  {1,1,0}     21    1
19   1088     5    23  0.456846  {1,1,0}     21    1
49   1089   226   227  0.882590  {0,0,1}     20    0
52   1116    23   170  0.515668  {0,1,0}     39    1
1    1119    40    41  0.534365  {1,0,0}     36    1
117  1130   114   115  0.796191  {0,2,0}     37    1
55   1131   238   239  0.365812  {0,2,0}     36    0
119  1145   244   245  0.742829  {0,2,0}     32    1
3    1190    15    17  0.395569  {0,1,0}     38    0
57   1205    41    51  0.347150  {0,1,0}     37    1
96   1233   162   166  0.366059  {1,1,0}     29    1
69   1238   153   157  0.872501  {0,1,0}     24    1
5    1241   134   135  0.663463  {0,2,0}     25    1
106  1248   105   107  0.939228  {0,0,1}     28    1
