map EGL-G2-D
fac 5 10 {0,6,246,176,149}
hosp 1 {0}
n_ALS 5 1 {4:0,1:6}
n_BLS 24 1 {6:0,6:6,2:246,4:176,6:149}
n_CLS 8 0 {1:246,3:176,4:149}
      c_m  head  tail      c_af      c_d  c_tau  c_h
81     20   210   211  0.654568  {0,2,0}     30    1
100    21   227   229  0.877283  {0,2,0}     33    1
64     51   145   148  0.783442  {0,1,0}     26    1
20     95   135   136  0.360727  {0,2,0}     30    1
46    121     0     1  0.737239  {0,2,0}     30    0
40    140   105   106  0.073945  {0,2,0}     26    0
57    167   236   237  0.304531  {1,1,0}     27    1
19    186   122   123  0.604403  {0,3,0}     25    1
60    217   204   205  0.152457  {0,2,0}     33    1
108   237    91    92  0.031774  {1,1,0}     37    1
54    238   166   178  0.773928  {0,2,0}     38    0
107   264   233   235  0.190492  {0,2,0}     29    0
68    294   251   254  0.074099  {0,3,0}     22    1
22    300     0     1  0.785916  {1,1,0}     33    1
103   339   125   150  0.582858  {0,0,1}     21    1
32    354   121   122  0.632860  {0,2,0}     27    1
67    397   228   229  0.255041  {0,1,0}     33    0
101   398   125   150  0.418654  {0,2,0}     27    1
2     433   120   170  0.101223  {0,1,1}     22    1
85    442   220   221  0.126834  {0,3,0}     24    1
53    445     8    33  0.140378  {0,1,1}     27    1
1     466    47    64  0.557732  {0,0,1}     29    1
96    493    80    81  0.488471  {0,1,1}     25    0
119   496   121   122  0.420724  {0,2,0}     27    0
38    511   156   162  0.386677  {0,2,0}     26    1
17    517    18    20  0.662016  {0,2,0}     40    1
121   523    36    38  0.390358  {0,1,0}     22    1
125   541   179   183  0.484026  {0,2,0}     40    0
59    547   126   150  0.394577  {0,1,0}     38    1
82    561   166   175  0.988277  {0,1,0}     37    1
48    570     2    14  0.327069  {1,0,0}     30    1
122   571   196   197  0.308185  {1,1,0}     21    1
117   578    19    25  0.945802  {0,3,0}     30    0
12    583    95    99  0.138612  {0,1,0}     29    1
15    586   221   222  0.344168  {0,2,0}     26    0
115   599   116   117  0.299340  {0,1,0}     20    0
6     600   116   123  0.576437  {0,1,0}     35    1
10    612     9    10  0.572533  {0,2,0}     38    1
75    619   252   253  0.382089  {1,0,0}     33    1
5     634    47    64  0.732844  {0,3,0}     33    0
112   648    39    52  0.109603  {0,1,0}     28    0
18    654    43    46  0.044643  {1,1,0}     34    1
30    659    17    22  0.909515  {0,3,0}     31    1
