map EGL-G1-C
fac 5 10 {0,235,222,56,162}
hosp 2 {0,54}
n_ALS 8 1 {1:0,3:235,2:56,2:162}
n_BLS 15 1 {2:0,7:235,3:56,3:162}
n_CLS 9 0 {1:0,5:222,3:162}
      c_m  head  tail      c_af      c_d  c_tau  c_h
47      0    88    96  0.651149  {1,3,0}     20    1
17     13   202   203  0.471690  {0,1,1}     36    1
93     22   193   194  0.327414  {0,3,0}     33    1
48     27    10    41  0.362068  {0,1,0}     40    1
14     35   231   236  0.412484  {0,2,0}     35    0
51     54   237   240  0.211524  {0,3,0}     20    1
63     92    11    42  0.709732  {0,1,0}     37    1
116   127   119   161  0.702666  {0,0,1}     20    1
10    202   161   162  0.668090  {0,1,1}     36    0
76    277   191   194  0.233777  {1,0,0}     25    1
65    302    49    56  0.533392  {0,2,0}     32    1
3     361    54    58  0.379177  {0,1,0}     20    0
49    389    79    80  0.267203  {0,2,0}     20    1
114   424    83    84  0.352481  {0,3,0}     33    1
26    445   174   175  0.598747  {0,1,0}     31    1
95    482    11    42  0.432169  {0,2,0}     37    0
2     487   212   218  0.575628  {1,1,0}     29    1
59    501    60    67  0.138544  {0,1,0}     27    1
74    508    61    62  0.377264  {0,3,0}     25    1
64    511   244   245  0.231317  {0,3,0}     30    1
125   522   144   147  0.463522  {0,1,0}     23    1
77    529   174   175  0.589926  {1,1,0}     20    1
67    538   219   220  0.277986  {0,3,0}     37    0
36    543    80    81  0.899936  {0,3,0}     31    0
117   546   106   108  0.828694  {1,1,0}     27    1
85    555    23   229  0.659609  {0,1,0}     25    1
112   559   163   168  0.712542  {1,1,0}     22    1
18    571    23    86  0.600120  {0,3,0}     34    1
55    575    55    56  0.560234  {0,3,0}     28    1
88    581    81    84  0.160718  {1,0,0}     36    1
91    599     5     6  0.877720  {1,2,0}     22    1
24    618    23    86  0.293531  {1,1,0}     39    1
94    626   131   132  0.667060  {0,0,1}     23    1
101   636    10    11  0.904081  {1,1,0}     29    1
16    637    39    40  0.391660  {0,2,0}     27    1
57    639    43    46  0.453053  {0,0,1}     21    1
72    643   197   198  0.397989  {1,1,0}     33    1
44    653    50    51  0.240295  {0,1,0}     27    1
105   655   234   236  0.769169  {1,0,0}     40    1
8     656    10    41  0.594382  {0,1,0}     20    0
81    656   156   160  0.386940  {0,2,0}     35    1
69    669   144   147  0.340411  {1,0,0}     40    1
120   671   110   113  0.958423  {0,3,0}     21    0
89    677    69    70  0.533410  {1,1,0}     35    1
97    684    69    70  0.007715  {0,0,1}     25    1
96    694   185   192  0.214866  {1,3,0}     23    1
27    698   227   228  0.575158  {1,0,0}     33    1
121   700   231   236  0.363934  {1,1,0}     30    1
58    702    23   170  0.681406  {0,0,1}     25    0
39    705   121   123  0.665951  {0,1,0}     36    1
4     714     5     6  0.910600  {1,3,0}     37    1
37    719   149   150  0.393915  {1,1,0}     36    1
83    729   246   247  0.202987  {0,1,1}     39    1
12    743   203   210  0.604970  {0,0,1}     31    1
126   769    85    86  0.783670  {1,1,0}     29    1
103   775   124   151  0.397415  {0,1,0}     25    0
122   775   104   106  0.093754  {0,1,0}     28    1
87    782    81    84  0.356707  {1,0,0}     33    1
124   784   132   133  0.343072  {0,1,1}     23    0
110   792   129   136  0.990977  {0,2,0}     25    1
42    797   165   174  0.933342  {0,2,0}     33    0
127   812   195   196  0.755194  {0,2,0}     28    0
19    820   157   159  0.225763  {0,1,0}     36    1
111   830   100   111  0.717137  {1,0,0}     28    1
73    832   225   227  0.371140  {0,1,0}     25    1
75    850   152   153  0.728725  {1,1,0}     37    0
20    851   237   240  0.480172  {1,1,0}     28    1
71    851   137   138  0.868532  {0,3,0}     25    1
60    859   184   185  0.791313  {1,1,0}     20    1
56    862   120   121  0.345035  {0,2,0}     25    0
32    868    14    15  0.030145  {1,1,0}     21    1
107   907    70    72  0.492118  {1,1,0}     38    1
123   919    30    33  0.510881  {0,2,0}     40    0
70    924   225   227  0.057269  {1,0,0}     32    1
50    935   111   112  0.936240  {0,3,0}     20    1
66    938    47    64  0.241591  {1,1,0}     38    0
5     943    16    18  0.383568  {1,0,0}     31    1
109   953   163   164  0.596946  {1,3,0}     31    1
28    953    32    34  0.426336  {0,2,0}     33    1
61    976    80    88  0.288378  {0,1,0}     36    0
34    976   196   203  0.175034  {0,0,1}     37    0
84    977   140   141  0.138798  {0,1,1}     23    1
15    978    83    85  0.325354  {0,3,0}     29    0
102   984    90    91  0.647971  {0,1,0}     27    1
118   988   158   159  0.751395  {0,3,0}     35    1
62    996    91    92  0.442679  {1,1,0}     25    1
54    998    81    84  0.178984  {0,1,0}     29    1
1    1003   165   177  0.549191  {0,1,0}     22    0
21   1033    34    41  0.051931  {0,2,0}     32    1
80   1037     4    22  0.433058  {1,0,0}     32    1
86   1045   131   132  0.313406  {0,2,0}     37    1
6    1055   118   119  0.993865  {0,1,0}     34    0
31   1061   223   224  0.792426  {0,3,0}     36    1
98   1071    32    33  0.717268  {0,2,0}     37    1
11   1072    39    52  0.794330  {1,0,0}     35    1
13   1074   110   113  0.984808  {1,1,0}     30    1
99   1075    80    88  0.497878  {0,1,1}     20    1
30   1076   142   144  0.746630  {0,2,0}     32    1
78   1100    59    60  0.364268  {0,3,0}     25    1
43   1104   110   113  0.255909  {0,1,0}     37    0
92   1105   199   201  0.455239  {0,0,1}     33    1
0    1116    79    80  0.164167  {1,0,0}     32    1
25   1117   226   227  0.664778  {0,1,0}     34    0
79   1138   178   182  0.105137  {1,1,0}     39    1
115  1152    36    38  0.900375  {0,1,0}     36    0
82   1160    83    84  0.113150  {0,3,0}     21    0
53   1172   142   144  0.729364  {0,2,0}     26    1
119  1185   124   151  0.228842  {0,3,0}     36    0
52   1196    23   170  0.062979  {0,1,1}     37    1
108  1207   140   149  0.155456  {0,1,0}     37    0
90   1220     0     1  0.659973  {0,3,0}     30    1
35   1233   191   193  0.541163  {0,0,1}     29    0
7    1248    55    56  0.763050  {1,0,0}     29    1
22   1261   121   122  0.236816  {1,0,0}     36    1
40   1263    16    17  0.580769  {0,1,1}     29    1
33   1278    70    72  0.436685  {1,1,0}     38    1
68   1283    12    13  0.494777  {1,0,0}     24    1
41   1291   161   162  0.318405  {0,1,0}     31    0
104  1292   203   210  0.382825  {0,1,0}     31    1
100  1304   227   228  0.285104  {0,1,0}     20    1
9    1311   108   109  0.742459  {1,0,0}     38    1
38   1339    96   111  0.160930  {0,2,0}     34    0
46   1345   162   167  0.434232  {0,3,0}     40    0
113  1346   107   108  0.533769  {1,1,0}     31    1
106  1349    16    18  0.965412  {1,0,0}     26    1
45   1351    50    51  0.909441  {0,1,0}     29    0
23   1355    96    97  0.142310  {0,3,0}     37    1
29   1393   151   152  0.406991  {0,2,0}     31    0
