map EGL-G2-D
fac 5 10 {0,166,180,161,51}
hosp 1 {0}
n_ALS 8 1 {3:0,2:166,3:161}
n_BLS 18 1 {2:0,4:166,3:180,5:161,4:51}
n_CLS 7 0 {1:0,1:166,1:180,2:161,2:51}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110     3   154   157  0.234422  {0,2,0}     37    1
107     6    55    56  0.662724  {0,3,0}     36    0
119    12   131   132  0.101479  {1,1,0}     22    1
1      51    86    87  0.458950  {0,2,0}     30    0
81     53   171   172  0.180937  {0,1,0}     23    1
57     63   151   153  0.746484  {1,0,0}     35    1
122    81    32    34  0.112063  {0,1,1}     21    1
6     103   231   232  0.380846  {0,0,1}     38    1
12    164    89    97  0.256071  {0,1,0}     23    1
114   235     9    34  0.316786  {0,1,0}     26    1
24    242    23   171  0.187066  {0,1,1}     28    0
29    305   244   245  0.657869  {1,0,0}     35    1
87    318   125   152  0.368964  {0,3,0}     31    1
55    328    96    98  0.281203  {0,3,0}     36    1
93    331   139   140  0.423319  {0,0,1}     33    0
56    338    34    41  0.008191  {0,3,0}     24    0
53    393   104   105  0.631586  {0,2,0}     27    1
35    410   185   186  0.000591  {1,0,0}     24    1
127   421   148   149  0.541049  {0,3,0}     34    1
113   430    23   237  0.798304  {0,3,0}     36    0
124   443    82    85  0.408051  {0,3,0}     34    1
5     467     9    34  0.603116  {0,1,0}     29    1
31    469   153   154  0.460968  {0,1,0}     21    1
105   487   167   168  0.496277  {0,0,1}     35    0
14    497   102   111  0.803411  {0,1,0}     25    0
26    507   155   156  0.993155  {1,1,0}     39    1
43    517    89    97  0.115831  {1,0,0}     26    1
77    535   219   220  0.718058  {0,1,0}     23    1
83    546   171   172  0.368349  {1,1,0}     31    1
112   557   106   108  0.610346  {0,2,0}     34    1
91    558     3     4  0.322130  {0,1,0}     21    1
75    583    41    51  0.150843  {0,1,1}     27    0
104   595    86    87  0.695840  {1,3,0}     32    1
101   607   166   178  0.407386  {1,0,0}     29    1
68    622   244   245  0.292371  {1,0,0}     36    1
109   644    51    52  0.645649  {0,1,0}     34    0
15    653   102   103  0.325431  {0,3,0}     26    1
9     680   167   168  0.989080  {1,1,0}     23    1
16    684   211   212  0.428682  {0,1,0}     40    1
67    694   136   137  0.510653  {0,3,0}     30    1
117   694    51    52  0.871180  {0,1,0}     25    0
32    718    35    36  0.343042  {0,2,0}     32    0
25    723   188   189  0.262993  {1,1,0}     22    1
36    728     5    23  0.421537  {1,1,0}     33    1
72    753   210   215  0.212500  {0,2,0}     26    1
125   754   240   241  0.532936  {0,3,0}     22    1
18    758   190   192  0.341262  {0,1,0}     28    1
59    767    10    41  0.003279  {1,0,0}     29    1
90    780    59    72  0.008017  {0,2,0}     21    1
52    785   231   232  0.689273  {1,1,0}     29    1
37    789   206   207  0.567042  {0,0,1}     20    1
42    789    99   132  0.212827  {0,1,0}     30    0
92    816     1     2  0.034909  {0,0,1}     21    1
116   821   244   253  0.604487  {1,1,0}     21    1
0     831   226   229  0.348819  {0,1,1}     26    0
100   837   155   156  0.231705  {0,1,0}     23    1
108   838   203   204  0.391584  {0,1,0}     25    1
73    848    78    82  0.681341  {0,1,0}     20    0
61    861    34    41  0.430664  {1,1,0}     34    1
86    862   226   227  0.732232  {0,2,0}     30    1
66    875   206   207  0.685159  {1,1,0}     32    1
88    886     6    27  0.706917  {0,1,0}     32    0
106   889    36    39  0.672578  {0,1,0}     24    1
103   891    69    80  0.216339  {1,3,0}     26    1
123   894   107   109  0.229172  {0,2,0}     20    1
98    902    72    73  0.842780  {0,1,0}     31    1
126   927    31    32  0.789871  {0,3,0}     32    1
45    944     5    26  0.599299  {0,0,1}     39    0
120   945   128   129  0.888626  {0,1,0}     21    0
85    946   218   225  0.244701  {0,1,0}     28    0
13    961    86    87  0.606538  {0,1,1}     20    0
58    962   226   229  0.970175  {1,3,0}     25    1
80    963   210   215  0.617566  {0,2,0}     36    1
102   963   140   141  0.902792  {0,2,0}     30    0
121   965    31    38  0.334997  {1,1,0}     33    1
97    973   215   221  0.060635  {0,2,0}     31    1
96    983   228   230  0.004763  {0,1,0}     35    0
89    987    66    92  0.081296  {0,2,0}     31    1
63    995   139   140  0.030607  {0,0,1}     32    0
40   1040   233   235  0.103381  {0,3,0}     28    1
64   1043    97   115  0.452809  {0,1,0}     28    0
