map EGL-G1-E
fac 5 10 {0,135,184,2,118}
hosp 1 {0}
n_ALS 9 1 {3:0,1:184,3:2,2:118}
n_BLS 22 1 {1:0,4:135,9:184,3:2,5:118}
n_CLS 5 0 {3:0,1:2,1:118}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68      4    31    32  0.876882  {1,0,0}     20    1
116    67    58    59  0.123056  {1,2,0}     21    1
48     81   125   149  0.642384  {1,0,0}     23    1
24     87   176   179  0.735254  {1,1,0}     23    1
113    91   222   225  0.492100  {1,1,0}     29    1
13    122   145   146  0.674805  {1,0,0}     31    1
37    127   135   136  0.544364  {0,1,0}     32    0
40    147    10    41  0.165536  {0,2,0}     40    0
53    174   125   149  0.064786  {0,3,0}     32    1
105   208    14    15  0.962833  {0,1,0}     20    0
28    214   147   148  0.314436  {0,1,1}     20    1
1     247     0     1  0.522531  {1,1,0}     32    1
88    249   232   233  0.379763  {0,1,1}     34    0
106   260     3     4  0.730060  {1,0,0}     30    1
95    264   135   136  0.871167  {0,1,0}     35    0
81    275    16    18  0.626553  {0,2,0}     33    1
77    281    67    68  0.185026  {1,1,0}     38    1
65    310   116   120  0.529797  {0,1,0}     21    1
19    322    65    66  0.373653  {1,0,0}     28    1
31    323    72    73  0.768566  {0,3,0}     31    0
91    337    19    20  0.343327  {0,1,0}     38    1
17    351   156   160  0.780765  {0,3,0}     22    1
87    383   176   180  0.747810  {0,3,0}     24    0
66    408   140   149  0.257524  {0,1,1}     23    0
5     409    38    40  0.421561  {1,2,0}     29    0
14    414   153   157  0.937475  {0,2,0}     34    1
32    441    51    52  0.805679  {0,2,0}     37    1
92    443   189   190  0.028213  {1,1,0}     31    0
39    455    20    21  0.394132  {0,3,0}     33    1
22    497   220   222  0.172783  {1,0,0}     21    1
18    498    81    84  0.486159  {0,1,0}     37    0
49    503    32    34  0.194695  {1,0,0}     25    1
52    509    51    52  0.855157  {0,2,0}     21    1
98    511   129   136  0.061344  {0,1,0}     26    0
27    533    29    31  0.573348  {0,2,0}     33    1
80    538   212   218  0.657541  {0,3,0}     30    1
38    541    83    85  0.835767  {1,0,0}     40    1
112   549    32    34  0.547274  {0,1,0}     24    1
45    549    22    24  0.869300  {0,0,1}     27    1
110   560   141   142  0.768258  {0,1,0}     37    1
51    564   124   125  0.429944  {0,1,0}     39    1
15    566   160   164  0.396768  {0,1,0}     28    1
4     566   213   216  0.016973  {0,1,0}     20    1
9     570   212   218  0.097532  {1,1,0}     28    1
21    576    23   170  0.509487  {0,2,0}     38    1
122   581   228   229  0.470528  {0,2,0}     30    0
23    613    18    20  0.529576  {1,1,0}     28    1
63    624   122   123  0.005879  {0,1,0}     40    1
0     636    29    31  0.014280  {0,3,0}     39    1
25    653    70    72  0.925837  {0,2,0}     26    1
72    656    23   170  0.697929  {0,1,0}     38    1
12    660    11    42  0.274686  {0,2,0}     40    1
36    671     1    12  0.547555  {0,0,1}     31    1
83    686   219   220  0.707809  {0,3,0}     31    1
101   688   215   216  0.342982  {0,1,0}     24    1
67    705   219   221  0.195841  {0,1,0}     29    1
109   725   122   123  0.729581  {1,0,0}     37    1
73    726    69    78  0.823634  {0,2,0}     33    0
59    748    50    53  0.819468  {0,3,0}     30    1
82    758    84   100  0.915681  {0,2,0}     25    1
64    764    54    58  0.853979  {0,2,0}     25    0
100   767   104   106  0.724326  {1,0,0}     27    1
2     772   178   183  0.160735  {0,1,0}     31    1
16    807   242   245  0.758576  {1,1,0}     29    1
108   811   144   145  0.169305  {0,1,0}     25    1
90    815    97   126  0.851075  {0,2,0}     27    1
124   827     5    26  0.251566  {0,2,0}     24    0
111   828     5    23  0.314131  {0,2,0}     37    1
57    836   244   245  0.216483  {0,1,1}     38    1
10    847   210   212  0.911140  {0,2,0}     33    0
118   867   105   117  0.117282  {0,2,0}     22    1
102   868   191   193  0.517777  {0,1,0}     35    0
74    870    90    91  0.121001  {1,0,0}     28    1
97    883   238   239  0.222662  {1,1,0}     25    1
3     894     9    10  0.785341  {0,3,0}     30    1
78    897   153   156  0.157752  {0,0,1}     26    0
29    908    98   130  0.208470  {0,1,0}     38    1
44    940     5    26  0.719515  {0,1,0}     29    0
8     941    19    25  0.210467  {0,0,1}     40    0
60    948   147   148  0.714348  {0,1,0}     37    1
123   952   105   107  0.636629  {0,1,0}     35    0
107   961     5     6  0.844030  {0,2,0}     29    1
47    970   162   166  0.391662  {0,1,1}     34    1
84    982   189   190  0.316931  {0,1,0}     26    1
96   1010    58    59  0.559709  {0,1,1}     20    0
75   1017    81    82  0.904342  {1,0,0}     36    1
119  1030   128   129  0.170513  {1,0,0}     24    1
41   1053   114   115  0.354870  {0,1,0}     33    1
35   1056   207   209  0.671794  {0,2,0}     34    1
115  1056   119   161  0.033656  {0,0,1}     34    1
46   1064    80    88  0.200165  {0,2,0}     28    0
76   1067   175   176  0.624556  {0,3,0}     36    0
69   1071   241   242  0.537429  {0,2,0}     30    0
104  1080   198   200  0.063095  {0,1,0}     31    1
50   1082    81    84  0.354993  {1,1,0}     29    1
55   1088   158   160  0.411060  {0,2,0}     37    1
114  1107    32    33  0.162738  {0,1,0}     28    1
127  1125   222   225  0.589039  {0,2,0}     32    1
126  1131   203   210  0.105506  {0,3,0}     33    0
71   1134    17    19  0.201584  {0,0,1}     29    1
58   1154    70    72  0.433893  {1,1,0}     26    1
11   1167   154   155  0.345766  {1,0,0}     21    1
120  1174    54    55  0.305015  {0,1,0}     34    1
99   1181     4    22  0.130353  {1,0,0}     20    0
93   1199   228   230  0.463963  {0,2,0}     38    1
125  1202   174   175  0.787377  {1,1,0}     30    1
30   1204   158   159  0.270832  {1,0,0}     32    1
6    1209   167   175  0.880711  {1,0,0}     36    1
121  1220   140   149  0.146295  {0,2,0}     21    1
42   1231    68    69  0.676144  {0,2,0}     36    1
94   1247   144   145  0.651435  {0,2,0}     39    1
34   1250   139   141  0.244895  {0,3,0}     36    1
79   1278     8     9  0.013084  {1,1,0}     28    1
117  1279    77    78  0.152406  {0,1,0}     29    1
70   1284     7     8  0.071859  {0,2,0}     21    0
89   1293   154   155  0.094424  {1,1,0}     20    1
61   1294    16    18  0.190399  {1,1,0}     40    1
85   1310    68    79  0.172179  {1,0,0}     40    1
43   1311   199   201  0.427113  {0,1,0}     38    1
26   1311   150   151  0.826803  {1,0,0}     38    1
33   1329    16    18  0.187104  {1,0,0}     40    1
103  1337    62    63  0.797259  {0,2,0}     37    1
20   1337    71    72  0.823874  {0,0,1}     37    0
7    1376    77    78  0.451055  {1,1,0}     25    1
54   1383   155   156  0.431126  {1,0,0}     32    1
62   1428    75    76  0.348527  {0,2,0}     26    0
86   1429    54    58  0.180313  {0,1,0}     27    1
56   1436   163   168  0.863619  {1,0,0}     26    1
