map EGL-G1-D
fac 5 10 {0,10,110,189,14}
hosp 1 {0}
n_ALS 6 1 {3:0,1:10,1:110,1:189}
n_BLS 20 1 {3:0,6:10,3:110,5:189,3:14}
n_CLS 8 0 {3:10,4:110,1:189}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110     3   165   166  0.114695  {0,2,0}     24    0
117    13   145   146  0.032768  {0,2,0}     29    1
14     31   238   240  0.074092  {1,1,0}     24    1
86     42   170   171  0.528725  {0,3,0}     27    1
10     54   112   114  0.357439  {0,2,0}     35    1
126    58    79    80  0.697439  {0,1,1}     37    1
125    64    31    32  0.574246  {0,2,0}     24    0
49     97   107   108  0.242712  {1,1,0}     21    1
80    101     5    23  0.166087  {0,2,0}     30    0
59    152   103   104  0.951585  {0,3,0}     31    1
90    168     0     1  0.220200  {0,0,1}     38    0
88    214     8     9  0.395492  {1,1,0}     33    1
16    286    17    19  0.112572  {0,1,1}     29    0
94    303    65    91  0.097923  {0,2,0}     39    1
38    316   140   141  0.755949  {0,1,0}     36    0
78    384    63    64  0.869879  {0,1,0}     25    0
11    412   153   157  0.681484  {0,2,0}     22    1
33    421    10    11  0.818071  {0,0,1}     26    1
37    432    97   126  0.138415  {1,1,0}     24    1
93    466   139   141  0.144178  {0,2,0}     22    0
52    467    23    86  0.899471  {0,1,0}     31    0
61    475     5    26  0.291004  {0,2,0}     28    1
66    476   202   204  0.367143  {1,0,0}     40    1
41    509   210   211  0.822799  {0,1,1}     35    1
19    522    19    25  0.028150  {0,2,0}     20    0
111   525   102   103  0.277333  {1,0,0}     31    1
50    533   210   212  0.271145  {0,0,1}     29    1
30    539    56    57  0.608101  {0,1,0}     40    1
40    554   127   138  0.694796  {0,1,0}     34    1
79    558    23    86  0.377148  {0,1,0}     24    0
46    565    97   126  0.213478  {0,3,0}     38    0
67    570   165   174  0.962288  {1,0,0}     21    1
107   571   115   116  0.063099  {0,0,1}     35    1
31    578   219   221  0.913123  {0,1,0}     23    1
97    585    53    54  0.538945  {0,2,0}     35    0
25    595   142   143  0.523006  {0,1,0}     22    1
34    626   178   182  0.085960  {1,0,0}     38    1
36    639    45    64  0.802973  {1,0,0}     35    1
45    658   184   185  0.542581  {1,0,0}     39    1
77    662   102   110  0.866826  {1,0,0}     23    1
120   664   176   179  0.589194  {0,2,0}     26    1
42    667   134   135  0.917972  {1,0,0}     27    1
6     688    37    74  0.353480  {0,2,0}     33    1
1     706   146   147  0.882009  {0,2,0}     33    1
4     714    19    25  0.572283  {1,1,0}     32    1
106   719   117   118  0.692493  {0,2,0}     24    1
12    727   115   122  0.736329  {0,0,1}     20    0
92    729   174   175  0.708193  {0,2,0}     23    1
