map EGL-G2-B
fac 5 10 {0,160,92,186,170}
hosp 3 {0,222,81}
n_ALS 10 1 {4:0,3:92,2:186,1:170}
n_BLS 24 1 {3:0,5:160,6:92,4:186,6:170}
n_CLS 5 0 {2:0,1:92,1:186,1:170}
      c_m  head  tail      c_af      c_d  c_tau  c_h
14      1    39    52  0.576209  {0,2,0}     39    1
25     18   186   188  0.118145  {1,3,0}     22    1
110    99   156   157  0.163135  {0,2,0}     21    1
9     148   152   153  0.307366  {0,3,0}     38    1
122   159     3    15  0.531957  {0,2,0}     21    1
124   198   245   246  0.870197  {1,1,0}     40    1
1     200   154   158  0.519683  {0,1,0}     28    0
79    209   245   247  0.461032  {0,3,0}     35    1
125   214    32    34  0.367858  {0,3,0}     32    0
94    250   205   207  0.653321  {0,2,0}     27    1
93    257    51    52  0.798463  {0,1,0}     32    1
16    262   113   114  0.841217  {0,2,0}     35    0
103   269   146   147  0.436469  {1,0,0}     23    1
30    302   137   138  0.421131  {1,0,0}     33    1
88    387   208   209  0.895975  {0,3,0}     29    0
92    390    15    17  0.223515  {0,0,1}     35    0
102   410   199   200  0.710939  {0,1,1}     23    1
60    450   198   199  0.018539  {1,1,0}     26    1
52    451    80    81  0.574525  {1,0,0}     35    1
104   471    72    73  0.549426  {0,2,0}     27    0
73    488   240   241  0.704136  {1,3,0}     20    1
123   493   251   252  0.210276  {0,2,0}     31    1
72    495   121   122  0.938732  {1,0,0}     31    1
96    523    48    49  0.955999  {0,3,0}     36    0
46    528   220   221  0.693443  {0,1,1}     38    0
28    529     6    27  0.604047  {0,2,0}     24    1
84    530   120   170  0.743327  {1,1,0}     37    1
47    532    13    14  0.865081  {0,1,0}     35    1
54    547    47    64  0.672843  {0,2,0}     20    0
67    573   102   111  0.572243  {1,3,0}     28    1
23    576   107   108  0.101082  {0,2,0}     20    1
71    588    27    28  0.427598  {0,1,1}     34    1
27    596     5    26  0.884203  {0,2,0}     32    0
127   600     0     1  0.267322  {0,1,0}     39    1
8     603   251   254  0.044274  {1,0,0}     35    1
77    609   172   173  0.265574  {1,1,0}     26    1
74    610   158   159  0.903640  {0,3,0}     33    1
121   617    82    85  0.713055  {0,1,0}     37    0
115   637    29    31  0.036749  {0,0,1}     22    0
18    695    57    61  0.349890  {1,0,0}     27    1
85    699   202   203  0.944617  {0,0,1}     38    0
89    716    45    46  0.005356  {1,0,0}     36    1
45    717   130   137  0.102733  {0,1,0}     37    0
44    729    86    87  0.900866  {0,1,0}     26    0
4     731    24    26  0.724793  {0,2,0}     22    1
78    741   153   154  0.085843  {1,1,0}     31    1
19    744    56    57  0.362659  {0,3,0}     28    1
39    754   198   199  0.398453  {0,1,0}     40    1
61    754   168   176  0.814012  {0,3,0}     23    0
58    759   246   247  0.476660  {1,1,0}     27    1
31    764    76    77  0.516705  {1,3,0}     37    1
76    770   237   238  0.455583  {0,1,0}     25    0
51    771    10    41  0.323966  {0,2,0}     40    1
75    772   141   150  0.019206  {0,1,0}     22    0
97    806    23   237  0.270828  {1,0,0}     35    1
57    820   125   126  0.560627  {1,1,0}     36    1
95    820   107   109  0.375987  {0,1,0}     24    0
107   831   130   137  0.621099  {0,1,0}     20    1
33    837   245   246  0.595585  {1,1,0}     40    1
32    841    78    82  0.905701  {1,1,0}     29    1
111   842   201   203  0.853671  {1,2,0}     24    1
15    856   125   152  0.291917  {0,3,0}     37    1
12    868    69    80  0.127609  {1,1,0}     20    1
21    876   137   138  0.262521  {0,3,0}     37    1
65    878   141   142  0.104907  {1,1,0}     28    1
100   881    10    41  0.295595  {0,3,0}     33    1
117   895    66    93  0.057294  {0,1,1}     26    1
63    908   233   254  0.900431  {1,1,0}     20    1
43    910   242   243  0.937813  {0,1,0}     25    0
119   920   143   145  0.920497  {0,1,0}     28    1
29    924    18    19  0.184748  {0,2,0}     21    0
40    926   245   246  0.124246  {1,0,0}     22    1
55    941    78    82  0.378646  {1,0,0}     30    1
35    942   234   235  0.495429  {0,1,0}     30    0
5     971   105   107  0.640697  {1,0,0}     21    1
81    981    76    78  0.216223  {1,1,0}     30    1
3     982    53    55  0.296353  {0,1,1}     31    1
109   996   133   134  0.090049  {0,2,0}     32    1
91    998    63    65  0.627776  {1,0,0}     32    1
66   1001    69    80  0.622866  {0,1,0}     31    1
118  1002   204   205  0.659241  {1,1,0}     23    1
83   1010    99   131  0.304735  {0,1,0}     39    1
120  1015    43    46  0.364679  {0,3,0}     23    0
53   1023    57    61  0.003512  {0,2,0}     20    0
41   1026    97   112  0.397872  {0,1,1}     35    1
20   1027    86    87  0.067502  {1,0,0}     21    1
62   1028    85   101  0.376259  {0,2,0}     36    1
56   1033   177   180  0.534838  {0,2,0}     26    1
13   1037   197   199  0.504179  {0,0,1}     33    0
70   1039    96    98  0.974414  {0,2,0}     40    1
22   1063   210   215  0.345232  {0,0,1}     30    1
80   1067   165   166  0.985246  {1,1,0}     35    1
68   1074   136   146  0.205385  {0,3,0}     32    1
105  1103   234   239  0.418899  {1,1,0}     25    1
50   1111    12    16  0.708037  {0,3,0}     25    0
113  1118    29    30  0.095889  {1,1,0}     35    1
112  1119   146   147  0.543849  {0,1,0}     27    1
10   1120    59    72  0.912264  {0,0,1}     32    1
24   1136    14    15  0.484128  {0,2,0}     27    1
59   1138   166   175  0.579317  {1,0,0}     20    1
98   1142    76    77  0.828536  {0,2,0}     25    0
17   1147   197   200  0.161813  {1,1,0}     20    1
42   1156     0     1  0.042879  {0,2,0}     24    1
82   1160    91    92  0.595249  {1,0,0}     24    1
34   1163   184   185  0.688527  {1,0,0}     39    1
101  1167   158   159  0.954359  {0,2,0}     40    1
6    1168   253   254  0.507628  {1,0,0}     34    1
11   1168    17    22  0.173336  {0,1,0}     30    0
116  1176     2     3  0.633839  {0,3,0}     26    1
38   1177   239   243  0.353566  {0,1,0}     38    0
2    1178     3     4  0.369472  {0,1,0}     40    0
114  1185   122   123  0.038559  {1,1,0}     25    1
90   1202    29    30  0.749044  {1,2,0}     36    1
86   1218    90    92  0.852717  {0,1,0}     38    1
64   1220   130   137  0.572035  {0,1,0}     40    0
69   1273   216   217  0.434761  {0,2,0}     29    1
48   1306   157   163  0.660009  {0,3,0}     22    1
26   1307    31    38  0.625632  {0,1,0}     20    1
87   1316    12    16  0.911392  {1,0,0}     39    1
106  1333    59    72  0.934754  {1,0,0}     29    1
0    1341   215   221  0.732125  {1,0,0}     40    1
36   1343   218   225  0.033729  {1,1,0}     25    1
126  1345   181   182  0.649984  {0,1,1}     22    1
49   1366     1    12  0.478018  {0,1,0}     39    1
37   1371   215   221  0.388212  {1,1,0}     28    1
108  1408   133   135  0.178124  {0,3,0}     33    0
7    1413   220   221  0.684805  {1,0,0}     22    1
99   1425    62    63  0.277917  {1,3,0}     37    1
