map EGL-G1-B
fac 5 10 {0,19,120,197,165}
hosp 1 {0}
n_ALS 5 1 {1:19,1:120,3:197}
n_BLS 24 1 {7:0,4:19,4:120,3:197,6:165}
n_CLS 6 0 {2:19,2:120,1:197,1:165}
      c_m  head  tail      c_af      c_d  c_tau  c_h
30     32   158   159  0.468678  {1,1,0}     28    1
42     33   135   145  0.404979  {0,2,0}     35    0
49     38     7    30  0.625767  {0,3,0}     35    1
40     45    13    14  0.764783  {0,3,0}     32    1
107    77    30    33  0.290160  {1,1,0}     28    1
60    113   134   146  0.755185  {0,2,0}     32    1
91    116   119   161  0.097004  {0,1,0}     21    0
103   134   178   179  0.049719  {0,3,0}     23    0
81    155    54    55  0.463295  {1,1,0}     30    1
125   199   141   142  0.110193  {0,2,0}     28    1
15    203     9    10  0.904883  {0,1,0}     35    0
25    206    89    91  0.692962  {0,1,0}     23    1
21    209   121   123  0.509458  {0,1,1}     37    1
88    270   141   142  0.190775  {0,3,0}     33    1
101   282    72    73  0.266927  {0,1,1}     24    0
9     316    39    52  0.187906  {0,2,0}     23    1
51    325    80    81  0.653229  {0,3,0}     20    1
86    332   178   183  0.331813  {0,1,1}     28    1
87    351   225   248  0.492407  {0,1,1}     22    1
58    361   108   109  0.388774  {0,2,0}     33    1
53    362   129   136  0.111220  {0,1,0}     36    1
61    362    66    68  0.108945  {1,1,0}     23    1
111   368   108   109  0.619254  {0,0,1}     20    0
119   378     3    15  0.099906  {0,3,0}     33    1
55    388     3    23  0.927536  {0,1,0}     20    1
69    410   160   164  0.508139  {1,2,0}     28    1
110   429   103   113  0.138972  {0,1,1}     22    0
83    431    80    81  0.236966  {1,0,0}     27    1
97    449   119   169  0.233443  {0,1,0}     27    1
11    473   147   148  0.259762  {0,1,0}     29    0
99    490    38    40  0.588879  {0,2,0}     23    1
77    499    88    96  0.493818  {0,3,0}     24    0
121   501    90    91  0.693954  {0,2,0}     34    1
46    510   174   175  0.857529  {0,1,1}     23    1
75    511   129   136  0.845577  {0,1,0}     23    1
65    528    82    83  0.782157  {1,0,0}     24    1
22    530    39    52  0.124789  {0,1,0}     39    1
43    538   216   217  0.745210  {0,1,0}     21    1
7     545    75    77  0.226861  {1,1,0}     23    1
