map EGL-G2-A
fac 5 10 {0,17,75,133,251}
hosp 3 {0,121,203}
n_ALS 8 1 {3:0,1:17,2:75,2:251}
n_BLS 21 1 {5:0,3:17,4:75,4:133,5:251}
n_CLS 9 0 {2:0,3:17,2:75,2:133}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69     36    74    76  0.494363  {0,3,0}     32    0
58     70    65    66  0.915154  {1,0,0}     36    1
120    77    26    28  0.911112  {1,1,0}     22    1
52     82   166   178  0.408233  {1,1,0}     35    1
40    123    50    52  0.031743  {0,1,0}     21    1
97    129   217   218  0.926608  {0,0,1}     38    0
102   143   113   115  0.321313  {0,2,0}     37    0
98    310   226   251  0.205905  {1,0,0}     34    1
19    313   227   231  0.859755  {0,2,0}     20    0
56    325     2    14  0.644848  {0,3,0}     33    0
9     330    96    98  0.147000  {1,1,0}     32    1
107   365     5    26  0.454551  {0,3,0}     22    1
72    408   234   239  0.621039  {0,2,0}     40    1
116   408   161   165  0.046696  {0,3,0}     36    1
30    413    61    65  0.015207  {0,2,0}     31    0
23    423    16    18  0.596797  {1,2,0}     21    1
78    433    97   112  0.780537  {0,2,0}     34    1
109   441     0    21  0.582831  {0,1,0}     39    0
106   452    19    25  0.940809  {0,3,0}     21    1
7     457   172   173  0.598287  {0,2,0}     25    1
12    474   193   246  0.759155  {0,3,0}     23    0
41    482   239   244  0.477289  {1,1,0}     20    1
39    484   195   196  0.327716  {1,1,0}     25    1
11    498   234   235  0.082695  {0,1,0}     22    1
80    508    97   115  0.280664  {0,2,0}     26    0
5     518   148   149  0.258937  {0,3,0}     39    0
49    528   150   151  0.896055  {0,2,0}     29    0
17    529   221   222  0.352570  {0,2,0}     40    0
66    551   163   168  0.044561  {0,3,0}     29    0
89    559   213   215  0.283276  {0,0,1}     26    1
74    562    41    51  0.552338  {0,0,1}     39    0
4     582    11    42  0.469510  {0,1,0}     21    0
91    587   167   168  0.502370  {0,2,0}     40    0
64    591   127   128  0.239685  {0,1,0}     30    0
47    598   159   160  0.614489  {1,1,0}     26    1
2     600   226   251  0.522956  {0,1,0}     38    1
51    626    70    71  0.604085  {1,1,0}     25    1
86    634    98   127  0.662900  {0,0,1}     28    0
104   636   103   111  0.497164  {0,1,1}     33    0
37    636   184   188  0.335055  {0,3,0}     28    0
18    640     8     9  0.169121  {0,1,0}     27    0
84    652   177   181  0.281804  {1,0,0}     37    1
20    657    57    61  0.702003  {1,1,0}     21    1
114   671   105   106  0.248351  {0,1,1}     28    0
10    689   186   188  0.785839  {0,3,0}     34    1
115   694    43    44  0.565313  {0,2,0}     31    0
93    694   193   246  0.403035  {1,0,0}     35    1
75    703   163   167  0.137618  {0,1,0}     36    1
105   717   252   253  0.611538  {0,3,0}     37    0
71    728    51    52  0.619311  {0,3,0}     34    0
100   742   154   158  0.440734  {0,1,0}     20    1
45    751    96    98  0.639926  {0,1,0}     31    0
46    789   117   121  0.045756  {0,3,0}     27    1
28    803    79    80  0.076533  {0,1,0}     20    1
54    809   121   122  0.840972  {0,1,0}     34    0
108   810    67    68  0.519199  {0,2,0}     34    1
3     811    97    98  0.306279  {0,1,0}     40    1
24    813   178   185  0.778152  {0,2,0}     33    0
43    814    39    40  0.470465  {1,0,0}     28    1
65    828   245   246  0.526636  {0,1,0}     20    1
87    829   226   229  0.397581  {0,1,0}     31    1
92    849   190   191  0.763074  {0,1,0}     29    0
15    851   161   165  0.643960  {1,1,0}     24    1
121   852   121   155  0.456044  {0,2,0}     40    0
0     858   221   222  0.655816  {0,1,0}     23    1
85    861   163   167  0.301456  {0,2,0}     23    1
124   871    68    69  0.921228  {0,1,0}     39    1
32    885   233   235  0.877062  {0,3,0}     34    0
113   892   135   147  0.243975  {0,1,0}     22    0
101   903    59    60  0.849727  {1,1,0}     26    1
62    906   119   120  0.700241  {0,1,0}     29    1
110   919    49    50  0.673883  {0,1,1}     32    1
63    929    71    73  0.938271  {0,0,1}     39    0
55    932     5    26  0.289590  {1,0,0}     31    1
122   947   196   197  0.370542  {0,1,0}     25    1
35    947   215   221  0.563888  {0,1,1}     24    1
8     951   203   204  0.286485  {0,2,0}     32    1
38    960    87    88  0.734638  {0,1,0}     24    1
14    966    71    72  0.721348  {0,2,0}     27    1
13    973    67    69  0.228486  {0,1,0}     32    1
21    978   109   110  0.947826  {0,1,0}     29    1
96    979     7    30  0.911388  {0,2,0}     25    0
126   982    91    96  0.983899  {0,1,1}     31    1
59    986   197   200  0.053861  {0,2,0}     24    1
70    987   176   177  0.575475  {0,3,0}     39    0
94   1006    31    38  0.684954  {0,1,0}     20    1
60   1010    99   132  0.352663  {0,1,0}     21    1
67   1013   145   146  0.698430  {0,2,0}     27    1
33   1019    53    55  0.499995  {0,1,1}     28    1
22   1041   203   204  0.220059  {0,1,0}     20    1
57   1045    59    60  0.334597  {1,1,0}     28    1
90   1056   185   187  0.625494  {0,1,1}     38    0
123  1061    70    71  0.448635  {0,1,1}     23    1
25   1082    45    46  0.520156  {0,1,0}     29    0
111  1083    84    86  0.035949  {1,0,0}     22    1
95   1088   121   155  0.819701  {0,0,1}     33    1
88   1088   226   227  0.680603  {0,2,0}     33    0
125  1089    36    39  0.349162  {0,1,1}     23    0
127  1095   195   248  0.835265  {1,1,0}     26    1
99   1097    12    16  0.842473  {0,2,0}     22    0
118  1100     5    26  0.365167  {0,1,1}     21    1
6    1103    48    57  0.763092  {0,2,0}     25    0
68   1117   164   165  0.657926  {0,3,0}     33    1
119  1131    97   112  0.957102  {1,1,0}     40    1
76   1131    92    93  0.402696  {1,1,0}     31    1
1    1136   143   144  0.320319  {0,1,1}     34    0
81   1151     4     5  0.099125  {0,2,0}     24    0
31   1169   125   126  0.584545  {0,2,0}     35    1
61   1180    79    80  0.110936  {0,2,0}     37    1
48   1188     5    23  0.199843  {0,3,0}     38    0
112  1194   167   168  0.806383  {0,1,1}     29    1
44   1237   130   137  0.180818  {0,3,0}     24    1
117  1241   222   223  0.535847  {0,1,0}     22    1
83   1246   135   147  0.521348  {1,0,0}     28    1
29   1248   154   157  0.818202  {0,1,0}     40    0
36   1273   189   190  0.330215  {1,0,0}     21    1
34   1305   186   188  0.236030  {0,2,0}     23    1
53   1306   164   165  0.671925  {1,1,0}     34    1
82   1315    23   237  0.937536  {0,1,0}     33    1
79   1343   196   198  0.835271  {0,1,0}     25    1
16   1362   112   113  0.323975  {0,2,0}     28    1
73   1369    39    40  0.724941  {0,3,0}     27    0
42   1396    43    45  0.770647  {0,1,0}     35    1
50   1417    15    17  0.929790  {1,0,0}     25    1
103  1426   253   254  0.751194  {0,1,0}     39    1
27   1429   240   242  0.349120  {1,0,0}     39    1
77   1432   208   209  0.549478  {0,2,0}     20    1
26   1437   128   139  0.034207  {0,1,0}     34    0
