map EGL-G2-D
fac 5 10 {0,19,175,3,252}
hosp 3 {0,245,107}
n_ALS 7 1 {1:0,1:19,4:3,1:252}
n_BLS 23 1 {6:0,1:19,5:175,5:3,6:252}
n_CLS 10 0 {1:0,2:19,4:175,1:3,2:252}
      c_m  head  tail      c_af      c_d  c_tau  c_h
67     45    56    57  0.319963  {0,1,0}     32    1
121    67    66    92  0.785600  {1,1,0}     21    1
81     82    24    25  0.896537  {1,0,0}     20    1
47     94   101   112  0.703910  {1,2,0}     40    1
110    97    14    15  0.453032  {0,1,0}     34    1
24     97    37    75  0.965181  {1,0,0}     30    1
76    104    32    33  0.905727  {0,0,1}     39    0
71    111   204   206  0.613397  {0,1,0}     36    0
2     145    12    13  0.323668  {0,1,0}     20    1
66    152   194   242  0.106773  {1,0,0}     40    1
107   197   186   188  0.835008  {1,0,0}     24    1
96    204   156   157  0.843316  {1,1,0}     22    1
50    241    24    25  0.051711  {1,0,0}     31    1
79    252   220   221  0.001354  {1,1,0}     25    1
54    272   226   251  0.968802  {1,0,0}     29    1
123   289     3    23  0.076836  {1,1,0}     26    1
36    299    23    87  0.038005  {0,1,0}     40    0
75    323   112   113  0.992854  {1,0,0}     36    1
86    346     4     5  0.747625  {0,1,0}     30    0
125   348     3    15  0.949133  {0,0,1}     22    0
102   360   178   179  0.726384  {0,2,0}     23    1
8     379   219   223  0.205249  {0,1,0}     37    1
63    427   196   198  0.976743  {0,1,1}     21    1
23    445   103   111  0.300370  {1,1,0}     27    1
19    448   215   221  0.576324  {1,1,0}     34    1
106   449    74    75  0.890917  {0,1,0}     36    1
78    471   192   193  0.149614  {0,3,0}     22    1
45    483    84    85  0.860410  {0,1,0}     29    1
55    503   180   181  0.192087  {0,1,0}     25    1
99    508   140   142  0.298908  {0,0,1}     37    0
10    508   143   145  0.216067  {0,1,1}     34    1
58    532    70    71  0.923007  {0,2,0}     40    1
101   567   251   252  0.205748  {0,3,0}     31    1
62    575    37    75  0.761438  {0,1,0}     24    0
51    588   202   203  0.645948  {1,1,0}     31    1
37    605    96    98  0.804363  {0,2,0}     27    1
83    617   212   213  0.164813  {0,0,1}     36    1
91    629   165   166  0.005473  {0,1,0}     30    1
85    631     4    22  0.115767  {0,2,0}     29    0
30    634    99   132  0.466410  {1,0,0}     22    1
20    641    83    84  0.890338  {0,2,0}     38    0
52    652    19    25  0.161034  {0,2,0}     23    1
42    655   249   250  0.022495  {0,3,0}     37    0
105   656   161   164  0.846684  {1,3,0}     33    1
72    661    90    91  0.493694  {0,1,0}     27    0
15    673   193   194  0.663932  {1,1,0}     34    1
118   677    23   237  0.430053  {0,2,0}     37    1
117   682   194   242  0.395943  {0,3,0}     20    1
35    693    16    17  0.565893  {0,2,0}     33    1
82    695   179   180  0.154536  {0,3,0}     33    0
7     697   137   138  0.720836  {0,2,0}     28    0
4     697    20    21  0.754109  {0,1,0}     34    1
127   705   212   213  0.201160  {0,1,0}     33    1
126   716   132   133  0.992212  {1,1,0}     35    1
41    721    94    95  0.504338  {0,2,0}     40    1
