map EGL-G2-B
fac 5 10 {0,67,19,203,231}
hosp 2 {0,185}
n_ALS 9 1 {2:0,2:67,2:19,1:203,2:231}
n_BLS 23 1 {4:0,4:67,7:19,1:203,7:231}
n_CLS 5 0 {2:67,2:203,1:231}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65     11   198   199  0.524592  {0,1,0}     40    1
87     41   251   254  0.680189  {0,1,0}     29    1
95     43   199   200  0.627942  {1,0,0}     39    1
122    60   212   213  0.866540  {0,2,0}     32    0
74     69   125   126  0.377844  {0,1,0}     37    0
118   103   151   152  0.686448  {1,1,0}     31    1
30    107   130   137  0.373294  {0,1,0}     38    1
31    116   233   254  0.955871  {0,1,0}     33    0
81    120   243   245  0.872072  {0,2,0}     31    1
28    120     4     5  0.850873  {0,3,0}     28    1
36    159   163   168  0.991483  {0,1,1}     20    1
60    173    23   237  0.027208  {1,1,0}     35    1
9     248    54    55  0.523045  {0,1,0}     21    0
42    256     2     3  0.684883  {0,1,0}     28    0
29    258   223   224  0.139786  {0,1,0}     36    1
59    288    66    92  0.386358  {0,2,0}     31    0
5     290    56    57  0.370722  {0,1,0}     21    1
94    290   197   199  0.560328  {0,0,1}     34    1
73    293     3    23  0.065349  {1,1,0}     36    1
44    311    32    34  0.222633  {1,0,0}     39    0
102   321    73    74  0.513548  {0,1,0}     22    1
68    333   131   132  0.428084  {1,1,0}     21    1
39    390   109   110  0.060311  {0,2,0}     26    0
64    412   124   125  0.456109  {0,3,0}     32    1
121   419    15    17  0.572817  {0,2,0}     35    1
124   434   113   114  0.469571  {0,2,0}     20    1
25    481   103   104  0.682085  {0,2,0}     33    1
84    483   108   109  0.252356  {1,0,0}     30    1
63    495   143   144  0.186755  {0,2,0}     32    1
15    512    92    93  0.205064  {0,1,0}     25    1
58    516    26    28  0.611076  {0,2,0}     39    1
51    522   190   191  0.611178  {0,3,0}     31    0
104   522   252   253  0.515485  {1,2,0}     40    1
12    530   178   179  0.121623  {0,2,0}     21    1
83    531     0     1  0.399598  {1,0,0}     21    1
115   541   133   135  0.250798  {0,3,0}     39    0
10    556   174   182  0.798283  {1,0,0}     25    1
46    560    40    41  0.880129  {0,2,0}     21    0
41    594   175   177  0.744021  {0,2,0}     33    1
79    609   104   114  0.083653  {1,0,0}     35    1
43    630    45    46  0.583353  {0,2,0}     32    1
120   636   119   120  0.811598  {0,0,1}     34    1
76    641     1    12  0.439232  {0,3,0}     36    1
54    653   231   232  0.071816  {1,0,0}     40    1
3     666    17    19  0.305195  {0,2,0}     30    0
119   673     5    26  0.404712  {0,1,0}     21    0
4     674   136   146  0.900343  {1,1,0}     21    1
14    675   179   184  0.574912  {1,3,0}     22    1
111   678     0    21  0.013168  {1,0,0}     31    1
1     687    22    24  0.505177  {1,1,0}     29    1
52    698    93    94  0.517468  {0,1,1}     26    0
32    699   237   238  0.496519  {0,1,0}     38    0
17    701   240   241  0.042968  {0,3,0}     33    1
21    706   139   140  0.604548  {0,0,1}     20    0
50    707   211   212  0.614578  {0,3,0}     33    0
0     711    11    42  0.990911  {0,2,0}     35    0
38    749    95    99  0.102873  {1,1,0}     35    1
66    768     6    27  0.992120  {0,3,0}     39    1
62    774   185   187  0.712741  {0,0,1}     23    1
55    776     8     9  0.494774  {0,2,0}     26    0
35    782    92    93  0.203180  {0,3,0}     26    0
37    804    16    18  0.273125  {0,1,0}     37    0
16    817   105   106  0.756774  {1,0,0}     37    1
7     826   239   243  0.631844  {0,1,0}     28    1
110   827   168   176  0.285034  {1,3,0}     39    1
