map EGL-G1-C
fac 5 10 {0,23,7,145,185}
hosp 2 {0,17}
n_ALS 7 1 {1:0,1:7,2:145,3:185}
n_BLS 24 1 {9:0,6:23,6:145,3:185}
n_CLS 5 0 {2:23,1:7,2:185}
      c_m  head  tail      c_af      c_d  c_tau  c_h
23      9   189   241  0.169761  {0,2,0}     34    0
123    19    70    72  0.629361  {0,3,0}     38    1
90     20   101   110  0.872388  {0,2,0}     31    0
73     77    26    28  0.321903  {0,1,0}     20    0
114    88    16    18  0.895127  {0,1,0}     21    1
69    109   203   210  0.142285  {1,3,0}     24    1
118   110   207   208  0.900596  {0,3,0}     22    0
9     125    55    56  0.200834  {1,0,0}     34    1
85    199    53    54  0.464933  {0,2,0}     32    1
120   226    89    91  0.991034  {0,3,0}     31    1
7     229    43    45  0.599093  {0,1,0}     38    1
47    235    94    98  0.300020  {0,1,0}     27    0
80    244   169   173  0.117722  {0,1,0}     24    1
115   268   199   201  0.341059  {0,2,0}     35    1
126   283    12    13  0.359564  {1,0,0}     20    1
96    305     5     6  0.439221  {0,2,0}     25    1
112   352   185   186  0.832471  {0,0,1}     35    0
49    352   160   164  0.846858  {0,3,0}     31    1
34    357    32    34  0.372636  {0,3,0}     24    0
78    378   125   126  0.009249  {0,2,0}     34    0
3     387    22    24  0.496167  {0,1,0}     27    1
83    412   207   208  0.474048  {0,2,0}     33    0
81    413    36    39  0.601651  {0,2,0}     24    1
117   421   246   248  0.024624  {0,3,0}     36    0
4     435    86    87  0.318406  {0,2,0}     26    0
65    439    98   130  0.503297  {1,3,0}     22    1
19    446   141   142  0.725752  {0,2,0}     22    1
87    456   211   212  0.570612  {0,1,0}     39    1
116   470    47    64  0.707748  {0,1,1}     27    0
36    480   203   210  0.360560  {1,1,0}     40    1
67    484     7     8  0.785610  {0,3,0}     25    0
48    530    40    41  0.140512  {1,1,0}     32    1
15    546   207   208  0.821247  {0,3,0}     34    1
56    564   124   149  0.771706  {0,2,0}     30    0
100   568   122   123  0.143051  {0,0,1}     34    0
45    586   194   195  0.399908  {1,0,0}     26    1
91    594   126   127  0.624107  {1,2,0}     33    1
63    599   161   162  0.000822  {0,1,0}     35    1
51    603   122   123  0.203030  {0,1,0}     34    1
122   607   103   104  0.849444  {0,1,0}     27    1
93    612    23   229  0.705940  {0,1,0}     35    1
20    627   142   143  0.454858  {0,1,0}     25    0
89    635   128   137  0.796266  {0,3,0}     35    1
43    651   100   111  0.227530  {0,1,0}     39    1
61    667   210   211  0.164900  {1,0,0}     29    1
105   694   228   229  0.190921  {1,1,0}     23    1
76    701   114   115  0.176183  {1,1,0}     39    1
75    703    47    64  0.665655  {0,1,1}     30    1
71    711    25    26  0.890511  {0,1,1}     32    1
57    714   231   236  0.486834  {1,3,0}     25    1
86    724    82    83  0.491927  {0,1,0}     25    1
127   741    68    79  0.143451  {0,3,0}     38    1
24    741    91    92  0.978920  {0,2,0}     39    1
37    742   238   239  0.031071  {0,1,0}     35    1
103   748    85    86  0.451946  {1,0,0}     39    1
92    761   204   209  0.885192  {1,0,0}     37    1
82    763   120   121  0.044115  {1,0,0}     24    1
53    764     3    23  0.087565  {0,2,0}     34    1
64    765    23   170  0.600985  {0,2,0}     39    0
2     766   240   241  0.582710  {0,1,0}     21    1
26    767    23   170  0.905514  {1,0,0}     37    1
28    780    91    92  0.148281  {1,0,0}     29    1
94    799   157   158  0.840892  {0,1,1}     30    1
6     813    37    74  0.751657  {1,1,0}     40    1
30    819    23   170  0.235712  {0,2,0}     37    1
99    827   122   123  0.219536  {1,1,0}     30    1
84    841   136   137  0.442929  {0,0,1}     22    1
68    842   151   152  0.509338  {0,3,0}     33    1
113   870    49    56  0.176406  {1,0,0}     21    1
110   872   244   245  0.498187  {1,1,0}     30    1
17    889   204   209  0.398226  {0,2,0}     27    1
39    904   140   149  0.194920  {1,0,0}     21    1
16    935   173   181  0.949106  {0,2,0}     23    1
46    945    89    90  0.729583  {0,1,0}     21    1
