map EGL-G1-A
fac 5 10 {0,1,150,189,75}
hosp 3 {0,91,195}
n_ALS 10 1 {1:0,2:1,3:150,2:189,2:75}
n_BLS 17 1 {6:1,5:150,3:189,3:75}
n_CLS 7 0 {2:1,2:150,2:189,1:75}
      c_m  head  tail      c_af      c_d  c_tau  c_h
50     25     8    33  0.629597  {0,3,0}     35    1
19     41    78    79  0.362016  {0,1,1}     37    0
117    56   155   156  0.472177  {0,1,1}     25    1
2     132    10    11  0.180758  {1,0,0}     34    1
11    150   158   160  0.046052  {0,0,1}     39    0
43    168   178   183  0.586627  {0,1,0}     24    1
73    219    79    80  0.985851  {0,3,0}     29    0
28    220   178   179  0.225082  {0,1,0}     24    1
100   221   190   191  0.188609  {0,1,0}     24    1
127   268   238   240  0.089043  {0,0,1}     39    1
59    279    98   131  0.739085  {0,1,0}     35    0
30    281   104   105  0.385862  {1,1,0}     24    1
48    324    12    16  0.575300  {1,0,0}     29    1
79    359   215   216  0.405338  {0,1,0}     27    1
123   366    38    40  0.867403  {0,2,0}     36    1
74    396    43    44  0.389729  {0,2,0}     28    0
9     411   139   141  0.263964  {0,1,0}     36    1
36    432   153   156  0.924891  {0,2,0}     35    0
58    454    28    29  0.735646  {0,1,0}     32    1
83    459    31    32  0.096607  {0,1,0}     25    1
105   468   124   151  0.384808  {1,1,0}     36    1
34    477   152   153  0.746863  {0,3,0}     23    0
67    480    18    20  0.552029  {1,1,0}     22    1
65    518    98    99  0.975536  {0,1,0}     25    1
68    522   162   167  0.713390  {0,3,0}     22    1
22    529    62    63  0.144382  {0,2,0}     25    0
125   539   102   110  0.150364  {1,0,0}     39    1
93    545    97   126  0.451049  {0,1,1}     21    0
51    553    88    89  0.446459  {1,0,0}     22    1
6     558   101   102  0.337999  {0,1,0}     27    0
71    565   191   193  0.042083  {1,0,0}     37    1
99    581   158   160  0.156811  {0,0,1}     32    1
38    594   232   233  0.827345  {1,1,0}     29    1
97    599   211   212  0.449393  {0,3,0}     39    1
44    601    75    77  0.465364  {1,1,0}     39    1
23    602   211   212  0.255097  {0,3,0}     23    0
46    610     7     8  0.640737  {1,1,0}     23    1
90    613    22    24  0.286975  {1,1,0}     33    1
109   620    48    49  0.501827  {0,2,0}     27    0
39    636   237   238  0.723770  {1,1,0}     25    1
25    643    59    60  0.985905  {0,1,0}     28    0
37    658   157   158  0.022357  {0,1,0}     39    0
82    675    19    20  0.723466  {0,1,0}     25    1
124   677     3    23  0.501597  {1,1,0}     39    1
94    678   107   108  0.829159  {0,2,0}     22    1
126   681   101   102  0.421883  {1,1,0}     38    1
84    685   106   108  0.698106  {0,1,0}     22    1
113   695    96   111  0.030571  {0,3,0}     32    1
15    698   120   121  0.812481  {0,0,1}     30    0
0     710    60    67  0.294754  {0,1,0}     25    1
13    716   190   191  0.301415  {0,3,0}     35    1
29    720    28    29  0.408561  {0,2,0}     28    1
66    726   167   175  0.365548  {0,1,0}     22    1
41    728   222   225  0.569312  {0,2,0}     20    0
27    733    54    58  0.484580  {1,1,0}     28    0
26    733   145   146  0.215799  {0,3,0}     26    1
88    736   119   161  0.418116  {0,3,0}     26    1
18    741     5    26  0.965466  {1,1,0}     32    1
3     741   128   129  0.377808  {1,0,0}     22    1
52    746   185   186  0.393718  {0,1,0}     24    0
96    747   244   248  0.527707  {1,0,0}     29    1
122   753    90    91  0.374156  {0,2,0}     32    0
114   764   149   150  0.412063  {0,2,0}     24    0
86    772   166   167  0.981437  {0,2,0}     20    1
110   786   225   227  0.449177  {0,2,0}     22    1
85    804   141   142  0.930418  {1,0,0}     25    1
12    812   116   117  0.309537  {1,1,0}     31    1
5     817   232   233  0.558033  {0,1,0}     34    0
87    817    19    25  0.171580  {0,3,0}     31    1
120   822   177   184  0.358509  {0,1,0}     22    0
54    826     6     7  0.398884  {1,0,0}     20    1
62    833   151   154  0.578723  {0,1,0}     37    1
53    836   244   248  0.723873  {0,1,0}     34    0
98    839   189   190  0.490871  {1,1,0}     24    1
104   846    20    21  0.857155  {0,2,0}     30    0
