map EGL-G1-C
fac 5 10 {0,198,155,13,123}
hosp 2 {0,169}
n_ALS 6 1 {3:155,2:13,1:123}
n_BLS 19 1 {2:0,3:198,6:155,6:13,2:123}
n_CLS 9 0 {4:0,1:198,1:155,1:13,2:123}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119    40   102   110  0.635688  {0,2,0}     32    0
111    40    81    82  0.254723  {0,1,1}     34    0
0      48    50    53  0.957557  {1,0,0}     26    0
69     95    80    81  0.862058  {0,0,1}     39    0
71    102    28    29  0.841475  {0,1,0}     24    0
67    110    41    51  0.403889  {0,1,0}     24    1
77    115    42    43  0.860055  {0,3,0}     39    1
75    118    31    32  0.602367  {0,1,0}     38    1
62    140   202   204  0.587400  {0,1,0}     37    1
101   158   238   239  0.963939  {0,2,0}     25    1
80    185   151   152  0.200786  {0,2,0}     22    1
112   196   213   216  0.245061  {0,1,0}     20    1
58    304   216   217  0.939139  {0,2,0}     37    1
18    326   216   217  0.004088  {0,1,0}     39    1
11    347    50    53  0.709711  {0,2,0}     24    1
93    348    98   131  0.281451  {0,3,0}     30    0
78    359    81    84  0.864363  {1,0,0}     22    1
100   362     7    30  0.596236  {1,0,0}     38    1
9     407    15    17  0.947741  {1,2,0}     29    1
29    427    79    80  0.179902  {1,2,0}     20    1
104   452   211   213  0.528150  {1,1,0}     32    1
123   481   118   119  0.249319  {0,2,0}     31    0
7     484   234   235  0.151292  {0,3,0}     20    1
125   498    19    25  0.316608  {0,1,0}     38    0
72    498    73    75  0.098161  {0,2,0}     29    1
25    499    69    78  0.985516  {0,2,0}     35    1
1     515    53    54  0.276427  {1,1,0}     23    1
14    539   178   179  0.120596  {1,0,0}     20    1
20    550   107   108  0.194207  {0,0,1}     20    1
87    553   210   212  0.185798  {0,0,1}     32    0
10    572   134   135  0.220728  {0,1,0}     38    1
90    589   116   120  0.039781  {1,1,0}     36    1
115   610    91    92  0.097620  {0,2,0}     26    0
24    621    81    84  0.410908  {0,2,0}     38    1
32    623    95    97  0.896174  {0,2,0}     23    1
116   631    19    20  0.427332  {0,3,0}     28    1
36    647   119   169  0.326339  {1,0,0}     31    1
63    652   242   245  0.322905  {0,0,1}     40    0
47    666   115   116  0.856145  {0,1,0}     23    1
56    667   222   225  0.600739  {0,2,0}     35    1
99    688   243   244  0.151172  {1,0,0}     33    1
96    690   124   149  0.531311  {0,2,0}     37    1
17    705   106   108  0.887259  {1,1,0}     37    1
84    708   178   179  0.276159  {0,2,0}     24    1
65    730    81    82  0.070851  {0,2,0}     21    0
5     742   119   161  0.259501  {0,1,0}     30    0
53    742     3    23  0.987410  {0,3,0}     35    0
68    747    62    63  0.465113  {0,3,0}     34    1
40    755    81    82  0.539412  {0,3,0}     35    1
88    757   170   171  0.847176  {0,2,0}     28    0
43    759   129   136  0.131972  {1,1,0}     30    1
110   765   243   244  0.939930  {0,1,1}     20    0
97    781   108   109  0.110562  {0,3,0}     30    0
12    782    73    74  0.305440  {1,1,0}     29    1
46    791    88    89  0.395192  {0,2,0}     25    1
82    799    98   131  0.902497  {0,2,0}     27    1
109   802    34    41  0.466639  {0,0,1}     26    0
16    806   195   196  0.497485  {0,2,0}     30    0
35    812   152   153  0.423022  {1,2,0}     23    1
3     819    39    52  0.624027  {1,0,0}     34    1
41    823   157   159  0.848573  {0,1,0}     26    0
121   824    45    46  0.655327  {0,1,0}     34    1
21    830   142   143  0.723586  {1,1,0}     24    1
92    839    67    68  0.258600  {0,1,1}     21    0
22    841   122   123  0.675913  {1,1,0}     35    1
81    842     4    22  0.209830  {1,0,0}     28    1
83    849    98   131  0.850901  {0,1,1}     40    0
19    852   169   170  0.733651  {1,0,0}     36    1
108   858    73    74  0.124075  {0,1,1}     22    0
107   875   163   164  0.046535  {0,2,0}     29    0
2     899   213   216  0.186829  {0,1,0}     27    1
59    910   173   181  0.103096  {0,1,0}     40    0
52    919    88    96  0.912647  {1,1,0}     31    1
49    926   119   161  0.561501  {0,3,0}     35    0
122   934   155   161  0.154888  {1,0,0}     20    1
105   941   137   138  0.366217  {0,3,0}     24    1
61    953    36    39  0.146257  {1,0,0}     23    1
13    957    32    34  0.448482  {0,0,1}     26    0
42    964   116   117  0.021213  {0,3,0}     28    1
85    964    88    96  0.772843  {1,1,0}     35    1
64    968   106   108  0.351363  {0,1,1}     27    1
89    972   234   235  0.069853  {0,1,0}     27    1
127   975   128   129  0.742796  {0,2,0}     26    1
50    978   151   154  0.163777  {1,1,0}     38    1
126   983   203   210  0.418109  {0,2,0}     28    1
4     996   177   184  0.240008  {1,0,0}     32    1
70    996   173   181  0.761260  {0,2,0}     22    1
106  1011   103   113  0.264011  {0,3,0}     31    1
28   1012   115   122  0.614687  {0,2,0}     35    1
23   1013   145   146  0.186926  {1,0,0}     23    1
120  1014    59    71  0.045303  {1,0,0}     31    1
45   1023     3    15  0.680905  {0,1,0}     36    1
86   1023   121   123  0.107303  {1,1,0}     25    1
117  1023   129   136  0.800080  {0,1,0}     27    0
113  1039    89    91  0.605591  {0,1,0}     26    1
103  1049    68    69  0.598137  {0,1,0}     32    0
54   1049   117   118  0.655175  {0,1,0}     33    1
60   1071   189   190  0.683864  {1,2,0}     33    1
39   1074    48    57  0.042251  {0,3,0}     37    1
51   1074    17    22  0.996626  {1,1,0}     35    1
30   1104    86    87  0.616412  {0,1,0}     23    0
76   1132   118   119  0.613865  {0,1,0}     36    1
95   1151    12    16  0.992107  {0,1,0}     30    1
94   1154   116   120  0.348845  {0,2,0}     35    1
27   1162   213   214  0.164929  {0,1,0}     28    0
34   1162   193   194  0.648151  {0,0,1}     21    1
26   1180   121   123  0.919521  {0,0,1}     29    0
79   1190   244   245  0.420863  {0,2,0}     20    0
44   1198    98    99  0.216878  {0,2,0}     39    0
74   1203    31    38  0.439965  {0,1,0}     34    1
102  1203   105   107  0.285313  {0,1,0}     23    1
31   1211     8    33  0.182954  {0,2,0}     28    0
91   1214    70    71  0.433793  {0,1,0}     31    0
6    1257   163   168  0.223824  {0,1,0}     40    1
98   1281    83    84  0.267371  {0,2,0}     28    1
114  1285   167   175  0.170821  {1,0,0}     22    1
8    1303   191   193  0.500473  {0,1,0}     30    0
15   1326   150   151  0.886719  {0,2,0}     22    1
73   1345   137   138  0.485489  {1,0,0}     31    1
48   1355    59    71  0.831827  {1,0,0}     35    1
33   1375    27    28  0.422296  {0,3,0}     21    0
37   1378   156   162  0.645263  {1,1,0}     29    1
124  1389   139   141  0.184121  {0,2,0}     20    1
38   1401   246   247  0.046048  {0,1,0}     35    0
