map EGL-G1-E
fac 5 10 {0,2,79,148,18}
hosp 3 {0,68,14}
n_ALS 6 1 {2:0,1:79,2:148,1:18}
n_BLS 23 1 {5:0,5:2,2:79,4:148,7:18}
n_CLS 7 0 {1:2,4:148,2:18}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46      3   219   221  0.994338  {1,1,0}     26    1
38     98   211   212  0.431691  {0,2,0}     33    1
55    110    83    85  0.224498  {0,2,0}     34    0
6     121   189   190  0.894937  {0,3,0}     36    0
124   133   197   198  0.912587  {0,0,1}     35    1
83    142    57    61  0.086650  {1,1,0}     32    0
65    152   178   182  0.047471  {0,1,1}     31    1
17    175    85    86  0.279307  {0,1,0}     33    1
52    180    36    38  0.028902  {0,3,0}     33    1
51    201   112   113  0.437405  {0,1,0}     33    1
88    209   232   234  0.857079  {0,2,0}     28    1
16    211   240   241  0.307165  {1,2,0}     22    1
13    260   134   135  0.297802  {1,3,0}     36    1
61    324    83    85  0.698952  {0,1,1}     34    1
21    340   177   184  0.391518  {0,3,0}     24    1
84    403    31    32  0.543096  {0,2,0}     34    1
78    413   104   106  0.610736  {1,3,0}     25    1
43    436   226   231  0.892691  {0,1,0}     35    0
106   455     8    33  0.147337  {1,1,0}     21    1
48    467     5    26  0.216793  {0,1,0}     28    1
44    484   185   192  0.813983  {1,1,0}     24    1
111   486    39    72  0.793747  {0,1,0}     21    1
76    517    60    67  0.281858  {1,1,0}     24    1
94    546   189   190  0.133939  {0,3,0}     37    1
125   554    93    94  0.750401  {0,0,1}     25    1
29    557   102   110  0.961283  {0,1,0}     20    0
45    599   231   232  0.304166  {0,1,0}     34    0
67    600   132   134  0.636952  {1,0,0}     30    1
5     609     2     3  0.652526  {1,0,0}     35    1
50    643    84   100  0.708728  {0,2,0}     27    1
102   650   213   216  0.639423  {1,0,0}     37    1
105   668    36    37  0.020837  {0,0,1}     32    1
98    671    91    92  0.476265  {1,0,0}     38    1
30    671    77    81  0.225070  {0,2,0}     32    1
101   677    39    52  0.357931  {0,2,0}     36    1
91    686   157   159  0.565410  {1,0,0}     38    1
75    686    16    17  0.356373  {1,1,0}     28    1
39    702     3     4  0.223902  {1,0,0}     34    1
59    705   165   177  0.569352  {0,1,0}     32    1
87    710   107   108  0.582863  {1,1,0}     38    1
10    711    65    92  0.543288  {1,0,0}     33    1
2     726    23   229  0.449218  {0,3,0}     25    1
40    726   231   232  0.657912  {0,1,0}     24    1
117   726   101   102  0.755683  {0,1,0}     30    0
74    736    91    92  0.985035  {0,2,0}     24    0
11    736   144   145  0.928970  {0,3,0}     38    0
7     744   202   204  0.850483  {0,1,1}     24    1
109   749    36    38  0.356754  {0,1,0}     28    0
77    750   199   202  0.861897  {0,2,0}     20    1
127   759     3    15  0.643668  {1,1,0}     20    1
32    760   223   224  0.321363  {0,1,0}     39    1
79    761   129   130  0.426874  {0,1,0}     27    1
82    786   129   136  0.048881  {0,1,0}     33    1
103   788    13    14  0.888306  {0,1,0}     36    0
116   790   115   122  0.660632  {1,1,0}     39    1
27    790    23   170  0.193460  {0,2,0}     20    1
104   797    96   114  0.626019  {1,2,0}     26    1
97    800    82    83  0.352385  {1,0,0}     20    1
23    809    25    26  0.231334  {1,1,0}     20    1
64    814    68    79  0.635786  {0,2,0}     40    1
100   846    48    49  0.588906  {0,3,0}     39    1
8     869     8     9  0.718916  {1,0,0}     20    0
99    872   174   176  0.033503  {0,3,0}     21    0
85    885    32    34  0.811015  {0,3,0}     20    1
121   892   191   193  0.987066  {0,2,0}     21    0
19    895    77    81  0.105319  {1,0,0}     23    1
95    900   176   180  0.847501  {0,2,0}     40    1
66    911   203   210  0.869801  {0,2,0}     38    1
93    914   152   153  0.218996  {0,1,1}     24    1
89    915    24    25  0.063766  {1,1,0}     40    1
70    919    69    78  0.671270  {0,0,1}     22    1
36    920    77    78  0.238200  {0,2,0}     40    1
58    921    10    11  0.553393  {1,1,0}     23    1
49    925   203   210  0.592227  {1,1,0}     35    1
62    934   180   181  0.207954  {0,2,0}     33    0
96    943     5    23  0.043049  {1,0,0}     24    1
24    945   196   203  0.100489  {0,2,0}     34    0
80    946   161   162  0.643224  {0,2,0}     34    0
108   965   242   243  0.210514  {1,0,0}     21    1
26    965   123   124  0.122343  {1,0,0}     32    1
15    979   246   248  0.536398  {0,1,0}     39    0
3     979   100   111  0.322471  {1,0,0}     34    1
25    981    65    66  0.727115  {0,2,0}     30    1
54    983   165   177  0.750571  {0,0,1}     21    0
122   987   241   242  0.429299  {1,0,0}     25    1
12    996   146   147  0.660314  {1,1,0}     40    1
68    998   193   194  0.658795  {0,2,0}     20    1
41   1002   112   114  0.758668  {0,1,1}     34    0
72   1007   136   137  0.181269  {0,3,0}     21    0
63   1012   244   245  0.135396  {1,0,0}     23    1
118  1022   212   243  0.694252  {1,0,0}     26    0
81   1024   163   168  0.941105  {0,3,0}     25    1
119  1028    91    92  0.272674  {0,2,0}     27    1
120  1040   242   245  0.752828  {0,1,1}     26    1
123  1040   100   101  0.207197  {0,1,1}     20    1
34   1056   199   201  0.199007  {1,0,0}     31    1
9    1063   199   201  0.536750  {0,2,0}     40    0
112  1067   132   133  0.661671  {1,1,0}     22    1
56   1073   160   163  0.232062  {0,3,0}     35    1
92   1081   194   195  0.687273  {0,2,0}     26    1
22   1092    73    74  0.626785  {1,0,0}     24    1
14   1098   223   224  0.566347  {0,2,0}     34    1
71   1103   104   105  0.022413  {1,1,0}     31    1
35   1113    16    18  0.818129  {1,0,0}     34    1
60   1113   121   122  0.910548  {1,0,0}     28    1
42   1129   107   108  0.002434  {0,2,0}     33    1
110  1146    81    84  0.064236  {1,0,0}     24    1
4    1147   198   199  0.713086  {0,1,0}     30    1
