map EGL-G2-E
fac 5 10 {0,152,21,161,162}
hosp 2 {0,68}
n_ALS 5 1 {1:0,2:152,2:162}
n_BLS 17 1 {3:0,3:152,5:21,3:161,3:162}
n_CLS 5 0 {1:0,1:161,3:162}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59     13    57    61  0.555883  {1,0,0}     25    1
6      24    26    28  0.111476  {0,1,0}     35    1
106    30     5    23  0.546780  {1,1,0}     32    1
34     74   178   185  0.023220  {1,0,0}     38    1
119    86   136   137  0.764173  {0,2,0}     38    0
70     87    19    20  0.851608  {0,3,0}     40    0
84     87    97   115  0.313401  {0,1,0}     31    1
28     95   180   181  0.861320  {0,1,0}     39    0
87    119   120   170  0.380298  {0,1,1}     35    1
0     129    25    26  0.919701  {0,1,0}     27    0
10    162    36    38  0.506234  {0,3,0}     27    1
101   184   219   220  0.887973  {0,2,0}     33    1
108   187   116   117  0.697210  {0,2,0}     26    1
61    197    32    33  0.519303  {1,1,0}     27    0
38    248     8     9  0.884365  {0,1,0}     32    1
65    253   253   254  0.886719  {1,3,0}     27    1
29    263    19    20  0.732168  {0,3,0}     22    1
76    307    54    58  0.337227  {1,1,0}     31    1
26    338    80    81  0.214950  {0,1,0}     36    0
24    345    70    71  0.383197  {1,0,0}     39    1
14    362    74    76  0.709328  {0,0,1}     39    1
124   376   200   201  0.857379  {1,1,0}     28    1
92    383    78    79  0.258467  {0,1,1}     27    1
23    398    76    78  0.559026  {1,0,0}     31    1
105   403   163   167  0.276797  {1,1,0}     21    1
110   417   145   146  0.505984  {1,0,0}     40    1
78    426    24    26  0.998264  {0,1,1}     24    0
57    452   179   180  0.557800  {0,1,0}     33    1
81    496   198   199  0.935219  {0,2,0}     30    1
117   497   201   202  0.394175  {0,2,0}     27    0
15    508   159   160  0.436895  {1,0,0}     24    1
126   528    87    88  0.161174  {1,2,0}     22    1
60    533   199   200  0.018219  {1,0,0}     39    1
62    553   204   206  0.355792  {1,0,0}     38    1
13    558   180   181  0.611659  {0,1,0}     34    0
18    565   249   250  0.818103  {0,1,0}     33    1
55    570   129   138  0.741995  {1,2,0}     21    1
51    587   104   105  0.772087  {0,2,0}     20    1
53    592   204   205  0.084867  {0,2,0}     31    1
12    599   105   106  0.888493  {0,1,0}     35    1
73    604     9    10  0.964053  {0,3,0}     31    0
88    605   243   245  0.262846  {0,2,0}     24    0
5     614   228   230  0.090701  {0,1,0}     22    0
67    621   206   207  0.033129  {0,1,0}     38    1
46    625   196   198  0.964230  {0,1,0}     35    1
58    638   175   177  0.581289  {0,1,1}     40    1
80    638   193   246  0.975140  {0,1,0}     29    0
36    647    16    18  0.803285  {0,2,0}     32    0
121   654    49    50  0.886804  {0,2,0}     27    0
8     655     2    14  0.682894  {1,0,0}     30    1
93    655    71    73  0.603158  {0,3,0}     24    1
