map EGL-G2-D
fac 5 10 {0,128,125,243,110}
hosp 3 {0,252,181}
n_ALS 5 1 {1:125,3:243,1:110}
n_BLS 17 1 {1:0,4:128,6:125,5:243,1:110}
n_CLS 9 0 {2:128,2:125,2:243,3:110}
      c_m  head  tail      c_af      c_d  c_tau  c_h
10      2   154   157  0.916273  {0,1,0}     27    1
80      3   137   138  0.726089  {0,1,0}     21    1
92     25   135   136  0.483562  {0,3,0}     36    0
14     29    12    13  0.749003  {0,2,0}     36    1
83     91   203   204  0.686925  {0,2,0}     22    1
50    110   206   207  0.905804  {1,0,0}     39    1
38    154   128   139  0.355995  {0,2,0}     23    1
0     163   205   208  0.879448  {0,2,0}     28    1
36    164    69    80  0.535758  {0,2,0}     21    1
18    197   196   198  0.559812  {0,3,0}     21    1
39    218    28    29  0.712159  {1,0,0}     30    1
107   223   204   206  0.569485  {0,3,0}     25    1
72    244   206   207  0.772645  {0,1,0}     39    0
114   287    54    58  0.729238  {0,2,0}     21    0
60    303   199   200  0.660685  {1,0,0}     26    1
25    319   217   219  0.215881  {1,0,0}     32    1
46    386     0     1  0.393067  {1,1,0}     26    1
105   422   167   168  0.212435  {1,1,0}     28    1
57    430    81    82  0.932759  {0,0,1}     39    1
33    432   247   249  0.583516  {0,2,0}     31    1
69    459   201   203  0.201818  {0,1,0}     26    0
86    466   200   201  0.262231  {0,3,0}     28    0
79    496    50    52  0.727436  {0,0,1}     32    0
116   504   198   199  0.584419  {0,1,0}     37    1
47    506    24    25  0.463004  {0,1,0}     25    1
16    518   136   146  0.095602  {0,1,0}     21    0
94    524   218   250  0.775635  {0,1,0}     27    1
119   540   196   198  0.245299  {0,1,0}     20    1
62    567    31    38  0.679671  {0,1,0}     22    0
96    579   227   233  0.353818  {0,1,0}     26    1
21    585   186   198  0.170368  {0,1,0}     25    1
122   588   198   199  0.539726  {0,2,0}     24    1
81    597    95    96  0.528048  {1,1,0}     39    1
121   601   251   252  0.016817  {0,3,0}     33    1
59    632   113   115  0.390338  {1,2,0}     28    1
73    633     9    34  0.667467  {1,1,0}     39    1
2     642   145   148  0.877039  {1,3,0}     38    1
13    643   106   118  0.231058  {0,1,0}     25    1
75    645    97   115  0.667431  {1,1,0}     34    1
66    650    93    94  0.984387  {1,0,0}     21    1
127   655   106   108  0.404290  {0,2,0}     29    1
22    655    45    64  0.540409  {0,1,0}     22    0
31    678    82    83  0.907395  {0,2,0}     26    0
