map EGL-G1-A
fac 5 10 {0,245,114,134,56}
hosp 1 {0}
n_ALS 7 1 {2:0,2:245,3:114}
n_BLS 25 1 {7:0,3:245,5:114,8:134,2:56}
n_CLS 6 0 {1:0,2:114,3:56}
      c_m  head  tail      c_af      c_d  c_tau  c_h
23     38    70    72  0.599230  {0,1,0}     37    1
35     56    15    17  0.646688  {0,2,0}     28    1
30     78   105   107  0.509637  {0,3,0}     37    1
4      94   139   140  0.802198  {0,3,0}     35    1
121    94   110   113  0.513479  {1,0,0}     30    1
19     97    97   126  0.331711  {0,2,0}     21    1
96    149   120   154  0.035685  {0,1,0}     34    0
42    165   185   186  0.748203  {0,1,0}     30    0
98    201     4     5  0.350707  {0,2,0}     33    1
90    202    96   114  0.977499  {0,1,0}     39    1
103   215   203   210  0.285130  {0,3,0}     28    0
50    272   246   248  0.705888  {0,0,1}     32    0
111   293     3     4  0.752249  {0,0,1}     20    1
44    294   150   151  0.107605  {1,1,0}     20    1
56    316   176   179  0.243447  {1,0,0}     25    1
21    335   190   192  0.598359  {0,3,0}     33    0
106   384   162   167  0.368504  {0,3,0}     30    0
108   409    79    80  0.606519  {0,1,0}     27    1
51    442    32    33  0.164432  {1,0,0}     31    1
52    448   175   176  0.913643  {0,3,0}     26    1
54    453    94    95  0.215588  {1,1,0}     24    1
18    454   116   118  0.228703  {0,1,0}     32    0
84    457   123   124  0.635209  {0,1,0}     32    0
79    479   179   180  0.740630  {0,3,0}     31    0
124   492   194   195  0.619213  {1,1,0}     31    1
113   504   165   166  0.903905  {1,1,0}     27    1
112   505   210   212  0.197563  {0,3,0}     28    1
1     513   231   236  0.767260  {0,2,0}     26    1
13    536   219   220  0.380028  {1,0,0}     24    1
73    541     1     2  0.160058  {0,3,0}     33    1
53    555    56    57  0.097457  {0,2,0}     29    1
43    556    68    69  0.108164  {0,1,0}     20    1
59    562    50    53  0.439269  {1,1,0}     20    1
41    567    45    46  0.032429  {1,0,0}     38    1
58    576    79    80  0.761241  {1,1,0}     39    1
82    581   178   182  0.545846  {0,3,0}     25    0
66    598    29    31  0.308415  {0,2,0}     23    0
69    608   163   168  0.532071  {0,3,0}     38    1
101   616   169   170  0.921805  {0,2,0}     33    1
65    630    13    14  0.238910  {0,2,0}     38    1
48    631   134   146  0.666061  {0,3,0}     33    1
57    638     6     7  0.103249  {0,1,0}     25    0
12    642   152   153  0.361240  {1,0,0}     35    1
76    643   199   201  0.295613  {0,1,1}     22    1
71    651    72    73  0.267730  {0,0,1}     29    0
91    653    31    38  0.100678  {1,1,0}     35    1
88    668   234   235  0.189357  {0,2,0}     38    0
116   672   244   245  0.892775  {0,2,0}     37    1
62    675    51    52  0.216024  {1,1,0}     25    1
33    711    69    78  0.306605  {1,0,0}     34    1
104   719    71    72  0.240312  {1,0,0}     38    1
39    726    39    40  0.461199  {0,2,0}     25    1
122   758   198   199  0.365396  {0,3,0}     39    0
92    759   129   136  0.268292  {0,1,0}     35    1
94    759   129   136  0.707366  {0,0,1}     40    0
97    765   210   211  0.284850  {0,2,0}     35    1
14    769   178   182  0.822572  {0,1,0}     20    1
117   769   151   154  0.567137  {0,1,0}     35    0
20    782   174   176  0.185552  {0,0,1}     29    0
75    784   178   182  0.197165  {1,1,0}     25    1
127   794    24    25  0.016164  {0,1,1}     36    0
32    816   102   110  0.087501  {0,1,1}     29    1
105   817   219   220  0.292025  {0,2,0}     40    1
126   818   124   149  0.134370  {1,1,0}     25    1
16    821   184   185  0.474450  {0,2,0}     34    1
34    822   108   109  0.970137  {1,3,0}     39    1
78    823   102   103  0.261132  {0,2,0}     34    0
37    829    47    48  0.553082  {0,1,0}     24    1
8     834    94    95  0.963014  {1,1,0}     23    1
74    840    36    38  0.996402  {1,0,0}     32    1
85    857    96   111  0.482852  {0,1,0}     28    1
72    887   152   153  0.254207  {0,2,0}     27    1
29    889    85    86  0.378068  {1,1,0}     20    1
6     899     5    23  0.710671  {1,1,0}     32    1
22    909   232   233  0.040641  {0,2,0}     40    1
3     920   135   145  0.706495  {0,0,1}     29    0
25    925   153   157  0.048561  {0,3,0}     22    0
95    943    85    86  0.643328  {1,0,0}     39    1
67    955    66    67  0.140789  {1,0,0}     21    1
77    969   188   189  0.864122  {0,1,0}     26    0
47    969   100   111  0.727922  {0,0,1}     32    0
7     977    90    95  0.047013  {0,2,0}     34    1
87    991   116   118  0.949231  {0,0,1}     34    0
60    995   158   160  0.086140  {1,0,0}     37    1
36   1002   162   167  0.801830  {1,1,0}     23    1
110  1019    61    62  0.753862  {1,0,0}     37    0
27   1030    15    17  0.363244  {0,3,0}     33    0
2    1036    19    20  0.460044  {1,0,0}     20    1
10   1047    23   229  0.606948  {0,2,0}     22    1
24   1064    89    91  0.047661  {0,2,0}     31    0
102  1069   105   107  0.665704  {0,0,1}     38    1
17   1070    45    46  0.615226  {0,2,0}     30    1
68   1079   177   184  0.333414  {0,1,1}     25    0
28   1090    36    39  0.592292  {0,0,1}     28    1
11   1112   139   141  0.857474  {1,1,0}     36    1
26   1119   141   142  0.186783  {1,0,0}     28    1
118  1185    68    79  0.470878  {1,3,0}     21    1
125  1185    18    20  0.747313  {1,1,0}     29    1
46   1190    16    17  0.633763  {1,0,0}     31    1
81   1211   210   211  0.346017  {0,1,0}     28    0
89   1215    34    41  0.479170  {0,1,1}     25    0
120  1221    71    72  0.572540  {0,1,0}     37    1
99   1226   110   113  0.738676  {1,0,0}     31    1
49   1230    32    33  0.257088  {0,3,0}     27    1
45   1235    54    58  0.087170  {1,0,0}     38    1
109  1240    38    40  0.759873  {1,3,0}     26    1
63   1251   105   117  0.264522  {1,1,0}     40    1
80   1262   241   242  0.037580  {1,1,0}     23    1
83   1268   196   203  0.756316  {0,3,0}     40    0
15   1274   149   150  0.412672  {1,1,0}     37    1
119  1276    97   126  0.173738  {0,3,0}     28    0
31   1281   137   138  0.695959  {1,1,0}     36    1
100  1287    58    59  0.996106  {0,2,0}     29    1
0    1289   190   192  0.066132  {0,2,0}     21    1
61   1289   178   182  0.144996  {1,0,0}     36    1
64   1293    96    97  0.591860  {0,2,0}     27    0
114  1301   129   136  0.664850  {0,2,0}     30    0
9    1305    13    14  0.228984  {0,2,0}     32    1
38   1305    47    64  0.963052  {1,0,0}     32    1
86   1308    32    34  0.068571  {0,3,0}     30    0
123  1325   157   159  0.956095  {0,1,1}     29    0
70   1335    11    42  0.402216  {0,2,0}     25    1
5    1340   210   212  0.024648  {0,0,1}     29    1
55   1374   120   154  0.295051  {0,1,0}     40    1
115  1389   116   120  0.610642  {0,1,0}     33    1
93   1405   153   157  0.455869  {1,2,0}     35    1
40   1406    41    51  0.086092  {0,1,0}     36    1
107  1415    53    54  0.421574  {1,0,0}     31    1
