map EGL-G1-B
fac 5 10 {0,121,53,135,138}
hosp 1 {0}
n_ALS 9 1 {3:121,1:53,3:135,2:138}
n_BLS 23 1 {6:0,5:121,7:53,1:135,4:138}
n_CLS 8 0 {1:0,2:121,2:53,2:135,1:138}
      c_m  head  tail      c_af      c_d  c_tau  c_h
116     1   199   201  0.671024  {1,0,0}     37    1
43      1   213   216  0.981804  {0,3,0}     23    1
25     43   144   147  0.501550  {0,2,0}     29    1
1      70   157   159  0.515803  {0,0,1}     39    0
35     72   185   192  0.432162  {1,2,0}     21    1
46     84   191   193  0.203223  {0,1,0}     37    0
83     94    32    34  0.602280  {0,2,0}     32    0
96    107     3    23  0.818127  {0,2,0}     35    0
11    113   166   167  0.004779  {1,1,0}     25    1
10    130    30    33  0.534202  {0,1,0}     25    0
18    132    39    72  0.754449  {0,1,0}     28    1
73    142   138   139  0.556107  {0,2,0}     40    0
27    146   240   241  0.989456  {1,0,0}     35    1
90    176    54    55  0.159340  {0,3,0}     25    0
84    177   240   241  0.406768  {0,1,0}     40    1
62    196    49    56  0.315113  {0,1,0}     40    1
127   223   207   209  0.786546  {1,0,0}     38    1
80    224   157   159  0.863512  {0,2,0}     36    1
48    336    94    98  0.282734  {0,2,0}     36    1
79    359   174   176  0.085622  {0,3,0}     35    1
40    359   128   137  0.047542  {1,0,0}     30    1
16    384   124   149  0.129352  {0,2,0}     34    1
115   403    72    73  0.877951  {0,3,0}     26    1
117   425   244   245  0.915873  {0,2,0}     33    1
112   454   226   227  0.762096  {0,3,0}     28    1
59    457    69    78  0.258820  {0,0,1}     28    1
49    489   134   135  0.418621  {0,0,1}     39    1
93    539   216   217  0.186983  {1,1,0}     36    1
63    546     3    23  0.288359  {0,2,0}     28    1
108   567    82    83  0.704307  {0,2,0}     32    1
75    586   125   126  0.612886  {0,3,0}     23    1
67    593   232   234  0.805595  {0,1,1}     26    1
30    609   125   149  0.142976  {1,1,0}     30    1
36    615    83    85  0.018340  {0,2,0}     36    1
20    618    18    19  0.019579  {1,0,0}     29    1
15    619   122   123  0.330877  {0,2,0}     34    1
118   622   204   205  0.704367  {0,0,1}     32    1
26    639   184   185  0.445531  {1,2,0}     26    1
68    690    83    85  0.389269  {1,1,0}     37    0
28    700    42    43  0.941305  {0,1,1}     28    1
95    720    67    68  0.258319  {0,1,0}     32    0
44    738   225   227  0.698264  {0,2,0}     21    1
3     739     8     9  0.098170  {1,0,0}     39    1
17    745   132   133  0.266873  {0,1,0}     29    1
55    759    45    46  0.435833  {0,3,0}     30    1
92    771    53    55  0.128594  {0,1,0}     25    0
77    771    90    95  0.966878  {0,1,0}     25    0
104   775    37    74  0.554588  {1,1,0}     22    1
121   784    38    40  0.717897  {0,2,0}     31    0
81    787     1     2  0.360769  {0,1,0}     28    0
31    805   132   133  0.040922  {1,1,0}     26    1
66    813   127   138  0.240764  {0,1,0}     20    1
22    821   222   223  0.761680  {0,3,0}     38    0
61    823    32    34  0.073916  {1,1,0}     29    1
24    824   170   171  0.979453  {0,2,0}     32    0
4     840   242   243  0.953097  {0,2,0}     31    1
0     843   160   163  0.259551  {0,3,0}     27    0
32    852   141   142  0.530254  {1,1,0}     25    1
74    854   238   240  0.240522  {0,3,0}     36    0
99    864     6     7  0.727917  {1,1,0}     25    1
29    878     3    23  0.979785  {0,2,0}     21    1
5     882    98   130  0.224102  {0,1,0}     39    0
71    884    66    67  0.193567  {0,2,0}     23    1
106   884   226   231  0.419201  {0,1,1}     21    1
7     885     6     7  0.844410  {1,1,0}     20    1
85    906    45    64  0.087155  {1,0,0}     24    1
98    908   212   243  0.737620  {1,1,0}     37    1
13    917    31    32  0.704225  {0,1,1}     34    0
122   921    50    52  0.260579  {0,1,0}     33    0
120   921   114   115  0.571289  {0,2,0}     28    1
42    928   155   161  0.228362  {0,1,0}     26    1
58    932    22    24  0.716764  {0,2,0}     26    1
33    939    39    52  0.590829  {1,1,0}     28    1
19    946   129   130  0.874779  {0,2,0}     20    0
111   955    70    71  0.532415  {0,2,0}     36    1
14    962     5    23  0.067202  {1,1,0}     24    1
2     967   121   122  0.387935  {0,1,0}     28    1
69    991    32    33  0.516123  {0,2,0}     39    1
82    999    36    39  0.146680  {1,0,0}     26    1
45   1006   237   240  0.684541  {0,0,1}     37    0
103  1007   173   181  0.098362  {0,2,0}     35    1
97   1025   189   241  0.558511  {1,1,0}     31    1
21   1026    31    38  0.759554  {0,1,0}     22    0
52   1028     3     4  0.390934  {1,0,0}     21    1
102  1029    16    18  0.035441  {0,1,0}     35    1
23   1030   130   131  0.931924  {0,2,0}     20    1
53   1058   171   172  0.073928  {0,1,0}     20    1
8    1059     1    12  0.839260  {0,1,0}     39    0
12   1066   157   158  0.922842  {0,1,0}     23    0
51   1080    40    41  0.540537  {0,3,0}     29    0
64   1083   134   146  0.628918  {1,0,0}     37    1
107  1084    98   130  0.649084  {0,2,0}     31    1
89   1086   110   113  0.900999  {1,1,0}     28    1
76   1106    51    52  0.161044  {0,2,0}     20    1
65   1113    65    66  0.463227  {1,1,0}     21    1
50   1121   128   129  0.814086  {1,1,0}     28    1
39   1137   120   121  0.440671  {0,1,0}     24    1
91   1139   101   102  0.661284  {0,3,0}     21    1
41   1145   244   248  0.441080  {0,1,0}     37    0
60   1161   211   213  0.426616  {0,1,0}     32    1
105  1170   234   235  0.033001  {0,1,0}     24    1
110  1175    14    15  0.955782  {1,1,0}     31    1
72   1177    98    99  0.383559  {0,2,0}     36    0
86   1184    50    53  0.185341  {0,1,0}     39    1
94   1208     8    33  0.078774  {0,2,0}     23    0
78   1208   106   108  0.655611  {1,1,0}     31    1
113  1212    36    38  0.818333  {0,1,0}     36    1
38   1228   160   163  0.100128  {0,1,0}     36    1
119  1230   119   161  0.036580  {1,0,0}     39    0
37   1231    25    26  0.626083  {0,3,0}     33    1
9    1232   225   248  0.120849  {0,1,0}     31    0
101  1246     5    23  0.161628  {0,1,1}     21    1
87   1254   102   110  0.264154  {1,1,0}     34    1
124  1265    46    47  0.543650  {0,2,0}     22    1
6    1277    49    50  0.637045  {0,0,1}     21    1
47   1278   174   175  0.124818  {1,0,0}     35    1
88   1285    96   114  0.329414  {0,0,1}     31    1
125  1309    23    86  0.719304  {1,0,0}     23    1
109  1318   144   145  0.952183  {0,2,0}     23    1
56   1319   164   165  0.345552  {1,0,0}     37    1
126  1326    94    95  0.268841  {1,1,0}     30    1
57   1328   130   131  0.301495  {1,0,0}     39    1
54   1341    18    20  0.315044  {0,1,0}     38    1
114  1368    43    45  0.372125  {1,1,0}     26    1
70   1388    49    56  0.702339  {0,1,0}     25    1
123  1398   165   174  0.806759  {1,0,0}     25    1
34   1429    65    91  0.616258  {0,1,0}     31    1
100  1438   165   174  0.593125  {0,3,0}     36    1
