map EGL-G2-A
fac 5 10 {0,249,64,185,229}
hosp 1 {0}
n_ALS 7 1 {1:0,1:249,5:185}
n_BLS 16 1 {2:0,2:249,4:64,4:185,4:229}
n_CLS 9 0 {4:249,3:64,1:185,1:229}
      c_m  head  tail      c_af      c_d  c_tau  c_h
14      5   239   243  0.078060  {1,0,0}     34    1
54    104    23   171  0.828563  {0,1,0}     38    1
78    149    43    45  0.612725  {0,3,0}     27    1
59    186   179   183  0.822312  {0,3,0}     35    1
63    187    36    39  0.913427  {0,1,0}     37    0
104   220   175   176  0.497558  {1,0,0}     34    1
36    244   218   225  0.643812  {0,2,0}     28    1
89    320    24    26  0.315071  {1,2,0}     25    1
88    336   112   113  0.206134  {0,3,0}     38    1
6     363    84    85  0.879526  {0,3,0}     28    0
103   367   154   157  0.823401  {0,3,0}     28    1
21    408   135   147  0.438436  {0,2,0}     29    1
22    416   201   203  0.574911  {0,0,1}     27    0
42    424   105   106  0.450783  {0,3,0}     29    0
77    448    23   150  0.530671  {1,1,0}     30    1
99    453   184   185  0.878400  {0,3,0}     36    0
3     463   143   145  0.646704  {0,2,0}     20    0
26    469   185   186  0.517798  {0,3,0}     36    1
81    470   181   182  0.241094  {1,0,0}     28    1
7     475   179   184  0.565921  {0,1,1}     36    1
111   475    71    72  0.803362  {1,0,0}     20    0
40    493   205   208  0.761026  {0,1,1}     21    1
102   505    20    21  0.784777  {1,0,0}     23    1
80    506   184   185  0.709119  {1,1,0}     22    1
113   519   245   247  0.089079  {0,1,0}     26    0
45    542   225   226  0.335804  {0,3,0}     35    1
24    543   108   109  0.185041  {1,1,0}     36    1
13    546    43    46  0.086247  {0,0,1}     22    0
60    548    76    77  0.305976  {1,1,0}     26    1
32    570    39    52  0.454390  {0,1,0}     36    1
66    574   205   208  0.538835  {0,1,1}     32    0
19    574   181   182  0.660157  {0,3,0}     33    1
17    580   195   196  0.041931  {0,1,0}     25    1
124   606   228   229  0.984430  {1,1,0}     39    1
74    614   120   170  0.958262  {0,3,0}     36    0
85    627   150   151  0.105451  {0,3,0}     39    1
122   629    87    88  0.142817  {1,1,0}     21    1
52    633   117   121  0.153095  {0,2,0}     40    1
11    643   103   111  0.165888  {1,1,0}     29    1
31    645   185   186  0.808649  {0,1,0}     28    0
2     657   205   207  0.655096  {0,1,0}     37    0
1     667    78    82  0.436289  {0,2,0}     25    1
68    682   103   104  0.370400  {1,1,0}     36    1
73    682    53    54  0.914545  {0,1,1}     32    0
10    693   239   243  0.060881  {0,1,1}     23    1
75    695    20    21  0.806126  {0,0,1}     23    0
125   698   151   152  0.848607  {0,3,0}     22    1
84    711   186   188  0.714833  {0,2,0}     36    0
119   713    18    20  0.609609  {0,2,0}     37    1
90    713   125   150  0.068838  {1,1,0}     34    1
43    718     8     9  0.655546  {1,1,0}     23    1
71    723    66    93  0.914144  {0,2,0}     26    1
28    726   220   221  0.738814  {0,3,0}     38    0
33    734   175   176  0.356174  {0,3,0}     39    1
8     737     3    15  0.533267  {0,1,0}     39    1
100   749   204   205  0.619561  {0,2,0}     22    0
55    757   228   229  0.589231  {0,2,0}     37    1
34    781    56    57  0.386408  {0,3,0}     26    1
4     786   129   138  0.531973  {0,2,0}     33    0
62    786   120   162  0.278062  {1,3,0}     21    1
107   792    70    79  0.551805  {0,1,1}     39    0
5     803     1    12  0.626365  {0,1,0}     20    1
57    803   202   209  0.038040  {0,3,0}     30    1
0     806    97   112  0.287662  {0,0,1}     22    1
83    807   218   225  0.745613  {0,1,0}     34    1
106   808    60    68  0.423802  {0,3,0}     25    1
37    812   154   158  0.164405  {0,1,1}     40    1
76    820   174   182  0.226694  {0,1,0}     30    1
70    826   136   146  0.306970  {0,1,0}     32    1
109   827   242   243  0.446910  {0,2,0}     35    1
29    835    49    56  0.256318  {0,1,0}     30    0
127   837   177   181  0.741774  {0,1,0}     29    1
64    838   177   181  0.699016  {0,1,0}     34    1
114   839   174   182  0.105436  {1,1,0}     40    1
56    846   208   209  0.945766  {0,1,0}     33    0
116   868    45    64  0.102667  {1,1,0}     23    1
38    870   102   111  0.371976  {0,1,0}     39    0
110   877    89    90  0.744746  {0,3,0}     32    1
41    887   154   158  0.676668  {0,1,0}     30    1
44    900   231   232  0.380264  {0,2,0}     40    1
48    901   156   157  0.274237  {1,1,0}     24    1
117   906   157   163  0.884156  {0,3,0}     34    1
30    908   218   225  0.168143  {1,1,0}     25    1
126   914   178   179  0.129557  {0,3,0}     27    1
101   920   159   161  0.552192  {0,2,0}     27    1
16    926   103   111  0.939948  {0,1,0}     36    1
51    927   251   254  0.783651  {1,1,0}     34    1
18    947    31    32  0.613475  {0,3,0}     38    0
39    976   163   167  0.335201  {0,3,0}     31    1
115   988   227   233  0.655249  {0,2,0}     23    0
79    991   215   221  0.579569  {0,1,0}     37    1
94    996    70    71  0.764256  {0,2,0}     25    0
72   1009    96    98  0.351472  {0,1,0}     32    1
120  1012   145   148  0.411909  {0,3,0}     28    1
12   1021   157   161  0.431528  {0,2,0}     21    0
15   1022    90    92  0.265059  {1,0,0}     25    1
23   1058    42    43  0.954172  {0,1,1}     27    1
46   1063   179   180  0.927219  {0,1,0}     27    1
93   1065    21    35  0.601328  {0,1,0}     24    1
49   1083   106   108  0.393380  {1,1,0}     37    1
47   1108   189   190  0.954316  {0,3,0}     24    1
118  1112   179   183  0.981128  {1,1,0}     34    1
69   1118   138   139  0.358610  {0,2,0}     40    1
123  1128   131   132  0.042210  {0,3,0}     40    0
108  1144    14    15  0.922875  {0,1,1}     36    1
35   1149    16    18  0.079128  {1,0,0}     29    1
53   1165    65    66  0.639079  {0,2,0}     21    1
58   1169    48    49  0.873975  {0,2,0}     30    1
9    1199    50    53  0.942137  {1,0,0}     21    1
92   1200   185   187  0.685667  {0,3,0}     34    0
25   1203     9    10  0.429379  {0,2,0}     25    1
98   1203    92    93  0.120674  {0,1,0}     26    1
61   1248   104   105  0.525979  {0,0,1}     40    1
87   1250     6    27  0.849932  {0,1,0}     30    0
112  1258   116   117  0.547530  {0,1,0}     24    1
27   1264   174   189  0.202771  {0,1,0}     25    1
65   1277   111   114  0.827748  {0,2,0}     23    1
97   1282   239   244  0.795726  {0,2,0}     28    0
95   1287    74    75  0.694276  {1,2,0}     31    1
20   1292   222   223  0.304697  {1,1,0}     37    1
86   1307     0    21  0.089757  {0,2,0}     39    1
82   1331   139   140  0.914088  {1,3,0}     30    1
67   1355   174   182  0.751478  {0,1,0}     27    0
50   1368   180   181  0.338801  {1,1,0}     26    1
91   1379     8    33  0.334262  {1,3,0}     26    1
96   1385    78    82  0.255543  {0,2,0}     31    1
105  1389    36    39  0.433162  {0,2,0}     31    1
121  1417   131   132  0.332844  {0,2,0}     21    1
