map EGL-G1-B
fac 5 10 {0,102,41,69,240}
hosp 3 {0,5,54}
n_ALS 10 1 {2:0,1:102,4:41,1:69,2:240}
n_BLS 21 1 {4:0,5:102,3:41,5:69,4:240}
n_CLS 8 0 {2:0,2:102,4:240}
      c_m  head  tail      c_af      c_d  c_tau  c_h
34     19     7     8  0.390599  {0,1,0}     39    0
51     24   122   123  0.118475  {0,2,0}     39    1
38     72    66    67  0.925243  {0,0,1}     33    1
95     81    92    93  0.044866  {0,1,0}     26    1
52     85    85    86  0.277208  {0,2,0}     30    0
94     90   189   241  0.341262  {1,0,0}     22    1
105   147     6     7  0.722834  {0,0,1}     29    1
64    165   243   244  0.128979  {0,3,0}     31    0
10    219   156   160  0.963309  {1,1,0}     37    1
74    256   237   238  0.329957  {0,2,0}     29    1
127   275   162   166  0.321291  {0,1,0}     26    1
53    281   126   127  0.512484  {0,3,0}     40    1
104   378   103   113  0.538135  {0,3,0}     23    1
83    380   142   144  0.143652  {1,0,0}     23    1
41    442   117   118  0.723035  {1,0,0}     34    1
42    448   123   124  0.918322  {1,0,0}     23    1
78    460    98   130  0.413340  {0,1,0}     27    1
14    466   202   204  0.236231  {0,2,0}     31    0
109   469    23    86  0.140124  {0,2,0}     22    1
110   470    88    89  0.887331  {0,1,0}     39    1
33    472   105   117  0.096266  {0,3,0}     25    1
4     479   124   151  0.048362  {0,0,1}     23    1
120   507   178   183  0.973823  {0,1,1}     20    1
29    519   241   242  0.869221  {0,1,0}     23    0
124   520    58    59  0.600636  {0,1,0}     29    0
100   524   211   213  0.350583  {0,0,1}     34    1
46    532    25    26  0.164936  {0,3,0}     24    1
87    536   101   102  0.769639  {1,0,0}     34    1
91    536   162   166  0.681058  {0,1,0}     36    1
45    543   237   240  0.518846  {0,2,0}     30    1
65    546    65    66  0.863469  {0,2,0}     29    1
99    561    43    45  0.030524  {1,1,0}     35    1
77    570    63    64  0.655775  {1,0,0}     33    1
96    574   101   110  0.752560  {0,1,0}     35    0
93    598   245   246  0.787180  {0,2,0}     31    1
36    600    90    95  0.814040  {1,1,0}     31    1
71    616   115   122  0.345678  {0,0,1}     22    1
3     625   226   227  0.119296  {0,1,0}     30    1
16    632   129   130  0.828775  {0,3,0}     32    1
19    636   219   220  0.184391  {0,1,0}     23    0
6     639   193   194  0.292118  {0,1,0}     20    1
118   641   115   116  0.351787  {0,2,0}     29    1
111   643   174   175  0.152664  {0,1,0}     29    0
54    646    70    72  0.118903  {0,2,0}     36    1
62    648   177   178  0.683098  {0,1,0}     23    1
18    654    69    78  0.724562  {1,1,0}     20    1
50    667    84   100  0.588275  {0,1,0}     40    0
122   669    55    56  0.482062  {0,2,0}     33    1
43    679   240   242  0.453150  {0,2,0}     20    0
115   698   199   201  0.299731  {1,0,0}     33    1
116   701    36    39  0.650724  {1,1,0}     22    1
55    706   213   214  0.027977  {0,1,0}     31    0
123   719   129   130  0.586853  {0,2,0}     27    0
8     719   111   112  0.382177  {0,1,1}     34    0
82    726     9    34  0.104362  {0,3,0}     24    1
37    738    23   229  0.358592  {0,1,0}     37    1
13    744   129   136  0.717980  {0,2,0}     33    1
9     757   219   221  0.807768  {1,1,0}     25    1
28    758    18    20  0.186772  {1,1,0}     23    1
48    759   167   175  0.034136  {0,3,0}     23    1
25    771    46    47  0.989435  {0,1,0}     32    1
80    773   234   235  0.717429  {1,1,0}     24    1
57    776    81    82  0.126742  {1,0,0}     22    1
126   777   219   220  0.193992  {0,2,0}     25    1
73    779   128   137  0.989997  {0,3,0}     27    1
40    780   116   118  0.024178  {0,1,0}     27    1
35    787   228   229  0.795562  {0,1,1}     24    0
98    797   198   199  0.301250  {0,2,0}     21    1
107   801    10    41  0.260808  {0,0,1}     25    0
85    810    72    73  0.750362  {1,1,0}     34    1
88    811   132   134  0.154657  {0,2,0}     39    1
86    818    53    55  0.773651  {0,0,1}     20    0
12    821   136   137  0.208892  {0,2,0}     40    1
27    827   193   194  0.108136  {0,0,1}     29    0
79    833    62    63  0.845377  {0,2,0}     25    1
5     842     1    12  0.970186  {0,1,0}     25    0
31    848    86    87  0.244523  {0,1,0}     36    0
