map EGL-G1-E
fac 5 10 {0,79,165,97,48}
hosp 2 {0,184}
n_ALS 6 1 {2:79,1:97,3:48}
n_BLS 19 1 {6:0,3:79,1:165,7:97,2:48}
n_CLS 5 0 {2:0,1:79,1:165,1:97}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111    10   145   146  0.381914  {1,0,0}     38    1
91     32    88    96  0.291852  {0,0,1}     24    1
80     52    43    45  0.398004  {0,2,0}     31    0
37     68    15    17  0.164734  {1,0,0}     31    1
96     90   222   225  0.353496  {0,2,0}     21    0
110   113   105   107  0.620896  {0,1,0}     40    1
60    188   243   244  0.932733  {0,3,0}     26    0
40    191    80    81  0.159870  {1,1,0}     23    1
101   199   171   172  0.818036  {0,3,0}     25    0
16    223   116   120  0.433473  {0,2,0}     39    0
127   263    98   131  0.036780  {0,2,0}     40    1
26    310   150   152  0.509816  {0,1,0}     37    1
14    318   225   227  0.849108  {1,0,0}     23    1
20    384    88    89  0.656211  {0,1,0}     37    0
48    428   156   160  0.315588  {0,2,0}     21    1
50    456    15    17  0.528099  {0,1,0}     20    0
10    461    54    58  0.374213  {0,1,1}     31    1
31    483   127   128  0.375351  {0,2,0}     32    0
126   503    43    45  0.954693  {0,2,0}     23    0
64    508   128   129  0.379629  {1,1,0}     26    1
6     540    98    99  0.261129  {0,1,0}     40    1
13    544   153   157  0.598012  {1,0,0}     21    1
120   608     3    15  0.184845  {1,0,0}     36    1
89    617    47    64  0.433627  {1,0,0}     34    1
0     626   198   200  0.547145  {1,1,0}     28    1
61    651    89    90  0.896914  {1,0,0}     21    1
100   652   244   245  0.216276  {0,1,1}     30    0
25    657   180   181  0.528638  {0,2,0}     29    0
99    666    18    20  0.281838  {0,1,1}     31    0
113   674    31    38  0.973141  {1,0,0}     20    1
38    684    53    54  0.565285  {1,1,0}     21    1
122   695   210   212  0.079093  {0,3,0}     36    0
114   717   156   162  0.996510  {1,1,0}     38    1
83    719    57    61  0.939208  {0,3,0}     34    1
67    745   232   234  0.414968  {0,1,0}     21    0
46    747   240   241  0.218404  {0,1,1}     24    0
102   755   158   160  0.979466  {1,0,0}     31    1
18    767    23   229  0.321846  {0,3,0}     33    0
76    767    79    80  0.790338  {0,1,0}     22    1
72    777   124   151  0.655117  {0,1,0}     40    0
121   780    93    94  0.863815  {1,1,0}     40    1
117   785    65    91  0.664010  {1,1,0}     38    1
104   791   135   136  0.618321  {0,2,0}     22    0
98    796   211   213  0.028536  {0,1,0}     26    0
9     796     4    22  0.302246  {1,0,0}     26    1
93    805   155   156  0.859715  {0,3,0}     21    1
119   811   191   194  0.742897  {0,2,0}     38    0
29    815    50    51  0.168176  {0,2,0}     31    1
70    823    61    62  0.509818  {0,2,0}     28    0
21    837    98   131  0.429132  {0,1,0}     28    1
2     839   242   243  0.039664  {0,2,0}     27    0
51    852   226   231  0.255130  {0,1,0}     20    0
82    861   116   118  0.461228  {0,2,0}     31    0
15    868    56    57  0.529553  {0,1,0}     20    0
54    869     1     2  0.686788  {0,1,0}     34    0
79    878    60    67  0.982059  {0,1,0}     27    0
90    891    46    47  0.403084  {0,1,1}     27    1
17    900   207   209  0.720604  {1,1,0}     40    1
30    904    86    87  0.923283  {0,2,0}     38    0
34    904   120   121  0.857835  {0,1,0}     26    0
62    910   163   164  0.549448  {1,1,0}     20    1
84    911    89    91  0.082745  {0,0,1}     31    1
87    911   175   176  0.437958  {1,1,0}     39    1
8     943    92    93  0.195199  {0,2,0}     32    1
5     944   120   154  0.544694  {1,0,0}     30    1
52    944   100   101  0.491423  {1,1,0}     36    1
27    947   151   154  0.494816  {0,1,0}     22    1
57    954   157   158  0.714620  {1,0,0}     24    1
75    957    50    53  0.561611  {0,2,0}     38    0
59    961    46    47  0.335104  {0,1,0}     23    0
95    963   135   136  0.131779  {1,0,0}     30    1
44    966   191   194  0.561556  {0,2,0}     39    0
118   970   157   158  0.806853  {1,1,0}     34    1
107   971   240   242  0.704276  {1,1,0}     20    1
1     974    47    64  0.382850  {1,0,0}     39    1
43    997   138   139  0.990103  {0,3,0}     31    1
47   1000   177   178  0.165150  {0,2,0}     30    1
32   1007    50    53  0.834432  {0,3,0}     23    0
58   1007    56    57  0.291544  {0,3,0}     30    1
92   1016    96   114  0.744870  {0,1,0}     32    1
22   1024   112   114  0.538444  {1,0,0}     25    1
33   1035   124   149  0.148561  {0,2,0}     23    1
125  1038   211   212  0.293073  {1,1,0}     20    1
106  1040   150   152  0.845449  {1,1,0}     24    1
23   1050    12    16  0.174258  {0,1,0}     35    1
68   1062    80    81  0.936774  {0,1,0}     24    1
24   1068    69    78  0.709109  {0,3,0}     40    0
116  1069    41    51  0.288357  {0,2,0}     32    0
41   1080   243   244  0.584807  {0,2,0}     33    1
42   1088   104   105  0.469367  {0,1,0}     24    1
97   1089    59    60  0.536446  {0,3,0}     29    1
112  1093   207   209  0.387481  {1,0,0}     36    1
69   1098   222   225  0.312095  {1,1,0}     20    1
115  1106    54    55  0.019547  {0,2,0}     24    0
108  1110    80    88  0.715686  {1,0,0}     21    0
3    1118    15    17  0.513401  {1,1,0}     22    1
35   1120    18    19  0.255191  {0,2,0}     30    1
63   1131   153   156  0.256058  {0,2,0}     34    0
88   1134   153   157  0.059794  {0,1,0}     31    1
73   1153    48    49  0.447928  {0,2,0}     33    1
11   1156   238   239  0.347440  {0,1,0}     30    1
94   1158    54    55  0.491244  {0,2,0}     38    0
86   1161    98   130  0.235231  {0,1,0}     32    1
12   1173   178   182  0.675574  {1,0,0}     25    1
39   1204   219   221  0.929224  {0,1,0}     33    0
66   1207    50    53  0.521188  {0,1,0}     26    0
123  1220    31    32  0.337266  {0,1,0}     38    1
55   1230   151   154  0.395516  {1,0,0}     20    1
36   1240   223   224  0.606432  {0,1,1}     30    1
77   1243    29    30  0.166199  {0,2,0}     32    1
74   1249   157   158  0.958708  {0,3,0}     38    0
105  1250   107   108  0.656002  {0,1,1}     27    1
109  1252    81    84  0.109152  {1,1,0}     39    1
81   1262   180   181  0.712705  {1,0,0}     22    1
53   1307   204   205  0.060768  {0,1,0}     24    0
19   1316    53    54  0.416274  {1,1,0}     22    1
4    1317   164   165  0.565295  {0,2,0}     20    1
65   1323   130   131  0.551976  {0,1,0}     28    1
49   1357   232   234  0.333068  {0,3,0}     33    1
56   1366   175   176  0.338805  {1,0,0}     24    1
71   1387   122   123  0.414847  {0,0,1}     31    1
7    1396   106   107  0.311630  {0,3,0}     25    1
28   1407   130   131  0.205317  {0,3,0}     40    0
85   1410   213   214  0.303012  {1,1,0}     37    1
45   1417   160   164  0.833622  {0,2,0}     34    1
78   1427   237   238  0.579086  {0,3,0}     35    1
124  1430   151   152  0.566379  {0,3,0}     30    0
103  1436    94    95  0.384491  {0,1,0}     37    1
