map EGL-G1-B
fac 5 10 {0,81,160,86,198}
hosp 1 {0}
n_ALS 5 1 {1:0,1:86,3:198}
n_BLS 18 1 {6:0,2:160,7:86,3:198}
n_CLS 6 0 {2:0,1:81,2:86,1:198}
      c_m  head  tail      c_af      c_d  c_tau  c_h
99     35    27    28  0.612529  {1,0,0}     37    1
73     38   178   182  0.984470  {0,2,0}     36    1
90     48   210   212  0.953247  {0,1,0}     34    0
117    50     1    12  0.619021  {0,2,0}     34    0
89    101   192   193  0.338050  {1,0,0}     35    1
108   124   144   147  0.198315  {0,0,1}     35    1
64    146    43    46  0.471872  {0,3,0}     33    1
5     164    23    86  0.560706  {0,2,0}     28    0
80    174   123   124  0.591410  {0,3,0}     38    1
22    291    65    91  0.601714  {0,2,0}     22    0
92    316   234   236  0.203611  {0,2,0}     21    1
98    323    68    69  0.867190  {0,1,0}     22    1
74    376   160   164  0.588582  {0,1,0}     40    0
35    396     8    33  0.901589  {0,1,0}     25    1
121   401    11    42  0.503519  {0,2,0}     20    1
14    457   202   203  0.169173  {0,2,0}     34    0
85    462    59    71  0.028206  {0,1,0}     33    1
59    468     3    15  0.072401  {1,1,0}     36    1
12    476   198   200  0.449074  {0,1,0}     38    1
33    476   237   240  0.103450  {1,1,0}     23    1
52    485   222   223  0.284553  {0,2,0}     39    1
75    498    75    76  0.844242  {0,3,0}     38    0
100   503   166   167  0.667730  {0,2,0}     38    1
19    518   179   180  0.296903  {0,3,0}     21    1
3     521   153   157  0.647927  {1,1,0}     29    1
20    527   129   130  0.918985  {0,2,0}     28    1
123   531     2    14  0.709526  {0,2,0}     36    1
106   536   229   230  0.852232  {1,0,0}     30    1
47    553    97   126  0.624773  {0,3,0}     22    1
116   560   190   191  0.448224  {0,3,0}     28    1
42    565    20    21  0.554223  {1,0,0}     22    1
16    574    40    41  0.633856  {0,1,0}     21    1
93    599   137   138  0.344418  {1,0,0}     24    1
30    602   117   118  0.840410  {0,2,0}     28    1
32    615   157   159  0.278001  {0,3,0}     37    0
44    617    15    17  0.498330  {0,1,0}     31    1
112   618   103   113  0.767516  {0,1,0}     32    1
111   621    32    33  0.584283  {0,2,0}     23    1
13    631   150   152  0.147983  {1,0,0}     35    1
18    634    85    86  0.521925  {1,0,0}     24    1
113   636   124   149  0.408688  {1,0,0}     25    1
83    649   132   134  0.106467  {1,1,0}     21    1
31    664   175   176  0.849185  {0,3,0}     35    1
11    665   237   240  0.925204  {1,3,0}     31    1
97    666   226   231  0.287227  {0,2,0}     27    1
66    667   245   246  0.992864  {1,0,0}     22    1
57    672   220   222  0.330678  {0,0,1}     23    1
49    672   156   162  0.413489  {0,2,0}     24    1
88    677   158   160  0.729650  {0,1,0}     26    1
21    680    10    41  0.134363  {0,3,0}     39    0
77    696    32    33  0.508008  {0,3,0}     31    1
27    704   178   183  0.805533  {0,3,0}     30    1
34    710    94    98  0.468743  {0,3,0}     30    1
15    712   184   185  0.527227  {0,2,0}     33    0
62    723    45    46  0.641445  {0,1,1}     30    0
105   738   219   220  0.564411  {0,1,0}     22    1
6     748    43    44  0.819696  {1,1,0}     25    1
10    769    66    67  0.082705  {1,1,0}     36    1
101   776    38    40  0.879963  {0,3,0}     33    0
118   782    53    55  0.106758  {0,1,0}     29    0
55    790    17    22  0.111144  {1,0,0}     26    1
95    802   192   193  0.190564  {0,2,0}     26    1
0     821     1     2  0.958713  {0,2,0}     38    1
9     821    79    80  0.835305  {1,1,0}     31    1
24    824    61    62  0.233299  {0,2,0}     36    0
87    825   242   245  0.006083  {1,3,0}     37    1
78    828    11    42  0.755696  {0,2,0}     34    1
69    831    54    58  0.875356  {0,1,0}     21    1
25    848   163   164  0.140420  {0,1,0}     39    1
54    871   231   232  0.712695  {1,1,0}     40    1
71    873   158   159  0.067973  {0,3,0}     39    0
81    880    23   149  0.362893  {1,0,0}     36    1
7     887   158   159  0.511057  {0,2,0}     32    0
76    935    28    29  0.948072  {1,0,0}     36    1
125   947   242   243  0.484248  {0,1,1}     25    0
51    952    63    64  0.304842  {0,1,0}     24    1
122   965   127   128  0.356855  {0,2,0}     35    0
70    970   240   242  0.118359  {1,0,0}     26    1
1     974    17    19  0.166270  {0,2,0}     39    1
17    999   243   244  0.484178  {0,3,0}     27    1
119  1012   124   149  0.152388  {0,2,0}     30    1
72   1021    69    70  0.000431  {0,2,0}     26    1
65   1024   144   147  0.588555  {0,3,0}     34    0
104  1040    68    69  0.737742  {0,1,0}     29    0
53   1049    55    56  0.409069  {0,1,0}     39    0
