map EGL-G2-D
fac 5 10 {0,207,67,145,150}
hosp 1 {0}
n_ALS 5 1 {1:67,1:145,3:150}
n_BLS 18 1 {6:0,4:207,1:67,3:145,4:150}
n_CLS 9 0 {3:0,2:207,3:67,1:145}
      c_m  head  tail      c_af      c_d  c_tau  c_h
11     11   176   177  0.229215  {0,1,0}     35    1
119    25   226   251  0.720056  {1,1,0}     33    1
112    40   225   228  0.209439  {0,1,0}     35    1
55     62    43    44  0.240579  {0,1,0}     35    1
109    68   191   195  0.664658  {0,1,0}     31    1
77     83   128   139  0.471643  {0,1,0}     28    1
113    85   125   152  0.190365  {0,0,1}     32    0
42     88   235   236  0.343374  {0,2,0}     26    1
39     99   245   247  0.324452  {1,0,0}     33    1
62    113    11    42  0.985092  {0,1,0}     32    1
120   118    97    98  0.387832  {1,1,0}     40    1
56    130   227   233  0.585075  {0,2,0}     30    1
122   154   125   152  0.144496  {0,2,0}     40    0
58    222   123   124  0.367508  {1,1,0}     39    1
126   242   227   229  0.214966  {0,3,0}     37    0
48    244   186   198  0.426503  {0,1,0}     21    0
111   282   168   176  0.456577  {1,1,0}     37    1
92    289   133   134  0.117622  {0,1,0}     32    0
83    332    81    89  0.622762  {0,3,0}     27    0
98    337    32    34  0.067190  {1,1,0}     28    1
72    437     6    27  0.167920  {0,2,0}     39    1
117   447   171   172  0.864226  {0,2,0}     28    1
63    452   171   172  0.498714  {1,1,0}     38    1
65    462    32    34  0.892477  {0,1,0}     35    1
124   473   161   164  0.195164  {0,2,0}     22    1
71    475   239   240  0.805597  {0,2,0}     27    0
23    483   227   229  0.513401  {0,2,0}     34    1
106   483     2    14  0.527584  {0,1,1}     39    0
121   497     6     7  0.141422  {1,0,0}     21    1
105   506   102   103  0.073534  {0,1,0}     21    1
107   527   189   190  0.609249  {0,1,0}     36    0
32    529    18    20  0.994467  {0,1,0}     24    1
100   529   216   218  0.421998  {0,2,0}     37    1
123   531    99   131  0.060262  {1,1,0}     23    1
88    534     0     1  0.499335  {0,3,0}     21    1
73    544   146   147  0.676970  {1,0,0}     30    1
3     556   247   248  0.810373  {0,0,1}     35    1
103   589   246   247  0.047453  {0,1,1}     32    0
108   591    67    68  0.513108  {0,1,0}     36    0
8     595   167   168  0.115943  {0,0,1}     38    0
84    600     1    12  0.152647  {1,0,0}     22    1
82    608   248   249  0.969855  {0,3,0}     33    1
5     618   156   162  0.727155  {0,1,0}     35    1
31    622   249   250  0.579384  {1,0,0}     33    1
21    624    50    51  0.672156  {0,1,0}     38    1
87    628   191   195  0.525642  {0,1,1}     21    1
49    634   240   241  0.154981  {0,2,0}     38    1
34    649     2    14  0.943221  {1,1,0}     40    1
97    654   107   109  0.008823  {0,3,0}     36    0
16    656   225   226  0.699315  {0,1,1}     25    1
29    670    61    65  0.826049  {0,3,0}     23    1
118   684   176   177  0.890296  {0,1,0}     27    0
12    686     1    12  0.126570  {0,1,0}     32    0
27    690   233   234  0.603962  {0,2,0}     25    1
94    690   210   211  0.260953  {0,3,0}     29    0
36    704   125   150  0.058643  {0,1,0}     38    1
60    705   102   103  0.206761  {1,0,0}     28    1
43    706   178   179  0.664616  {0,3,0}     29    0
75    707   222   223  0.099109  {0,2,0}     34    1
20    718   117   119  0.727247  {0,3,0}     24    1
40    727   195   248  0.214492  {1,0,0}     26    1
