map EGL-G2-D
fac 5 10 {0,165,31,138,65}
hosp 2 {0,130}
n_ALS 6 1 {2:0,1:165,3:31}
n_BLS 21 1 {7:0,4:165,2:31,4:138,4:65}
n_CLS 10 0 {1:0,1:165,2:31,3:138,3:65}
      c_m  head  tail      c_af      c_d  c_tau  c_h
125     2   103   111  0.480183  {0,3,0}     37    1
96     33   156   157  0.535348  {0,1,0}     28    1
91     41    71    72  0.539470  {0,2,0}     31    1
108    64   121   155  0.979265  {0,3,0}     35    0
65     72   199   200  0.765699  {0,2,0}     39    1
82    153   105   107  0.337683  {1,1,0}     24    1
109   186    43    44  0.600853  {0,2,0}     28    1
58    208    79    80  0.663642  {0,0,1}     27    1
119   221   139   140  0.954140  {0,2,0}     32    1
59    246   201   203  0.801622  {0,1,0}     27    0
85    261   204   205  0.083435  {1,0,0}     25    1
15    320   249   250  0.808491  {1,1,0}     36    1
28    322   239   240  0.604958  {0,1,0}     27    0
57    347   161   164  0.799182  {0,2,0}     20    0
66    391     3    23  0.837364  {0,2,0}     29    1
13    436     1    12  0.842872  {1,0,0}     25    1
54    446    55    56  0.804353  {0,1,0}     23    0
113   448    99   132  0.010786  {1,1,0}     39    1
84    457    76    77  0.455164  {1,1,0}     32    1
22    464   233   254  0.841444  {0,2,0}     36    1
10    490    78    82  0.516086  {0,2,0}     22    0
107   497    45    64  0.524570  {0,1,0}     20    1
117   502   198   199  0.203652  {0,2,0}     34    0
80    503   237   238  0.267249  {0,2,0}     29    1
32    508    48    57  0.287323  {0,1,0}     31    1
62    516    81    89  0.074288  {0,3,0}     37    0
118   519   109   110  0.773201  {0,1,0}     22    0
61    534    92    93  0.527027  {0,2,0}     30    1
87    543    45    46  0.481300  {0,1,0}     23    0
86    544    31    32  0.343998  {0,2,0}     33    0
111   552   103   111  0.382131  {0,1,0}     24    1
72    576    35    36  0.008247  {0,2,0}     31    0
49    608   184   185  0.675077  {0,2,0}     22    1
2     623     9    34  0.343786  {1,0,0}     32    1
51    625   252   253  0.254876  {0,2,0}     39    1
5     643   174   183  0.717739  {0,3,0}     20    0
69    663    43    45  0.554333  {0,2,0}     29    1
103   682    73    74  0.748724  {0,1,1}     32    1
17    686    45    64  0.103064  {1,1,0}     37    1
4     697    91    96  0.884598  {0,3,0}     35    1
7     709   150   151  0.681487  {0,2,0}     27    0
33    741   236   237  0.622724  {0,3,0}     26    1
92    745   234   235  0.248019  {0,2,0}     23    1
102   747    82    85  0.044955  {0,1,0}     39    1
23    753   120   170  0.478558  {1,1,0}     27    1
74    765   141   150  0.796630  {0,3,0}     38    0
25    790   184   188  0.196515  {0,2,0}     28    0
123   796   126   150  0.507071  {0,2,0}     31    0
67    800    68    69  0.907688  {0,1,0}     24    0
26    820   249   250  0.677871  {1,1,0}     28    1
52    835   170   171  0.296222  {0,2,0}     29    1
76    837    63    64  0.338383  {0,3,0}     29    0
89    839    10    41  0.577175  {0,3,0}     32    1
