map EGL-G1-B
fac 5 10 {0,109,50,39,31}
hosp 2 {0,61}
n_ALS 7 1 {2:0,1:109,1:50,3:31}
n_BLS 22 1 {3:0,5:109,6:50,6:39,2:31}
n_CLS 5 0 {1:0,1:109,3:50}
      c_m  head  tail      c_af      c_d  c_tau  c_h
73     30    39    40  0.220264  {0,1,0}     22    1
77     57   190   191  0.091623  {0,3,0}     35    1
11     78     3     4  0.985689  {0,3,0}     27    1
62     81   161   162  0.604829  {1,0,0}     39    1
98     99   102   103  0.249213  {0,3,0}     27    0
112   136    29    31  0.908754  {1,1,0}     25    1
100   137    32    33  0.816460  {1,0,0}     24    1
24    158    15    17  0.730571  {0,1,0}     23    0
45    162   175   176  0.654688  {0,2,0}     29    0
13    164     3     4  0.698697  {1,1,0}     37    1
9     170    39    52  0.082950  {0,2,0}     25    1
81    266   116   117  0.643219  {0,2,0}     32    1
115   278   196   203  0.457062  {0,3,0}     37    0
0     297     6     7  0.211590  {0,1,0}     28    0
76    305   141   142  0.062333  {0,1,0}     27    1
111   322    38    40  0.409158  {0,1,0}     32    0
113   323   212   243  0.620561  {0,1,0}     22    1
34    334   153   157  0.407734  {0,2,0}     32    1
124   348   120   121  0.665896  {0,1,1}     23    1
58    353   219   220  0.617383  {0,2,0}     28    0
26    362    18    19  0.553500  {1,1,0}     21    1
40    365    36    37  0.714539  {0,2,0}     32    0
49    368    39    40  0.392606  {0,3,0}     27    1
14    380   166   167  0.137502  {1,1,0}     34    1
32    438    98   130  0.356780  {0,3,0}     36    0
56    473   118   119  0.355678  {0,1,0}     34    1
102   478    14    15  0.125962  {0,0,1}     25    1
21    484   139   141  0.042472  {0,1,0}     31    1
18    486   177   184  0.003708  {0,0,1}     25    0
59    486   190   192  0.942285  {1,0,0}     24    1
25    504     4     5  0.458700  {0,2,0}     38    1
86    506   140   141  0.348163  {0,0,1}     29    1
71    512   178   182  0.062094  {1,1,0}     22    1
29    512   106   107  0.945537  {0,2,0}     34    0
48    519    96   111  0.658960  {0,1,0}     40    1
7     522   199   201  0.298488  {0,2,0}     28    0
106   541   173   181  0.087003  {1,1,0}     20    1
70    579    24    26  0.215569  {0,2,0}     29    1
117   580   171   172  0.299785  {0,3,0}     39    0
108   585   131   132  0.249067  {1,2,0}     35    1
104   588   174   175  0.974186  {0,0,1}     22    1
79    597     5     6  0.493284  {0,2,0}     33    1
19    597    82    83  0.355811  {0,2,0}     28    0
61    602   128   129  0.714245  {0,2,0}     33    0
51    603    90    95  0.313214  {0,2,0}     29    0
82    619     8    33  0.360383  {1,3,0}     31    1
4     669    66    67  0.738299  {0,3,0}     22    1
38    669   104   105  0.259576  {0,0,1}     40    0
50    673    92    93  0.287722  {0,3,0}     21    1
109   675   245   246  0.242919  {1,0,0}     38    1
103   680   222   223  0.691655  {0,2,0}     40    1
63    680     3    23  0.727884  {1,0,0}     30    1
74    703    71    72  0.624055  {0,2,0}     36    1
27    714    26    28  0.044487  {1,0,0}     30    1
60    717   134   146  0.637182  {1,0,0}     38    1
17    722    50    53  0.009403  {0,1,0}     30    1
125   746    22    24  0.990934  {0,3,0}     40    0
118   751    25    26  0.417666  {0,2,0}     35    1
57    761   199   202  0.922168  {0,1,0}     37    0
105   765   185   186  0.601148  {0,0,1}     22    0
90    772   102   110  0.738941  {1,1,0}     23    1
28    773     4     5  0.993686  {1,1,0}     37    1
65    782    16    17  0.846933  {1,0,0}     26    1
72    782   179   180  0.370119  {1,1,0}     39    0
33    787    45    46  0.246622  {0,2,0}     26    0
89    787     9    34  0.091410  {0,2,0}     27    1
119   789    72    73  0.376990  {1,1,0}     26    1
31    797    78    79  0.503910  {1,0,0}     32    1
80    799   207   208  0.215036  {0,2,0}     33    1
64    801   227   228  0.069130  {1,0,0}     26    1
68    818   244   245  0.786427  {0,3,0}     21    0
93    841   123   124  0.995886  {0,3,0}     31    1
87    842   139   140  0.630663  {0,2,0}     28    0
41    862   157   159  0.081520  {1,1,0}     22    1
6     866   151   152  0.797116  {0,2,0}     36    1
43    880    89    91  0.577248  {0,1,0}     22    0
54    886    56    57  0.506390  {0,1,0}     35    0
53    889   125   149  0.047231  {0,1,0}     39    1
23    891   125   126  0.163594  {0,2,0}     20    0
94    891   120   121  0.004053  {1,1,0}     29    1
127   900   146   147  0.169059  {0,2,0}     29    0
16    903    65    66  0.556738  {0,1,0}     34    1
122   933    78    79  0.609591  {0,2,0}     28    0
99    935   103   113  0.117980  {0,1,0}     23    1
3     950     9    34  0.405909  {0,0,1}     34    0
95    973   222   223  0.432831  {0,2,0}     23    0
91    973   115   122  0.565426  {0,2,0}     22    1
114   981   199   202  0.987824  {0,1,1}     21    1
123  1008    22    24  0.235574  {0,1,0}     31    1
121  1011    90    91  0.082191  {0,2,0}     23    0
15   1027   228   229  0.487025  {0,2,0}     38    0
35   1039    10    11  0.380410  {0,3,0}     33    1
42   1052   202   204  0.868803  {0,2,0}     31    0
107  1057    10    41  0.673794  {0,1,0}     31    0
36   1092   136   137  0.125841  {0,3,0}     37    1
78   1101    77    78  0.092358  {0,2,0}     36    1
22   1116   155   161  0.199205  {0,2,0}     36    0
101  1117    16    17  0.965876  {1,1,0}     25    1
88   1124   158   160  0.489067  {0,2,0}     23    1
69   1147   228   229  0.601375  {0,1,0}     28    1
1    1151   178   179  0.247282  {0,2,0}     21    0
55   1160    47    64  0.385569  {0,2,0}     40    1
52   1182    36    37  0.525184  {1,0,0}     35    1
120  1202    83    85  0.225798  {0,2,0}     27    1
85   1212    71    72  0.590956  {0,2,0}     22    1
30   1218    79    80  0.600337  {0,3,0}     26    1
46   1218   202   204  0.290096  {0,1,0}     22    0
10   1225    70    72  0.975396  {1,1,0}     38    0
39   1225   246   247  0.856449  {1,1,0}     28    1
83   1238   100   101  0.200518  {0,3,0}     31    1
116  1244    40    41  0.152450  {1,0,0}     26    1
126  1257   210   211  0.156971  {0,2,0}     24    1
84   1258    60    67  0.188015  {0,1,0}     35    1
97   1261    22    24  0.477415  {0,2,0}     24    0
66   1269   223   224  0.652566  {1,0,0}     21    1
5    1291   165   177  0.623811  {1,0,0}     32    1
47   1343   237   240  0.659633  {0,3,0}     25    1
12   1348    78    79  0.455631  {0,0,1}     23    0
44   1350   167   175  0.081999  {1,3,0}     32    1
8    1352   137   138  0.725540  {0,3,0}     40    0
2    1369   198   200  0.273797  {1,1,0}     23    1
37   1375   223   224  0.891552  {0,3,0}     23    1
96   1387   150   152  0.222482  {0,1,0}     34    0
75   1405   212   218  0.723586  {0,1,0}     30    1
110  1407   199   202  0.298915  {0,0,1}     24    1
20   1419   141   142  0.452762  {0,1,0}     24    1
92   1432   163   164  0.242194  {1,1,0}     36    1
67   1433   225   226  0.750693  {1,1,0}     25    1
