map EGL-G2-B
fac 5 10 {0,64,151,181,38}
hosp 1 {0}
n_ALS 9 1 {2:0,2:64,2:151,2:181,1:38}
n_BLS 17 1 {3:0,6:64,2:151,3:181,3:38}
n_CLS 9 0 {1:64,2:151,6:38}
      c_m  head  tail      c_af      c_d  c_tau  c_h
80     29    24    25  0.508999  {1,0,0}     20    1
85     30   221   222  0.828670  {0,1,0}     23    0
56     34    45    64  0.236004  {0,1,0}     33    1
10     35    65    66  0.670600  {0,1,0}     31    1
81     58    83    84  0.896736  {1,1,0}     26    1
61    107    71    72  0.790373  {0,1,0}     30    1
34    241    73    74  0.775052  {1,1,0}     24    1
38    312   219   223  0.609603  {1,1,0}     38    1
57    342     6     7  0.602989  {0,3,0}     24    0
3     343   212   213  0.866306  {1,1,0}     35    1
102   351   107   109  0.550084  {0,2,0}     31    0
54    391   103   111  0.342660  {0,2,0}     27    1
1     425    65    66  0.614372  {0,3,0}     31    0
24    444    87    88  0.326090  {0,2,0}     36    1
93    451   161   164  0.217485  {0,3,0}     39    1
2     462    91    92  0.840820  {0,3,0}     21    1
112   475   244   253  0.831499  {0,1,0}     33    0
46    490   103   111  0.982825  {0,1,1}     35    0
117   515   118   119  0.151178  {0,1,0}     24    0
72    522    46    47  0.459513  {1,0,0}     21    1
16    556   170   174  0.214564  {1,0,0}     25    1
97    563   240   241  0.803495  {0,1,0}     21    0
48    584   226   227  0.877964  {0,3,0}     24    1
64    587    91    96  0.648627  {0,2,0}     33    1
29    588     5    23  0.353118  {0,2,0}     24    1
32    591   143   144  0.063458  {0,1,0}     38    0
77    593    37    75  0.871522  {0,0,1}     21    0
36    601     5    26  0.841139  {0,1,0}     26    1
18    602   164   165  0.825221  {1,1,0}     40    1
14    603    45    64  0.869207  {1,0,0}     34    1
78    613    98   127  0.124823  {0,2,0}     36    1
68    630   202   203  0.339956  {0,3,0}     25    0
92    635    43    45  0.604203  {0,2,0}     21    1
113   636   191   195  0.082549  {0,1,0}     20    0
15    648    28    29  0.992207  {0,2,0}     32    1
125   652   177   180  0.054059  {0,3,0}     37    0
83    658    91    96  0.987968  {1,1,0}     31    1
74    675   186   188  0.978571  {1,1,0}     32    1
124   675   220   221  0.719133  {0,0,1}     30    0
59    675    48    57  0.019510  {1,0,0}     34    1
76    677    51    52  0.787038  {0,3,0}     24    0
91    688    92    93  0.075118  {0,0,1}     36    0
37    700   253   254  0.625462  {1,1,0}     35    0
49    701    58    59  0.298198  {0,1,1}     39    0
