map EGL-G2-D
fac 5 10 {0,148,105,163,102}
hosp 1 {0}
n_ALS 5 1 {2:148,1:105,2:102}
n_BLS 16 1 {6:0,2:148,2:105,3:163,3:102}
n_CLS 5 0 {2:0,1:148,1:105,1:102}
      c_m  head  tail      c_af      c_d  c_tau  c_h
48     22   116   117  0.729183  {1,0,0}     24    1
39     25     3     4  0.373355  {0,0,1}     36    1
103    29   240   241  0.892777  {0,3,0}     31    1
71     38   131   132  0.336043  {0,1,0}     37    1
44     42   200   201  0.775600  {0,2,0}     31    0
125    52   204   206  0.716387  {0,1,1}     33    1
7      79    87    88  0.825863  {1,1,0}     34    1
113    89   117   119  0.851932  {0,0,1}     21    0
9      95    80    81  0.179252  {1,0,0}     20    1
124   121   161   165  0.746088  {0,1,1}     20    0
5     162   189   190  0.995945  {0,2,0}     37    0
93    177    84    86  0.350629  {0,1,0}     24    1
36    217   244   253  0.952345  {0,2,0}     24    0
115   233    57    61  0.500324  {0,1,0}     40    1
108   251     4     5  0.520401  {0,1,0}     30    0
126   280   193   246  0.526333  {0,1,1}     24    1
47    281    39    52  0.124421  {0,2,0}     23    1
49    343   129   138  0.504285  {0,1,0}     21    1
61    435   234   235  0.799946  {1,0,0}     32    1
55    458   112   113  0.793704  {1,1,0}     26    1
14    464    51    52  0.673249  {0,3,0}     28    1
16    478    12    16  0.622809  {1,1,0}     24    0
10    493   242   243  0.307334  {0,2,0}     37    1
32    497    23   150  0.816576  {1,1,0}     27    1
122   512    79    80  0.768064  {1,0,0}     31    1
11    518   117   119  0.397562  {1,1,0}     28    1
35    524     4    22  0.363658  {1,0,0}     28    1
0     531   139   140  0.384064  {0,1,0}     38    1
15    543   204   205  0.351459  {0,1,0}     37    0
19    554   240   241  0.549673  {0,1,0}     21    0
89    558   233   235  0.028028  {1,1,0}     32    1
29    588   106   118  0.701235  {0,1,0}     31    0
58    606   126   127  0.490626  {1,1,0}     39    1
99    623   202   203  0.576012  {0,2,0}     38    0
69    638   122   124  0.600167  {1,1,0}     21    1
64    643   228   229  0.031541  {0,1,0}     24    0
119   644    80    81  0.277466  {0,1,0}     25    0
83    644   174   183  0.864255  {0,2,0}     35    1
121   658   138   139  0.387894  {0,2,0}     32    0
111   662    71    72  0.527552  {1,0,0}     29    1
73    668    25    26  0.597858  {0,3,0}     28    1
118   671   228   229  0.490905  {0,1,0}     40    1
81    673   157   163  0.290288  {1,0,0}     34    1
75    677    66    93  0.749126  {0,3,0}     32    1
78    680    89    97  0.513809  {0,3,0}     22    0
43    695   202   203  0.262760  {1,2,0}     21    1
40    700    69    70  0.233050  {1,0,0}     31    1
60    712   164   165  0.735814  {0,1,0}     25    1
6     713    48    57  0.190680  {1,0,0}     36    1
56    727   102   103  0.849964  {0,2,0}     26    1
84    727    79    80  0.330294  {1,1,0}     27    1
62    752    90    92  0.009369  {0,2,0}     20    1
80    760   184   188  0.172544  {1,0,0}     23    1
116   761   211   212  0.783766  {0,1,0}     22    1
17    761    27    30  0.704424  {0,2,0}     20    1
34    765   167   168  0.869568  {0,1,0}     20    0
91    767    85   101  0.205044  {0,2,0}     36    0
37    768   221   222  0.296981  {0,3,0}     36    0
1     798   121   155  0.882856  {0,1,0}     25    1
102   804   166   175  0.118373  {0,0,1}     40    1
