map EGL-G2-A
fac 5 10 {0,147,3,170,150}
hosp 1 {0}
n_ALS 6 1 {2:147,2:170,2:150}
n_BLS 16 1 {3:0,3:147,4:3,3:170,3:150}
n_CLS 10 0 {5:0,1:3,2:170,2:150}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44      0     6     7  0.514839  {0,2,0}     30    0
122     5    76    78  0.236741  {0,3,0}     20    0
88      8   195   196  0.767898  {1,0,0}     34    1
18     10   240   241  0.510921  {1,3,0}     20    1
103    18   113   114  0.898033  {0,1,0}     32    1
15     18    67    68  0.181319  {1,0,0}     21    1
120    53    99   100  0.141717  {0,3,0}     31    0
86     71    85   101  0.695752  {0,2,0}     25    1
69     78   105   107  0.897149  {1,0,0}     35    1
12     92   251   254  0.531577  {0,2,0}     32    1
26    114   208   210  0.399386  {0,3,0}     31    0
45    115   233   234  0.714089  {1,0,0}     40    1
119   131   234   235  0.615073  {0,2,0}     24    1
3     149   186   198  0.963692  {0,2,0}     29    0
110   151    91    92  0.761382  {0,1,0}     23    0
82    157   111   114  0.222513  {0,2,0}     40    1
80    179   158   160  0.150855  {1,1,0}     38    1
41    186   208   209  0.577957  {0,1,0}     38    0
99    201   130   137  0.857896  {1,1,0}     34    1
60    242    32    33  0.251526  {1,1,0}     25    1
31    249    10    11  0.835524  {0,1,0}     22    1
57    287    23   237  0.702375  {0,1,0}     26    0
27    300     3    15  0.448034  {0,1,0}     22    1
4     300   202   203  0.758714  {0,3,0}     35    1
116   300   181   182  0.332524  {0,3,0}     27    0
32    364   163   168  0.167095  {0,2,0}     34    1
95    399   128   139  0.334681  {1,1,0}     37    1
36    416   126   127  0.342422  {0,2,0}     37    1
98    421   103   111  0.297179  {0,1,0}     24    0
13    461    16    17  0.994646  {1,2,0}     20    1
10    484   247   249  0.405059  {0,2,0}     32    1
39    510    36    38  0.826310  {0,1,0}     40    1
78    517   125   150  0.682126  {1,0,0}     34    1
23    552   167   168  0.078102  {0,3,0}     31    1
85    564   161   165  0.971145  {0,3,0}     38    1
9     569    38    40  0.682416  {1,0,0}     35    1
7     581    97   112  0.274300  {0,0,1}     33    1
90    583   136   137  0.166272  {0,1,0}     31    1
73    594     1     2  0.876527  {0,1,0}     39    1
11    597   213   214  0.866885  {0,3,0}     38    0
64    613    82    83  0.458937  {0,2,0}     26    1
74    618   174   182  0.535326  {0,3,0}     32    0
68    620    25    26  0.695101  {1,0,0}     21    1
