map EGL-G2-C
fac 5 10 {0,138,19,72,28}
hosp 2 {0,99}
n_ALS 7 1 {2:19,3:72,2:28}
n_BLS 18 1 {6:0,2:138,7:72,3:28}
n_CLS 8 0 {4:0,1:138,3:28}
      c_m  head  tail      c_af      c_d  c_tau  c_h
28     29   225   226  0.122479  {1,0,0}     38    1
64     29   150   151  0.139079  {0,1,0}     31    0
92     32    31    38  0.947480  {0,1,0}     40    0
71     61   155   156  0.297735  {0,3,0}     26    1
1     120   235   236  0.423319  {0,1,0}     32    0
10    146     1     2  0.546238  {0,2,0}     40    1
6     160    29    31  0.752966  {0,3,0}     27    0
98    184    91    92  0.711150  {0,2,0}     31    1
127   203   246   247  0.915581  {0,2,0}     26    0
52    233    47    48  0.369883  {1,1,0}     24    1
67    249    70    71  0.092478  {0,3,0}     22    0
49    255    95    99  0.243884  {1,1,0}     35    0
60    269   208   209  0.688380  {1,0,0}     38    1
121   314   167   168  0.127695  {1,0,0}     35    1
26    324   137   138  0.395219  {0,1,0}     20    1
12    325   236   238  0.594988  {1,0,0}     38    1
7     329    36    39  0.798348  {1,1,0}     31    1
76    418    18    19  0.847166  {0,0,1}     32    1
54    423   227   229  0.185911  {0,1,0}     34    1
84    449   211   212  0.215038  {0,1,1}     25    1
33    460    17    22  0.584284  {0,1,0}     22    0
30    467     7     8  0.178527  {0,2,0}     25    0
109   476   138   139  0.262069  {0,2,0}     30    0
106   481   157   163  0.580851  {0,0,1}     28    0
25    484    10    41  0.013662  {1,0,0}     20    1
46    495    40    41  0.290919  {0,3,0}     20    1
62    502    21    35  0.395237  {0,3,0}     26    1
110   507   219   220  0.753750  {0,3,0}     26    0
108   508    36    38  0.874586  {0,1,0}     30    1
42    509   200   201  0.354466  {1,0,0}     39    1
123   531    55    56  0.974993  {0,1,0}     32    0
27    533   113   115  0.994843  {1,2,0}     24    1
3     541   119   120  0.986686  {1,0,0}     27    1
85    558   190   191  0.207306  {0,2,0}     37    0
69    558   178   185  0.981306  {0,1,0}     29    0
107   569   130   137  0.822018  {0,2,0}     31    1
16    600    41    51  0.532170  {0,1,0}     29    1
9     607   162   163  0.202499  {1,0,0}     37    1
93    609    10    41  0.388830  {0,2,0}     29    1
45    624   216   217  0.678795  {0,2,0}     36    0
73    638    16    18  0.465203  {0,3,0}     35    1
117   658    63    65  0.639175  {0,1,0}     37    1
37    663   178   185  0.264125  {1,1,0}     29    1
80    664    17    22  0.469588  {0,1,1}     21    1
83    679   203   204  0.954889  {0,2,0}     38    0
101   683    66    67  0.546541  {1,1,0}     24    1
119   697    49    56  0.950761  {0,2,0}     27    0
94    708   122   124  0.020786  {0,3,0}     27    1
21    712   107   108  0.913031  {0,3,0}     38    1
105   716    37    75  0.581788  {0,0,1}     23    1
50    719   140   141  0.771005  {0,3,0}     32    0
100   751   105   107  0.221721  {0,1,0}     27    1
111   754    53    54  0.862240  {0,1,0}     22    1
90    765    54    55  0.638668  {0,2,0}     24    0
22    785    39    73  0.746068  {1,3,0}     25    1
89    798    61    65  0.984973  {1,2,0}     39    1
91    807     5     6  0.025132  {0,1,0}     26    0
116   823     3    23  0.384507  {0,2,0}     30    1
103   856   195   196  0.712089  {1,0,0}     20    1
118   860   139   140  0.323514  {0,0,1}     35    1
86    870   151   152  0.785074  {0,1,0}     31    0
99    877   101   102  0.103400  {0,1,0}     24    0
74    881    43    46  0.953833  {0,3,0}     35    1
79    888   248   249  0.601235  {1,0,0}     31    1
97    906   142   143  0.705490  {0,1,0}     27    1
65    912    36    39  0.747623  {1,0,0}     29    0
87    914   210   211  0.496250  {0,2,0}     25    1
114   923   242   243  0.911927  {0,2,0}     26    1
113   946   159   161  0.472640  {0,1,1}     39    0
0     953    61    65  0.306331  {0,3,0}     39    1
58    955    56    57  0.850457  {0,1,0}     22    0
43    957    48    49  0.590346  {1,3,0}     31    1
77    957   248   249  0.788940  {0,1,0}     29    1
24    964    13    14  0.686664  {0,3,0}     34    1
75    972    81    89  0.932964  {1,1,0}     28    1
104   974   205   208  0.672005  {1,1,0}     40    1
72    974   156   162  0.871426  {0,2,0}     24    1
15    976   202   203  0.076239  {0,2,0}     28    0
56    986    36    39  0.914311  {0,2,0}     30    0
8     991    57    61  0.884508  {0,1,0}     29    1
13    994     8     9  0.099910  {1,0,0}     23    1
34    995   135   147  0.550607  {0,0,1}     40    1
55    996   150   151  0.081912  {0,1,0}     24    1
20   1013    60    68  0.809684  {0,1,0}     23    0
122  1016    49    50  0.823438  {1,1,0}     38    1
32   1017   234   235  0.223891  {1,0,0}     38    1
82   1020    87    88  0.457366  {1,1,0}     31    1
4    1022   175   177  0.507590  {1,0,0}     37    1
40   1024   223   224  0.843210  {1,1,0}     25    1
