map EGL-G1-C
fac 5 10 {0,27,107,132,167}
hosp 3 {0,134,100}
n_ALS 9 1 {4:107,3:132,2:167}
n_BLS 17 1 {5:0,1:27,1:107,5:132,5:167}
n_CLS 5 0 {2:0,2:27,1:167}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119    23   186   187  0.015210  {0,3,0}     40    1
79     68     5     6  0.889130  {0,2,0}     31    1
111    85   180   181  0.254861  {0,2,0}     26    0
4      93   229   230  0.339869  {1,0,0}     22    1
105   126    23   149  0.179218  {0,3,0}     33    1
88    131    37    74  0.938749  {0,1,0}     26    1
54    176   144   147  0.206803  {1,1,0}     40    1
62    271    89    90  0.959118  {0,2,0}     29    1
77    282   244   248  0.133614  {0,3,0}     32    1
11    297   103   104  0.888295  {0,3,0}     38    1
66    299    17    19  0.055492  {0,3,0}     29    0
28    309   144   147  0.567978  {0,1,0}     37    1
7     380   167   175  0.502177  {1,0,0}     39    1
101   389   210   211  0.171007  {1,1,0}     28    0
100   423   185   186  0.731437  {1,0,0}     36    1
73    460   128   129  0.086215  {0,3,0}     29    1
123   487    58    59  0.668328  {0,1,1}     29    1
113   500   150   151  0.449542  {0,1,0}     34    0
109   510    80    88  0.280080  {0,0,1}     39    0
104   525     8     9  0.704225  {0,3,0}     27    1
120   537    72    73  0.808855  {0,2,0}     35    1
8     564   115   122  0.273177  {0,2,0}     27    1
13    572   176   179  0.229561  {1,0,0}     34    1
65    585   103   104  0.943746  {1,0,0}     33    1
2     593    45    64  0.541861  {0,1,0}     23    1
0     609   112   113  0.784394  {1,1,0}     20    1
61    615    77    78  0.069882  {0,3,0}     27    1
127   624   155   156  0.817193  {1,0,0}     37    1
103   628    37    74  0.334796  {0,1,0}     23    1
110   630   112   114  0.397813  {0,2,0}     30    0
94    650    10    11  0.633954  {0,1,0}     22    1
30    652   207   208  0.873941  {1,2,0}     31    1
38    664    90    91  0.958363  {0,3,0}     25    0
85    665    63    64  0.677534  {1,1,0}     39    1
6     671    62    63  0.384168  {0,2,0}     23    1
21    678   165   166  0.336781  {0,1,0}     31    0
69    686    98   130  0.138364  {0,3,0}     35    1
36    690   244   245  0.287866  {0,1,0}     27    0
42    699   169   170  0.818355  {1,1,0}     28    1
9     701   186   187  0.630394  {0,0,1}     33    0
34    703   198   200  0.888598  {0,1,1}     36    1
14    705    43    45  0.508219  {0,1,0}     25    0
49    705   178   179  0.058938  {0,1,0}     30    1
98    710   101   110  0.761251  {0,1,1}     40    1
126   712   107   108  0.933394  {1,1,0}     40    1
68    719    20    21  0.750805  {1,1,0}     33    1
67    724   226   227  0.264159  {1,0,0}     40    1
24    727    39    40  0.728610  {1,0,0}     25    1
40    728   204   205  0.387510  {0,1,0}     31    0
99    735   156   160  0.639897  {1,1,0}     37    1
26    748   141   142  0.439195  {0,3,0}     29    1
17    759    80    88  0.777876  {0,2,0}     22    1
47    765   151   152  0.484836  {1,2,0}     25    1
58    769    68    69  0.086460  {1,1,0}     40    1
112   781   174   176  0.601291  {0,2,0}     29    0
71    796   169   170  0.664498  {0,3,0}     33    1
12    797    78    79  0.295190  {0,2,0}     40    1
125   798    47    48  0.934131  {0,1,0}     28    0
32    800   107   108  0.142112  {1,0,0}     26    1
53    800   198   200  0.081857  {1,0,0}     28    1
25    807   103   113  0.481593  {0,1,0}     38    0
106   815    40    41  0.387701  {1,1,0}     30    0
44    821    43    44  0.956366  {0,1,0}     30    1
23    826   220   222  0.280221  {0,2,0}     33    1
33    829    70    72  0.159680  {0,1,0}     21    0
55    829   101   110  0.270845  {0,2,0}     35    0
78    845   242   243  0.791104  {0,3,0}     31    1
48    851   141   142  0.760998  {0,2,0}     32    0
57    865   112   113  0.066670  {1,1,0}     38    1
56    865   227   228  0.166604  {1,1,0}     21    1
43    868    83    84  0.344870  {1,0,0}     22    1
20    875    16    18  0.631077  {0,0,1}     26    0
96    887   244   249  0.541513  {0,2,0}     29    1
22    895    90    95  0.171273  {0,1,1}     25    0
60    897    12    16  0.144958  {0,1,0}     27    1
37    904     6     7  0.695122  {0,3,0}     32    0
3     915   204   205  0.731874  {0,2,0}     30    1
102   930   222   225  0.351221  {0,2,0}     31    1
84    930   223   224  0.297294  {0,3,0}     31    1
50    946    94    95  0.452730  {1,1,0}     40    1
18    949   115   116  0.586248  {1,0,0}     22    1
63    955   117   118  0.969903  {1,0,0}     33    1
52    961     9    34  0.975145  {0,1,0}     36    1
97    976   196   197  0.674789  {0,0,1}     34    0
93    981   246   248  0.043816  {0,1,0}     38    1
35    997   178   183  0.354322  {0,2,0}     26    0
87    999    23   229  0.680069  {1,1,0}     30    1
59   1011   124   149  0.970329  {1,0,0}     30    1
19   1014    20    21  0.812504  {0,1,1}     25    0
75   1028    23   229  0.036258  {0,2,0}     39    1
74   1031   116   117  0.122620  {0,2,0}     30    1
107  1044    18    19  0.446711  {0,3,0}     23    1
124  1052   122   123  0.733151  {0,0,1}     25    0
114  1057   128   137  0.595504  {1,0,0}     33    0
76   1071   105   117  0.851346  {0,3,0}     37    0
70   1077   198   200  0.621562  {0,3,0}     34    0
31   1080    38    40  0.923399  {1,3,0}     29    1
39   1087    16    17  0.089791  {0,3,0}     23    0
118  1103    75    76  0.292207  {0,3,0}     39    1
29   1107   228   229  0.954649  {0,1,1}     36    1
10   1112    59    71  0.635893  {1,0,0}     35    1
80   1117   153   157  0.330503  {0,1,0}     21    1
108  1126    47    64  0.359511  {0,3,0}     28    1
41   1132   186   187  0.628141  {0,0,1}     34    1
122  1139   191   194  0.683650  {0,3,0}     20    1
117  1148    26    28  0.840578  {0,2,0}     21    0
27   1164   207   208  0.592117  {0,1,0}     36    1
95   1168   104   105  0.718229  {0,3,0}     34    0
15   1169    94    95  0.562731  {1,0,0}     32    1
90   1172   165   174  0.480306  {1,2,0}     35    1
1    1177     3    15  0.309566  {1,0,0}     25    1
115  1178   152   153  0.312445  {0,2,0}     39    0
64   1184    78    79  0.599422  {1,0,0}     28    1
45   1185   178   179  0.756384  {1,0,0}     34    1
121  1195    30    33  0.737883  {1,0,0}     24    1
92   1225    86    87  0.471445  {0,2,0}     28    0
91   1248    13    14  0.967875  {0,2,0}     37    0
72   1255     0     1  0.422286  {1,0,0}     37    1
51   1267   179   180  0.439129  {0,1,0}     24    0
46   1281   140   149  0.219103  {0,2,0}     35    0
116  1282   139   140  0.398010  {0,1,1}     26    1
89   1322   132   133  0.691636  {1,1,0}     24    1
86   1326    75    76  0.035782  {0,1,0}     30    1
82   1349    23   229  0.114555  {0,2,0}     28    1
16   1381   225   226  0.603030  {1,1,0}     36    1
83   1387    41    51  0.138855  {0,2,0}     28    1
81   1400   134   135  0.424832  {1,0,0}     21    1
5    1418    80    88  0.189467  {0,1,0}     31    1
