map EGL-G2-B
fac 5 10 {0,226,112,69,5}
hosp 2 {0,141}
n_ALS 5 1 {3:0,1:69,1:5}
n_BLS 24 1 {7:0,6:226,4:112,3:69,4:5}
n_CLS 10 0 {3:226,1:112,3:69,3:5}
      c_m  head  tail      c_af      c_d  c_tau  c_h
57     14   130   137  0.994963  {1,3,0}     26    1
102    17   203   204  0.766991  {0,1,0}     33    1
91     33    63    65  0.016717  {0,2,0}     29    0
31     34   189   190  0.222249  {0,3,0}     39    1
121    34    61    65  0.065265  {0,2,0}     21    0
23     47   184   188  0.306396  {1,1,0}     36    1
84     66   131   132  0.523691  {1,0,0}     27    1
81     75    32    33  0.797435  {0,2,0}     38    0
14    101    38    40  0.499242  {0,1,0}     35    1
49    141   166   178  0.210247  {1,1,0}     40    1
63    145   234   239  0.851794  {1,0,0}     27    1
85    147   128   129  0.082928  {0,2,0}     40    1
75    220   251   254  0.523252  {1,0,0}     20    1
65    317   195   248  0.652342  {0,2,0}     26    1
80    329   188   189  0.703464  {0,3,0}     24    1
96    370   133   135  0.632278  {0,1,0}     28    0
67    371   101   102  0.004738  {0,2,0}     40    1
54    409   126   127  0.568899  {0,0,1}     37    0
21    416   154   157  0.394941  {1,1,0}     30    1
46    448   250   251  0.393192  {0,1,0}     33    1
77    450    43    44  0.507148  {0,1,0}     24    0
56    464    42    43  0.198923  {0,3,0}     25    0
78    467    35    36  0.984630  {1,1,0}     33    1
117   475   174   183  0.490381  {0,1,0}     36    0
111   477    39    73  0.220743  {0,3,0}     23    0
122   506   235   236  0.998871  {0,2,0}     33    1
127   507    80    81  0.944894  {0,0,1}     22    1
0     508   193   194  0.794437  {1,3,0}     38    1
109   516    19    20  0.124233  {0,3,0}     21    1
124   544   233   234  0.905476  {1,1,0}     38    1
39    545    97    98  0.277913  {0,2,0}     32    0
61    564   175   176  0.410071  {0,1,0}     40    1
50    569   218   225  0.029684  {0,1,1}     37    1
82    574    86    87  0.504842  {0,1,0}     28    1
5     579    45    46  0.061530  {0,2,0}     38    1
19    593   145   148  0.250200  {1,1,0}     37    1
108   599   210   211  0.803466  {0,1,0}     25    0
1     601   203   204  0.042552  {0,2,0}     33    1
94    609   196   197  0.700644  {1,1,0}     31    1
35    620   245   246  0.720271  {0,1,0}     21    0
71    621    62    63  0.089679  {1,3,0}     21    1
28    622   164   169  0.673361  {0,1,0}     36    1
32    626   171   172  0.363150  {0,1,0}     28    1
113   635    54    58  0.878871  {1,0,0}     36    1
68    639   171   172  0.891821  {0,0,1}     35    1
120   659   217   218  0.384999  {1,1,0}     29    1
72    663     8     9  0.099551  {0,1,1}     38    0
53    664   222   223  0.233458  {1,0,0}     20    1
45    664    78    79  0.376207  {0,2,0}     29    1
106   665   128   129  0.240965  {1,1,0}     33    1
8     669   156   157  0.696222  {0,3,0}     21    0
38    685   219   223  0.449671  {0,2,0}     32    0
126   689   154   157  0.162796  {0,3,0}     20    1
87    697   185   186  0.459559  {0,2,0}     34    1
123   716    63    65  0.915774  {0,3,0}     40    1
36    722   163   168  0.422784  {0,1,0}     26    1
9     722   118   119  0.524782  {0,3,0}     38    0
58    725   105   106  0.138535  {1,1,0}     25    1
26    742   197   200  0.707705  {0,1,0}     30    1
99    743   189   190  0.597593  {1,0,0}     32    1
89    755    49    50  0.438395  {1,1,0}     24    1
42    763   137   138  0.185540  {0,1,0}     22    1
22    765   221   222  0.296936  {0,1,0}     23    0
101   780    72    73  0.930196  {1,1,0}     22    1
86    781    55    56  0.626425  {0,3,0}     29    0
