map EGL-G1-C
fac 5 10 {0,4,85,39,228}
hosp 3 {0,97,17}
n_ALS 8 1 {1:0,2:85,1:39,4:228}
n_BLS 25 1 {9:0,7:4,2:85,4:39,3:228}
n_CLS 8 0 {2:4,4:85,2:39}
      c_m  head  tail      c_af      c_d  c_tau  c_h
77     17    45    46  0.647282  {0,3,0}     40    0
13     26   173   181  0.257019  {1,1,0}     40    1
27     28   194   195  0.002797  {1,0,0}     38    1
44     39   237   238  0.655486  {0,2,0}     26    0
71     43   149   150  0.349571  {0,1,0}     28    0
45     81   173   181  0.622820  {0,1,0}     21    0
48     85    93    94  0.024833  {0,3,0}     36    1
73     91   234   235  0.824939  {1,1,0}     30    1
124   148    19    25  0.590605  {1,1,0}     26    1
8     157   193   194  0.547720  {1,0,0}     28    1
0     161    47    48  0.397756  {0,2,0}     20    1
15    220    96    97  0.249312  {0,3,0}     22    0
91    223    90    91  0.729626  {0,1,0}     28    1
88    255   165   177  0.910185  {1,1,0}     36    1
104   268   124   151  0.223544  {0,0,1}     40    1
98    289    67    68  0.486586  {0,1,0}     23    0
80    321   137   138  0.030464  {0,1,0}     24    1
110   336   222   225  0.588706  {0,3,0}     38    0
126   353    60    67  0.493925  {0,3,0}     38    1
92    395    65    92  0.410138  {1,0,0}     36    1
68    415   207   208  0.720714  {0,1,0}     21    1
51    418   110   113  0.544036  {0,2,0}     34    1
3     437    25    26  0.038238  {0,3,0}     39    0
30    447    56    57  0.676280  {0,1,0}     22    1
19    455    90    91  0.200551  {1,1,0}     26    1
46    488   129   130  0.496414  {0,2,0}     21    1
74    495    27    28  0.041263  {0,1,0}     30    1
60    508   111   112  0.515007  {0,1,1}     22    1
20    510   142   144  0.766065  {0,3,0}     36    0
117   511    24    26  0.217962  {0,1,0}     34    1
90    527   122   123  0.096706  {0,2,0}     40    0
11    536   202   204  0.722793  {0,1,0}     36    1
52    542   138   139  0.393531  {0,3,0}     33    1
119   547   110   113  0.878868  {1,1,0}     38    1
5     553   193   194  0.002049  {1,0,0}     27    1
96    562    42    43  0.819134  {0,2,0}     36    1
83    575   139   141  0.945840  {0,2,0}     33    1
14    603   219   220  0.586847  {0,1,0}     32    0
39    616   169   173  0.542319  {0,1,0}     31    1
81    617    49    56  0.684697  {0,1,0}     34    1
100   625    11    42  0.010193  {1,1,0}     22    1
111   628   242   245  0.588629  {1,1,0}     26    1
21    634    58    59  0.585839  {0,1,0}     35    1
114   643    39    52  0.733517  {1,1,0}     32    1
113   671   144   145  0.381894  {1,0,0}     23    1
10    676   225   227  0.401413  {0,0,1}     27    1
53    677   116   117  0.492226  {1,0,0}     33    1
38    678   151   152  0.882999  {0,1,0}     25    1
50    688    98    99  0.724971  {1,0,0}     37    1
101   689    39    40  0.634329  {0,2,0}     37    1
87    700    37    74  0.459513  {0,2,0}     31    0
4     700     4    22  0.608640  {0,0,1}     38    1
122   713     4     5  0.066428  {0,1,1}     36    1
105   716    70    71  0.823109  {0,1,0}     33    0
23    717   152   153  0.373482  {1,0,0}     35    1
127   734   174   175  0.911579  {1,1,0}     30    1
95    738   234   236  0.038006  {1,1,0}     38    1
35    744   241   242  0.190724  {1,0,0}     34    1
112   756    12    16  0.674141  {0,0,1}     32    0
56    757   166   167  0.648189  {0,1,1}     37    1
121   762   190   191  0.408715  {0,2,0}     21    1
25    771    11    42  0.494778  {1,2,0}     38    1
94    771   106   108  0.555346  {0,1,0}     39    0
70    782    31    32  0.162055  {0,1,0}     21    1
107   794   163   168  0.087028  {0,1,0}     22    0
22    801    82    83  0.376513  {0,1,0}     39    0
99    809   144   147  0.778793  {1,1,0}     27    1
24    812    77    81  0.901507  {0,2,0}     29    0
63    822    98    99  0.222112  {0,2,0}     39    0
123   823   226   227  0.993638  {0,0,1}     27    0
86    823     3    23  0.565241  {1,0,0}     24    1
120   834   192   193  0.773840  {1,0,0}     30    1
58    839   231   232  0.092659  {0,0,1}     35    0
118   861   149   150  0.242881  {1,0,0}     30    1
64    861     3    15  0.157444  {1,1,0}     37    1
82    886   104   105  0.721571  {1,0,0}     28    1
59    887    31    32  0.276271  {1,1,0}     33    1
54    900    10    41  0.236462  {0,1,0}     38    0
108   905   197   198  0.486099  {1,3,0}     33    1
12    907   105   107  0.760717  {0,0,1}     26    0
66    915   158   160  0.542768  {1,0,0}     29    1
42    928    37    74  0.304557  {0,0,1}     22    0
61    952   177   184  0.420148  {0,0,1}     30    1
9     963   123   124  0.800768  {0,1,1}     31    1
47    978    70    71  0.005689  {0,3,0}     35    0
7     979   225   226  0.416020  {0,2,0}     25    1
36    989    45    64  0.698125  {0,1,0}     22    1
33    995   186   187  0.245365  {1,1,0}     38    1
89    998   245   246  0.728050  {1,3,0}     29    1
55   1009   162   166  0.354466  {1,1,0}     24    1
6    1011   246   247  0.090430  {0,0,1}     26    1
115  1013   196   203  0.504746  {0,2,0}     22    1
85   1022    48    49  0.498912  {1,1,0}     25    1
29   1032     6     7  0.093209  {0,0,1}     31    1
93   1035   124   151  0.779640  {1,0,0}     28    1
62   1040   139   140  0.838073  {0,2,0}     27    1
43   1042   154   155  0.699544  {0,2,0}     24    0
57   1049   105   117  0.014028  {0,2,0}     24    1
37   1058    89    91  0.799560  {1,2,0}     29    1
72   1066   152   153  0.647906  {0,1,0}     22    0
102  1069    39    40  0.721768  {0,0,1}     34    0
78   1082   151   152  0.870106  {0,1,0}     21    1
28   1101   156   162  0.112296  {0,3,0}     40    0
75   1106    62    63  0.278126  {1,0,0}     29    1
34   1120   155   156  0.225911  {0,0,1}     32    1
65   1138   116   120  0.679088  {0,0,1}     38    1
18   1143   192   193  0.152434  {0,1,1}     28    0
97   1160    17    22  0.614835  {0,2,0}     23    0
84   1171    73    74  0.643638  {0,2,0}     31    1
106  1174   115   116  0.857339  {0,2,0}     29    0
49   1181   146   147  0.070961  {0,2,0}     39    1
32   1184   155   161  0.062671  {0,1,0}     25    1
