map EGL-G1-D
fac 5 10 {0,241,64,30,207}
hosp 1 {0}
n_ALS 6 1 {3:0,2:241,1:207}
n_BLS 23 1 {4:0,6:241,3:64,7:30,3:207}
n_CLS 5 0 {1:0,2:241,1:30,1:207}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46     62   149   150  0.850831  {0,1,0}     40    1
123    64   165   166  0.449416  {0,1,0}     35    1
28    114    62    63  0.680077  {0,3,0}     29    0
103   118   163   168  0.960435  {0,1,0}     37    1
69    148   193   194  0.230436  {1,0,0}     26    1
13    151   207   208  0.909880  {0,2,0}     31    0
65    153   100   101  0.801948  {1,3,0}     35    1
14    183   156   162  0.921473  {0,3,0}     35    1
66    198   222   225  0.798456  {0,1,0}     32    1
16    223   184   185  0.774683  {0,1,1}     39    1
116   267   188   189  0.903016  {0,3,0}     23    1
57    370   116   118  0.317804  {0,1,1}     27    0
4     387    23   149  0.226522  {1,1,0}     37    1
10    398   132   134  0.885427  {0,1,0}     22    1
90    400     2     3  0.888033  {1,2,0}     33    1
115   416   203   210  0.582157  {0,3,0}     25    1
2     423    77    81  0.494201  {0,3,0}     23    1
30    426    10    11  0.555480  {1,0,0}     25    1
96    431    48    57  0.635043  {0,2,0}     28    1
39    492    45    64  0.333006  {0,3,0}     32    1
52    525   202   203  0.906365  {0,1,1}     36    0
1     526   162   166  0.257161  {0,1,0}     21    1
76    528    60    67  0.581350  {0,2,0}     29    1
118   543   127   138  0.286613  {0,1,0}     24    1
49    559    13    14  0.994881  {0,2,0}     30    1
95    579   156   162  0.329359  {0,3,0}     33    1
44    584    17    19  0.093242  {0,1,0}     23    0
18    585   122   123  0.650717  {0,1,0}     34    1
15    596    98   130  0.005135  {0,1,1}     20    0
101   611    97   126  0.165790  {0,1,0}     20    0
107   616    81    84  0.837055  {0,2,0}     35    1
35    619    39    52  0.952170  {0,2,0}     30    1
109   629    94    98  0.432948  {0,2,0}     25    1
108   645    11    42  0.370702  {0,1,0}     27    0
51    649   231   232  0.903477  {1,0,0}     29    1
106   656    51    52  0.363369  {0,3,0}     26    1
58    711   108   109  0.622668  {1,0,0}     25    1
125   715     7     8  0.351962  {1,0,0}     23    1
80    730    86    87  0.408306  {1,1,0}     33    1
56    741   145   146  0.612585  {1,1,0}     26    1
86    749   226   227  0.343783  {0,2,0}     38    1
77    757   232   233  0.698557  {1,0,0}     30    1
119   760   234   236  0.118563  {0,3,0}     28    0
48    769    23   170  0.656203  {1,1,0}     28    1
83    773    78    79  0.755387  {0,2,0}     24    1
7     774    53    55  0.737831  {0,1,0}     29    1
88    783   131   132  0.020706  {1,0,0}     21    1
98    784   144   145  0.866294  {1,0,0}     22    0
25    787   169   170  0.598632  {0,1,0}     31    0
117   791     9    34  0.446356  {0,1,1}     25    0
54    795   120   121  0.209497  {0,1,0}     23    1
97    819   136   137  0.052442  {0,1,0}     32    0
74    821   193   194  0.888076  {1,1,0}     35    1
93    824   129   136  0.527487  {0,2,0}     40    1
126   835    11    42  0.322973  {0,3,0}     34    1
20    839    20    21  0.437775  {0,2,0}     28    0
