map EGL-G2-B
fac 5 10 {0,33,38,164,217}
hosp 3 {0,75,254}
n_ALS 9 1 {3:0,1:33,1:38,2:164,2:217}
n_BLS 15 1 {2:0,4:33,2:38,4:164,3:217}
n_CLS 7 0 {2:33,1:38,1:164,3:217}
      c_m  head  tail      c_af      c_d  c_tau  c_h
97      1   226   229  0.006918  {0,3,0}     29    1
23     14     8    33  0.880764  {1,1,0}     36    1
93     14   124   125  0.811484  {0,1,0}     37    1
76     44    82    83  0.689895  {0,3,0}     21    1
78     75    10    11  0.760846  {0,2,0}     35    1
43     81   212   213  0.263912  {1,1,0}     35    1
80     81   208   210  0.026037  {1,1,0}     21    1
44     89     7    30  0.292338  {1,2,0}     39    1
14    133   210   211  0.818709  {1,0,0}     21    1
32    156   235   236  0.213884  {1,1,0}     25    1
108   166   209   216  0.820354  {0,1,0}     33    0
95    172   197   199  0.495969  {1,2,0}     27    1
42    175    95    99  0.726051  {0,2,0}     34    0
90    181    68    69  0.122728  {0,1,0}     22    1
41    222   225   228  0.428095  {1,0,0}     25    1
127   226    98   127  0.302833  {0,3,0}     22    0
94    229   161   165  0.957967  {1,0,0}     29    1
59    264   227   233  0.489931  {0,2,0}     23    1
114   295     1    12  0.828510  {0,1,0}     36    1
24    320   136   137  0.223477  {1,1,0}     21    1
102   322   215   221  0.560906  {0,3,0}     23    1
3     361   236   238  0.315999  {0,2,0}     27    1
8     371   202   203  0.557472  {1,0,0}     36    1
116   385   166   178  0.249954  {1,3,0}     35    1
16    431    74    75  0.085104  {0,1,0}     21    0
82    498   251   252  0.817151  {0,3,0}     39    1
118   500   225   228  0.564974  {0,2,0}     26    1
5     515   208   210  0.015721  {1,0,0}     40    1
51    530   151   152  0.260553  {0,1,0}     39    1
101   558   193   194  0.331898  {1,1,0}     39    1
4     573    90    91  0.294038  {0,2,0}     23    1
48    579    99   132  0.283622  {0,1,0}     38    0
124   581   130   137  0.868472  {0,0,1}     32    1
46    582    13    14  0.412874  {0,1,0}     39    0
104   590   178   185  0.133745  {1,0,0}     31    1
33    592   192   194  0.467888  {1,0,0}     21    1
0     594   120   162  0.351229  {1,1,0}     38    1
9     602   106   108  0.692140  {1,1,0}     25    1
79    604    99   131  0.681206  {0,3,0}     40    0
98    604   244   245  0.904532  {0,1,0}     20    1
100   617   156   157  0.130755  {0,1,0}     35    1
99    617     3    15  0.976190  {1,0,0}     28    1
17    621   219   223  0.871778  {0,2,0}     28    0
15    639   112   113  0.634955  {1,0,0}     29    1
85    647    99   100  0.161634  {0,0,1}     39    1
40    657    28    29  0.707771  {0,1,0}     26    1
106   682    18    20  0.930825  {1,1,0}     24    1
61    704    18    20  0.979897  {1,0,0}     39    1
70    721    81    89  0.576796  {1,1,0}     38    1
66    727   210   211  0.215126  {1,1,0}     37    1
126   728   157   163  0.702323  {1,0,0}     38    1
45    737    16    18  0.695329  {1,1,0}     25    1
12    742    29    31  0.390488  {1,2,0}     28    1
63    744    98   127  0.950366  {0,1,0}     29    1
83    753   175   177  0.677220  {0,0,1}     36    1
34    773   216   217  0.900974  {0,2,0}     38    0
71    778   226   227  0.242668  {1,1,0}     31    1
47    780    78    79  0.446515  {0,1,0}     33    0
57    813     8     9  0.941417  {1,1,0}     21    1
21    818   143   144  0.116563  {0,2,0}     22    0
55    820   192   194  0.069052  {1,0,0}     25    1
13    821   113   115  0.099021  {1,1,0}     31    1
54    826   253   254  0.977883  {0,2,0}     21    1
39    834    85   101  0.593141  {0,3,0}     31    0
74    838   177   181  0.416571  {0,1,0}     32    1
52    844   142   143  0.681861  {0,2,0}     21    1
56    847     3     4  0.882568  {0,1,0}     34    1
111   850    43    45  0.309881  {1,0,0}     26    1
125   854   253   254  0.659229  {1,0,0}     31    1
25    857   234   235  0.809397  {0,2,0}     36    1
88    871   201   202  0.144986  {0,3,0}     24    1
120   871    27    28  0.260976  {1,0,0}     35    1
115   873    43    44  0.430357  {1,0,0}     25    1
31    890    98   127  0.015167  {0,3,0}     39    1
2     891    45    64  0.135762  {0,2,0}     31    1
72    894    10    41  0.771479  {0,0,1}     30    1
65    898   206   207  0.725843  {0,2,0}     38    1
62    902    15    17  0.635470  {1,1,0}     38    1
119   905   251   254  0.955556  {0,1,0}     38    1
96    909     5    26  0.912681  {0,1,0}     26    1
92    911     1    12  0.924229  {1,0,0}     23    1
89    915    48    49  0.018278  {0,3,0}     39    1
19    915   163   167  0.457934  {0,2,0}     29    0
11    923    73    74  0.391477  {1,1,0}     36    1
50    946   107   109  0.463654  {1,1,0}     23    1
36    989   250   251  0.092115  {0,2,0}     28    1
77   1009     4    22  0.190881  {0,3,0}     24    0
26   1012    66    93  0.881096  {0,1,0}     24    0
121  1018   109   110  0.934715  {1,0,0}     23    1
58   1025   239   244  0.623920  {0,2,0}     33    1
29   1047    60    68  0.227033  {0,1,0}     33    1
81   1062   166   167  0.406023  {1,1,0}     23    1
49   1063   148   149  0.312590  {0,1,0}     23    0
109  1070   225   226  0.321087  {1,1,0}     21    1
110  1074   234   239  0.905323  {0,2,0}     32    1
6    1081    76    77  0.816880  {0,2,0}     20    0
67   1091    48    57  0.261033  {0,0,1}     24    1
60   1096   245   247  0.850782  {0,1,1}     33    0
53   1105   164   165  0.145600  {0,2,0}     27    0
75   1113   122   123  0.930582  {0,2,0}     31    1
123  1124   218   225  0.352464  {1,1,0}     32    1
86   1125   106   118  0.331757  {0,1,0}     40    0
103  1126   194   242  0.294468  {1,1,0}     20    1
30   1126   191   195  0.365457  {0,3,0}     32    1
91   1192   131   132  0.359934  {1,0,0}     22    1
64   1194   103   111  0.633774  {1,0,0}     20    1
7    1209   146   147  0.410865  {0,2,0}     28    0
18   1210    10    11  0.482820  {1,0,0}     31    1
87   1212   192   193  0.605837  {0,2,0}     39    1
84   1214   137   138  0.904307  {1,0,0}     38    1
37   1215   168   176  0.428783  {0,0,1}     20    0
112  1230    78    82  0.611485  {0,2,0}     28    0
38   1239    67    69  0.769262  {0,3,0}     36    1
68   1264   203   204  0.997740  {1,0,0}     35    1
22   1268    61    62  0.985312  {1,2,0}     34    0
107  1284    42    43  0.073899  {1,1,0}     39    1
105  1297    51    52  0.075323  {0,2,0}     27    0
28   1311   157   163  0.963446  {0,3,0}     35    0
10   1321     7     8  0.289912  {0,2,0}     29    0
113  1340   120   162  0.116722  {0,1,0}     40    0
73   1342   201   202  0.253667  {1,0,0}     30    1
35   1344   162   163  0.024094  {0,1,0}     29    0
1    1358   196   198  0.880602  {1,0,0}     30    1
122  1368    39    73  0.385918  {0,3,0}     30    1
20   1412    19    20  0.445063  {1,0,0}     36    1
117  1427   135   136  0.760121  {0,0,1}     32    1
27   1432    90    91  0.536184  {0,0,1}     24    1
69   1438    74    75  0.724045  {1,1,0}     20    1
