map EGL-G1-E
fac 5 10 {0,105,2,107,178}
hosp 2 {0,29}
n_ALS 5 1 {3:105,1:2,1:107}
n_BLS 25 1 {6:0,6:105,6:2,4:107,3:178}
n_CLS 10 0 {3:0,1:105,2:2,2:107,2:178}
      c_m  head  tail      c_af      c_d  c_tau  c_h
21      3    75    77  0.572535  {0,2,0}     26    1
53     19   189   190  0.856015  {0,2,0}     31    0
42     29   102   103  0.105998  {0,2,0}     30    1
31     35    12    16  0.940386  {0,1,0}     21    1
68     70   102   103  0.591893  {0,2,0}     34    1
65     71    73    75  0.234344  {0,1,0}     36    1
2     142    54    58  0.858473  {1,1,0}     31    1
11    161   212   243  0.505197  {0,3,0}     25    0
113   185     0     1  0.212833  {0,2,0}     23    1
84    198     5    26  0.833111  {0,2,0}     33    0
94    239   173   181  0.803402  {0,2,0}     34    1
64    260   191   193  0.652519  {0,2,0}     30    1
105   304   180   181  0.244782  {1,1,0}     40    1
110   315   174   175  0.773181  {0,2,0}     30    0
19    323    24    25  0.681836  {1,1,0}     25    1
109   330    30    33  0.248471  {0,2,0}     30    1
120   342    71    72  0.193572  {1,1,0}     26    1
10    342   128   137  0.382482  {0,2,0}     32    0
44    350   115   122  0.510856  {0,3,0}     27    1
83    358    70    72  0.241496  {0,2,0}     22    1
55    359   103   104  0.661602  {0,1,0}     38    1
107   378   225   248  0.298753  {0,3,0}     22    1
54    407    50    52  0.821130  {1,0,0}     31    1
32    439   132   134  0.273729  {0,2,0}     32    1
59    466    45    46  0.185744  {0,3,0}     25    0
108   469    48    57  0.684675  {0,1,0}     21    1
28    473   202   204  0.983891  {1,1,0}     26    1
16    481   162   167  0.509000  {0,2,0}     39    0
5     510    96   111  0.807348  {1,0,0}     26    0
114   519   111   112  0.460091  {0,1,0}     30    1
125   537   189   190  0.316718  {0,2,0}     23    1
112   547   190   192  0.227548  {1,2,0}     36    1
51    548   103   104  0.371153  {1,0,0}     35    1
40    549   199   202  0.084374  {0,1,0}     40    1
96    562    37    74  0.983330  {0,1,0}     27    1
9     563   226   231  0.549829  {0,1,0}     24    1
102   566    10    11  0.237201  {0,1,0}     27    0
25    575   108   109  0.645860  {1,0,0}     40    1
73    582   194   195  0.562565  {0,1,0}     38    1
43    592   212   218  0.889607  {1,1,0}     40    1
103   613   141   142  0.624331  {0,1,0}     35    0
69    621   156   162  0.933321  {1,0,0}     26    1
38    643   240   241  0.962262  {1,0,0}     37    1
80    644    70    71  0.708390  {1,0,0}     31    1
71    648   169   173  0.054765  {1,0,0}     34    1
58    654     3    15  0.221776  {0,2,0}     29    1
92    657   178   182  0.261910  {0,2,0}     21    1
26    664    32    33  0.533529  {1,1,0}     29    1
124   667   166   167  0.413143  {1,1,0}     23    1
88    668   175   176  0.279506  {1,0,0}     24    1
4     680   125   149  0.719091  {0,1,0}     40    1
22    685   104   106  0.923170  {0,1,0}     33    1
115   694    68    79  0.707286  {0,1,0}     27    1
89    696    22    24  0.862167  {1,1,0}     22    1
37    701    47    64  0.749336  {0,1,0}     22    1
79    709    24    26  0.412290  {1,3,0}     25    1
30    719    24    25  0.792035  {0,3,0}     29    0
118   721    65    91  0.694037  {0,1,0}     23    0
76    729   227   228  0.027228  {1,1,0}     31    1
0     729   158   160  0.565363  {0,2,0}     32    0
3     729    16    17  0.991810  {1,1,0}     28    1
66    730   101   102  0.614168  {0,2,0}     33    1
86    744   238   240  0.825770  {0,1,1}     37    0
39    745    82    83  0.447606  {0,1,0}     32    0
100   750   171   172  0.237988  {0,3,0}     40    1
41    764    56    57  0.367607  {0,0,1}     25    0
81    767   147   148  0.754240  {0,2,0}     27    0
14    772   204   205  0.902682  {0,1,0}     35    0
48    773     6     7  0.998351  {0,2,0}     24    0
75    783    35    36  0.492664  {0,1,0}     23    0
46    784   210   211  0.075311  {0,0,1}     28    1
33    785    79    80  0.724390  {0,1,1}     21    0
122   793   210   211  0.798996  {0,1,0}     39    0
91    798   120   121  0.861995  {0,1,0}     27    1
60    814   152   153  0.095277  {0,0,1}     27    0
18    824   153   156  0.900889  {0,2,0}     21    1
23    827   180   181  0.167468  {1,0,0}     39    1
62    838    78    79  0.228221  {0,1,0}     24    0
7     840    35    36  0.057560  {0,1,0}     36    1
106   852   198   200  0.978785  {0,2,0}     40    1
70    854   120   121  0.183638  {1,1,0}     39    1
87    884   176   179  0.024800  {0,3,0}     30    0
90    885   198   200  0.263253  {0,2,0}     25    1
29    890   246   248  0.968250  {0,3,0}     27    0
116   893   240   241  0.855208  {1,0,0}     33    1
126   903   166   167  0.947676  {0,1,0}     28    0
117   909   155   156  0.503998  {1,1,0}     26    1
17    915   127   138  0.212208  {1,1,0}     35    1
74    925   158   160  0.930136  {0,0,1}     29    0
27    939     0     1  0.313559  {1,0,0}     23    1
119   940   242   243  0.201060  {0,2,0}     39    1
101   945   242   245  0.772399  {0,1,0}     29    0
35    969   167   175  0.409015  {0,1,0}     31    1
93    971     1    12  0.764055  {1,1,0}     36    1
13    998   138   139  0.072243  {0,3,0}     35    0
78   1000   190   191  0.081954  {0,3,0}     23    1
61   1017   164   165  0.821644  {0,2,0}     29    0
52   1028     2    14  0.414133  {0,2,0}     33    1
20   1042    96    97  0.115199  {0,3,0}     35    1
49   1073   207   209  0.806418  {0,1,0}     38    1
98   1083    30    33  0.163728  {1,0,0}     28    1
127  1096   101   110  0.531978  {0,3,0}     24    0
56   1123   119   161  0.534579  {1,0,0}     34    1
111  1141   204   205  0.889723  {0,1,0}     20    0
95   1147   175   176  0.704256  {0,2,0}     25    1
6    1147    84   100  0.882043  {0,3,0}     39    0
45   1168    90    91  0.473681  {0,3,0}     20    1
97   1172   188   189  0.426139  {0,2,0}     27    1
12   1185   222   223  0.221079  {1,1,0}     27    1
72   1190    43    45  0.318946  {0,2,0}     32    1
24   1207     5     6  0.349016  {1,0,0}     38    1
15   1227   173   181  0.889421  {0,1,1}     38    0
1    1228   158   160  0.111288  {0,1,0}     38    1
104  1250   176   179  0.373054  {0,3,0}     34    1
36   1271    40    41  0.185112  {0,2,0}     25    0
63   1275    19    20  0.846455  {0,1,1}     26    1
99   1281    63    64  0.886451  {1,0,0}     32    1
47   1283   131   132  0.596873  {0,2,0}     26    0
77   1284   234   236  0.998732  {0,2,0}     27    1
67   1286   160   164  0.430516  {0,1,0}     37    1
34   1302     1    12  0.047618  {0,2,0}     26    1
85   1327   206   207  0.901863  {0,3,0}     35    0
8    1334    27    28  0.257138  {0,2,0}     36    1
82   1369   153   156  0.994726  {0,1,0}     25    1
50   1384     5    26  0.880405  {1,0,0}     28    1
123  1404    23   170  0.517164  {0,3,0}     40    0
121  1411    65    91  0.600415  {0,3,0}     21    1
57   1419   212   218  0.914318  {0,2,0}     20    1
