map EGL-G2-A
fac 5 10 {0,171,172,249,167}
hosp 1 {0}
n_ALS 7 1 {2:171,1:172,4:167}
n_BLS 24 1 {4:0,8:171,5:172,2:249,5:167}
n_CLS 6 0 {3:0,3:249}
      c_m  head  tail      c_af      c_d  c_tau  c_h
100     8   140   142  0.131998  {0,1,0}     29    1
8      36   245   247  0.444811  {0,1,0}     33    1
118    74   186   198  0.567756  {0,1,0}     36    0
127   100    15    17  0.979439  {0,1,0}     32    1
31    106   140   141  0.722147  {0,1,0}     37    1
70    126   129   130  0.428317  {1,1,0}     38    1
36    136    14    15  0.175745  {0,2,0}     33    1
26    149   156   157  0.024078  {0,3,0}     23    1
114   150   136   146  0.263564  {0,1,0}     26    0
85    155   204   206  0.553290  {0,2,0}     26    1
97    165   104   114  0.800402  {1,2,0}     21    1
72    280    25    26  0.933697  {1,1,0}     36    1
42    287    24    26  0.512853  {0,1,0}     25    1
0     296    63    65  0.215236  {0,1,0}     26    0
23    298    48    49  0.761169  {0,2,0}     32    1
83    301   236   237  0.431813  {0,2,0}     33    0
81    353   245   247  0.360644  {0,1,1}     29    1
1     481   109   110  0.055454  {0,1,0}     23    1
10    489   239   240  0.774113  {1,1,0}     25    1
48    490    71    73  0.091226  {0,0,1}     28    1
102   509   251   252  0.714151  {0,3,0}     31    0
124   515   197   200  0.374004  {0,2,0}     36    1
101   515   103   111  0.155912  {0,1,1}     20    0
54    519   164   165  0.421733  {0,0,1}     25    1
77    535   185   187  0.670489  {0,3,0}     25    1
61    539   181   182  0.319593  {0,1,0}     30    1
84    541    45    46  0.301818  {1,1,0}     21    1
113   544   178   185  0.318471  {0,2,0}     31    1
78    562   192   194  0.562925  {0,2,0}     34    1
62    572   126   150  0.893641  {0,1,1}     28    1
122   577   198   199  0.622078  {0,1,0}     34    1
121   582   106   118  0.652002  {0,2,0}     27    0
53    584   117   121  0.377669  {0,2,0}     20    0
59    591   161   165  0.275356  {0,1,0}     20    1
46    595   166   178  0.897642  {0,1,1}     21    0
105   608    27    30  0.029954  {0,3,0}     35    1
12    617    59    72  0.386375  {0,2,0}     20    1
73    622   111   114  0.299590  {1,1,0}     24    1
2     623    65    66  0.228444  {1,1,0}     40    1
80    633   153   154  0.055550  {0,3,0}     39    1
24    638   101   112  0.350328  {0,2,0}     21    1
17    644    81    82  0.366455  {0,2,0}     25    1
16    649   227   233  0.568414  {1,1,0}     31    1
91    659   244   253  0.690484  {0,2,0}     26    0
20    661    73    74  0.030287  {1,1,0}     26    1
28    665     5    23  0.677446  {1,1,0}     25    0
86    667    96    98  0.340100  {0,1,0}     40    0
27    668    81    82  0.643291  {0,2,0}     35    0
119   683    66    93  0.807601  {1,1,0}     28    1
120   694   122   123  0.635877  {0,1,1}     33    1
51    699   117   118  0.339752  {0,2,0}     29    1
55    701   158   160  0.365445  {0,3,0}     22    0
58    706     3     4  0.128640  {1,2,0}     23    1
25    718    30    33  0.078972  {0,2,0}     35    0
13    720    23   150  0.010549  {1,1,0}     30    1
37    743   124   125  0.977009  {0,0,1}     22    1
117   772   239   240  0.628628  {0,3,0}     27    1
94    779   216   217  0.685747  {1,0,0}     33    1
89    790   140   142  0.823737  {1,0,0}     31    1
109   798    78    79  0.023908  {1,0,0}     32    1
18    804   233   254  0.289700  {1,1,0}     21    1
106   809   137   138  0.888400  {0,0,1}     38    1
5     822   205   207  0.695985  {0,1,0}     34    1
21    836    49    56  0.430411  {1,0,0}     40    1
40    838   196   198  0.800251  {0,2,0}     31    1
15    839    15    17  0.294210  {0,3,0}     26    1
74    843     2    14  0.270140  {0,1,1}     23    0
95    849   164   169  0.851611  {0,0,1}     38    1
14    851   217   219  0.805634  {1,0,0}     23    1
112   867   163   168  0.117298  {0,2,0}     28    0
87    870    36    39  0.686082  {1,1,0}     22    1
93    873   119   120  0.866017  {1,1,0}     37    0
47    876   186   188  0.448516  {0,1,0}     27    1
6     881    93    94  0.559386  {1,0,0}     30    1
9     890   151   152  0.592297  {0,2,0}     24    0
75    896   126   127  0.505543  {0,3,0}     23    1
4     906   216   217  0.128581  {0,1,0}     37    1
56    931   133   135  0.483809  {0,1,0}     40    1
125   932   177   181  0.402107  {0,3,0}     22    0
126   936   211   212  0.434765  {0,1,1}     29    0
30    940   154   158  0.848124  {0,3,0}     31    1
68    945    86    87  0.612296  {0,1,0}     23    1
67    950    21    35  0.319785  {1,1,0}     23    1
104   959    47    48  0.790248  {0,2,0}     33    1
64    968   145   148  0.538005  {0,1,0}     31    1
29    972    17    22  0.076984  {0,1,0}     33    1
111   984   174   182  0.826190  {0,1,1}     33    1
60    986   192   193  0.930579  {0,0,1}     31    0
19    987   216   217  0.084723  {1,1,0}     31    1
44    987   170   174  0.615186  {1,0,0}     38    1
11   1007   190   191  0.413645  {0,2,0}     21    1
108  1010   168   176  0.218664  {0,2,0}     24    1
123  1016   215   221  0.404224  {0,2,0}     40    1
63   1016    23   150  0.858298  {0,0,1}     31    0
52   1026   128   139  0.000060  {1,0,0}     40    1
33   1028    48    57  0.222512  {1,1,0}     32    1
107  1041   167   168  0.027364  {1,1,0}     32    1
96   1046   175   176  0.100840  {0,3,0}     27    0
32   1056    41    51  0.029026  {0,2,0}     25    1
99   1061    71    72  0.177641  {0,2,0}     20    1
41   1062   219   220  0.543268  {0,2,0}     23    0
39   1067    60    68  0.840284  {0,1,1}     35    1
7    1082   133   134  0.366925  {0,2,0}     37    1
49   1100    89    97  0.176299  {0,1,0}     32    0
82   1117   185   187  0.463061  {0,2,0}     35    0
115  1120    47    48  0.540229  {1,0,0}     32    1
79   1134    42    43  0.626933  {0,2,0}     34    1
116  1159     4     5  0.270948  {0,1,0}     23    0
71   1176     8     9  0.298133  {0,2,0}     40    1
3    1179   245   246  0.833907  {0,1,0}     33    1
88   1196   174   182  0.308206  {1,0,0}     37    1
43   1209   163   167  0.226024  {0,2,0}     20    0
76   1209     1     2  0.673759  {0,3,0}     36    1
65   1212   201   203  0.096488  {0,1,0}     37    0
38   1221    72    73  0.739501  {1,0,0}     37    1
103  1231   217   218  0.015509  {1,0,0}     29    1
92   1231   250   251  0.137484  {0,1,0}     38    1
50   1232   227   229  0.203915  {1,0,0}     21    1
34   1235   137   138  0.965283  {0,1,0}     40    0
66   1256    41    51  0.731966  {1,0,0}     25    1
