map EGL-G1-C
fac 5 10 {0,137,213,23,82}
hosp 3 {0,4,137}
n_ALS 10 1 {3:0,1:137,2:213,2:23,2:82}
n_BLS 18 1 {2:0,3:137,2:213,4:23,7:82}
n_CLS 9 0 {3:0,1:137,4:213,1:82}
      c_m  head  tail      c_af      c_d  c_tau  c_h
92     34    91    92  0.157048  {0,3,0}     20    0
89    140   234   236  0.568156  {1,1,0}     29    1
32    163    16    18  0.722645  {0,1,0}     36    1
119   168   192   193  0.190516  {1,1,0}     21    1
11    168     9    10  0.827569  {0,0,1}     21    1
46    259   240   241  0.033023  {1,0,0}     32    1
34    359   103   104  0.210889  {0,1,0}     36    1
55    370   140   141  0.174150  {1,0,0}     20    1
6     376    13    14  0.121529  {1,0,0}     26    1
2     412    23   229  0.556820  {0,1,0}     26    0
118   417   112   113  0.667114  {0,3,0}     37    1
23    449     3    23  0.346132  {1,0,0}     37    1
5     474   114   115  0.061997  {0,1,0}     35    1
70    477     6    27  0.639668  {0,0,1}     33    0
53    479   193   194  0.287028  {1,0,0}     40    1
79    480   108   109  0.531611  {0,2,0}     39    1
94    481     5    23  0.818412  {1,1,0}     30    1
100   494    43    45  0.416213  {0,2,0}     35    1
80    506   162   166  0.926126  {0,3,0}     24    0
85    508   228   229  0.163189  {0,3,0}     26    1
49    517   178   179  0.609110  {1,0,0}     34    1
4     528   165   174  0.020739  {0,1,0}     38    1
48    535    50    53  0.847042  {0,1,1}     28    0
77    548    96    97  0.476173  {0,1,1}     34    0
91    556    48    57  0.169129  {0,1,0}     35    1
17    566    45    46  0.556879  {0,1,1}     39    0
9     570   102   103  0.536665  {0,2,0}     24    1
126   590    17    22  0.123244  {0,0,1}     28    0
61    597    22    24  0.814671  {0,1,0}     25    0
21    597   178   182  0.971619  {0,1,0}     35    1
82    610    98    99  0.851517  {0,2,0}     30    0
112   613   110   113  0.458768  {0,2,0}     22    1
125   613    98   131  0.980970  {0,2,0}     26    0
63    616    40    41  0.293512  {0,2,0}     22    1
57    621    61    62  0.718746  {1,0,0}     22    1
97    623   155   156  0.751851  {0,2,0}     38    0
111   625    59    60  0.938438  {0,1,0}     31    1
44    632   219   220  0.756004  {1,0,0}     33    1
113   642    43    45  0.761640  {0,2,0}     23    1
43    647    47    48  0.225235  {1,1,0}     29    1
20    649   153   156  0.380196  {1,1,0}     37    1
96    653   220   222  0.791516  {0,1,0}     37    1
101   662   127   128  0.406675  {0,3,0}     23    1
45    664    65    91  0.211737  {0,1,0}     25    0
22    676   212   218  0.951614  {0,1,0}     22    0
90    678    14    15  0.683462  {0,2,0}     37    1
84    683    68    69  0.942484  {0,1,0}     37    1
127   694   116   117  0.473724  {1,1,0}     27    1
73    698     2     3  0.325165  {1,1,0}     39    1
16    706   132   133  0.539857  {0,2,0}     26    0
47    722   130   131  0.441200  {1,0,0}     36    1
121   740    79    80  0.158252  {0,3,0}     40    1
93    746    67    68  0.118372  {1,1,0}     26    0
8     758   199   202  0.959877  {0,1,0}     22    1
95    765   177   178  0.195247  {1,1,0}     29    1
56    770   192   193  0.102172  {1,1,0}     38    1
71    777   213   216  0.251556  {0,1,0}     26    1
36    789   207   209  0.611302  {1,0,0}     35    1
109   807    18    20  0.755959  {1,0,0}     37    1
50    810    55    56  0.101753  {1,0,0}     21    1
24    817   228   229  0.499364  {1,0,0}     32    1
3     828   128   137  0.590359  {0,1,0}     28    0
105   854    56    57  0.409070  {0,2,0}     36    0
40    856   149   150  0.552509  {1,2,0}     29    1
123   857   127   128  0.481564  {1,0,0}     21    0
42    874   169   173  0.783632  {0,1,1}     22    0
37    875   104   105  0.134091  {1,1,0}     31    1
124   886   216   217  0.480810  {1,1,0}     29    1
75    905    96   111  0.500059  {0,1,0}     32    0
19    909   119   161  0.776183  {1,1,0}     30    1
114   910   184   185  0.208448  {0,1,0}     25    1
59    911   207   208  0.819889  {0,3,0}     29    1
104   914    41    51  0.248939  {1,1,0}     20    1
26    915   246   247  0.183024  {0,1,0}     22    0
115   917   105   117  0.414498  {0,3,0}     34    1
13    920    86    87  0.887977  {1,0,0}     39    1
31    923   210   211  0.917256  {1,1,0}     28    1
39    932   167   175  0.061551  {1,0,0}     31    1
81    939   204   205  0.825081  {1,1,0}     35    1
64    943    67    68  0.944554  {0,2,0}     28    1
99    944   189   241  0.530336  {0,2,0}     20    1
68    946   234   235  0.276764  {1,0,0}     26    1
12    978    88    96  0.209511  {0,3,0}     29    1
103   982    94    98  0.962992  {0,3,0}     24    1
117   985   158   160  0.061252  {1,1,0}     38    1
72    987   124   151  0.735030  {1,1,0}     40    1
78   1000   231   232  0.091996  {1,1,0}     22    1
38   1004    23    86  0.328132  {1,1,0}     26    1
14   1012   210   211  0.981538  {0,2,0}     33    0
86   1016     3    15  0.173347  {1,0,0}     37    1
35   1031    91    92  0.049874  {0,3,0}     30    1
41   1040    57    61  0.867990  {0,2,0}     30    1
51   1055   198   199  0.702949  {0,3,0}     36    1
