map EGL-G2-A
fac 5 10 {0,51,73,243,199}
hosp 3 {0,5,203}
n_ALS 8 1 {4:51,2:73,1:243,1:199}
n_BLS 19 1 {3:0,4:51,5:73,2:243,5:199}
n_CLS 6 0 {1:51,3:73,1:243,1:199}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69      1    59    72  0.502666  {0,3,0}     38    1
47      5   156   157  0.705737  {1,1,0}     38    1
26     10    95    96  0.536675  {1,0,0}     34    1
53     61   128   129  0.208965  {0,2,0}     28    0
27     61   239   243  0.632059  {0,0,1}     20    1
101   119    39    40  0.475450  {0,1,0}     40    1
63    134   249   250  0.820146  {1,0,0}     33    0
111   139   146   147  0.479084  {0,3,0}     28    1
121   155    95    96  0.483659  {0,1,0}     29    0
3     196   200   201  0.833080  {0,2,0}     36    1
104   225    93    94  0.631653  {0,0,1}     20    1
112   228   194   242  0.302423  {0,0,1}     26    0
44    234   117   121  0.672512  {0,0,1}     21    0
103   236    61    65  0.578791  {0,3,0}     20    1
11    294   251   252  0.794136  {0,3,0}     27    1
45    311   178   179  0.385334  {0,1,0}     37    0
109   337   226   227  0.574186  {1,0,0}     38    1
0     353    48    57  0.033332  {1,1,0}     33    1
75    382   123   124  0.378310  {1,1,0}     37    1
64    441   104   105  0.350269  {0,1,0}     20    1
52    443    84    85  0.622691  {0,1,0}     30    1
118   449    43    46  0.806442  {1,1,0}     39    1
108   465   227   231  0.661353  {0,3,0}     38    1
29    476   195   196  0.520365  {1,0,0}     26    1
34    504   225   228  0.361464  {0,2,0}     31    0
68    537   125   150  0.361435  {0,1,0}     38    1
86    549   220   221  0.409685  {1,1,0}     30    1
116   556   156   162  0.537273  {1,1,0}     28    1
88    559   213   214  0.686949  {1,1,0}     20    1
107   560     8    33  0.596721  {0,3,0}     24    1
28    564   154   158  0.605259  {0,2,0}     28    1
87    579   164   165  0.185750  {0,3,0}     24    0
82    580    30    33  0.320590  {1,0,0}     32    0
105   582    78    79  0.972324  {0,1,1}     37    0
91    597   227   233  0.589259  {0,2,0}     39    1
6     602   240   241  0.793297  {0,2,0}     23    1
76    607     3    15  0.100771  {0,1,0}     23    1
15    608    35    36  0.573699  {0,2,0}     33    1
99    609   235   236  0.296119  {0,2,0}     25    0
77    610   220   221  0.916521  {0,2,0}     20    0
83    614   236   238  0.563986  {0,1,0}     38    0
106   633    27    28  0.356260  {0,0,1}     20    1
62    633    99   100  0.790168  {0,2,0}     21    1
9     641   217   218  0.372081  {0,1,1}     30    1
125   649   158   159  0.438218  {0,2,0}     32    1
58    653   242   243  0.061981  {0,1,0}     29    1
2     658   156   162  0.224730  {1,0,0}     23    1
49    668   106   108  0.931827  {0,3,0}     27    1
48    681     0    21  0.395276  {0,2,0}     36    0
