map EGL-G1-A
fac 5 10 {0,32,202,104,150}
hosp 2 {0,107}
n_ALS 8 1 {3:32,3:104,2:150}
n_BLS 23 1 {5:0,6:32,3:202,7:104,2:150}
n_CLS 10 0 {3:0,1:32,2:202,4:150}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121    27    54    55  0.377956  {0,1,0}     36    1
2      69   107   108  0.749210  {1,3,0}     36    1
106    79    43    44  0.757045  {0,1,0}     25    0
1      93    23    86  0.300056  {1,3,0}     22    1
61    114    15    17  0.029044  {0,1,0}     38    1
73    119     6    27  0.625702  {0,2,0}     39    1
113   122     3     4  0.434500  {1,1,0}     22    0
18    130    34    41  0.869206  {0,2,0}     34    1
101   139   219   221  0.937939  {1,1,0}     32    1
22    200   242   243  0.411159  {1,1,0}     31    1
110   201   107   108  0.377884  {0,2,0}     31    1
99    208   136   137  0.995136  {1,1,0}     32    1
117   274   190   191  0.668972  {0,1,1}     37    1
123   339    63    64  0.545108  {1,0,0}     30    0
126   386    19    25  0.124629  {1,1,0}     39    1
38    415   175   176  0.159083  {0,2,0}     37    1
41    427    51    52  0.271319  {1,1,0}     27    1
98    443    86    87  0.742275  {0,0,1}     21    0
65    447   111   112  0.907959  {0,3,0}     22    0
92    454   124   149  0.553810  {0,2,0}     34    1
6     461    35    36  0.322520  {0,2,0}     22    0
120   461    14    15  0.075377  {1,0,0}     32    1
96    470   151   154  0.820408  {1,0,0}     32    1
50    474    32    34  0.990467  {0,0,1}     35    1
12    474    63    64  0.953577  {0,2,0}     28    1
127   483    93    94  0.740662  {0,0,1}     26    1
107   513   207   209  0.748744  {0,2,0}     31    1
64    537   126   127  0.296710  {0,0,1}     29    0
37    550    88    96  0.159898  {0,2,0}     20    0
90    554   210   211  0.640558  {1,1,0}     40    1
77    561    16    17  0.358902  {0,2,0}     30    1
20    569    32    34  0.758797  {1,0,0}     20    1
48    571   192   193  0.709441  {1,0,0}     28    1
51    571   225   227  0.893967  {0,3,0}     37    1
26    576   189   190  0.430628  {0,2,0}     29    0
49    582    31    38  0.601321  {0,2,0}     39    1
115   583    70    71  0.564976  {0,3,0}     27    0
7     592   212   218  0.898954  {0,2,0}     31    0
24    645   190   191  0.278752  {1,1,0}     33    1
16    649    36    39  0.674263  {1,0,0}     26    1
58    655    41    51  0.487905  {0,3,0}     23    1
104   657     6    27  0.947870  {0,3,0}     24    0
33    665    96   114  0.404866  {1,1,0}     21    1
14    687   104   105  0.149108  {0,1,0}     38    0
17    699    31    38  0.198299  {0,1,0}     38    1
116   707    15    17  0.884251  {1,0,0}     33    1
76    715   195   196  0.401445  {0,1,0}     20    1
56    724   103   104  0.559355  {0,1,1}     31    0
118   731    38    40  0.607787  {1,1,0}     30    1
102   734   197   198  0.385636  {1,1,0}     36    1
53    735   244   245  0.413570  {0,2,0}     25    0
46    740   213   214  0.894700  {1,0,0}     39    1
15    765    51    52  0.329279  {0,1,0}     22    1
13    774   153   157  0.981385  {0,1,0}     25    0
79    775   139   141  0.411019  {0,2,0}     21    0
94    775   212   243  0.005988  {0,2,0}     35    0
29    781   142   144  0.739460  {1,0,0}     21    1
23    781   169   173  0.615431  {1,1,0}     26    1
55    789   231   236  0.086981  {1,1,0}     25    1
27    793   213   214  0.455414  {0,3,0}     36    0
31    797    15    17  0.021185  {1,0,0}     29    0
89    803    94    98  0.537237  {1,0,0}     31    1
72    812     1    12  0.986009  {0,1,0}     35    0
47    832     5    26  0.198018  {0,1,0}     38    1
25    847   228   230  0.235731  {0,1,0}     33    1
125   850    24    26  0.348257  {1,1,0}     23    1
40    852   204   209  0.627186  {0,1,0}     39    0
74    872    45    46  0.031671  {0,2,0}     32    1
30    874    59    71  0.340745  {1,1,0}     32    1
11    886    91    92  0.812751  {1,1,0}     34    1
8     900   174   175  0.508966  {1,1,0}     33    0
84    913   117   118  0.303919  {1,0,0}     20    1
57    925   125   126  0.690309  {0,1,1}     27    1
60    934    10    11  0.443741  {0,1,0}     32    0
103   956    80    81  0.072915  {0,0,1}     32    0
88    968   178   179  0.429256  {1,0,0}     25    1
43    970    58    59  0.000971  {0,1,0}     20    0
114   980   134   146  0.835712  {0,2,0}     29    1
66    986   110   113  0.472228  {0,0,1}     33    0
122   991    77    78  0.295962  {1,0,0}     30    1
105   999   131   132  0.165826  {0,3,0}     37    1
70   1005    81    82  0.133525  {0,1,0}     30    0
112  1007     2     3  0.390518  {0,2,0}     22    0
5    1040   185   192  0.510163  {0,2,0}     31    1
83   1042   238   239  0.142082  {0,2,0}     40    1
59   1051    41    51  0.321324  {0,1,0}     34    1
36   1051    92    93  0.417213  {0,2,0}     27    1
45   1054   107   108  0.755098  {0,3,0}     39    0
97   1059   130   131  0.025908  {0,1,0}     23    0
63   1066   108   109  0.930070  {0,1,0}     30    1
108  1069   226   227  0.994120  {1,1,0}     39    1
9    1072     7    30  0.561731  {0,1,0}     34    1
34   1076   246   247  0.077312  {0,1,0}     38    0
93   1078   157   158  0.034572  {0,2,0}     25    1
71   1078   120   154  0.521873  {0,1,0}     21    0
4    1080    96   111  0.383746  {1,0,0}     33    0
62   1085    30    33  0.980992  {1,1,0}     34    1
86   1087    71    72  0.899516  {0,1,0}     30    0
32   1091    43    44  0.223987  {1,0,0}     21    1
68   1093   176   179  0.689354  {0,2,0}     20    1
52   1095   121   122  0.268802  {0,2,0}     37    0
124  1098   191   193  0.518012  {0,1,0}     20    1
35   1098    96   114  0.535133  {1,1,0}     35    1
10   1101   202   204  0.954927  {0,2,0}     30    1
19   1113   157   158  0.055809  {1,1,0}     23    1
3    1114    45    46  0.158670  {1,1,0}     39    1
109  1124    47    64  0.980078  {0,1,0}     25    0
67   1126   207   209  0.545325  {1,1,0}     34    1
87   1128    23   170  0.904912  {0,2,0}     33    0
42   1146    95    97  0.374336  {0,2,0}     37    1
80   1164    53    55  0.070576  {1,1,0}     33    1
0    1172    57    61  0.314928  {0,2,0}     35    0
39   1222   100   101  0.331921  {0,1,0}     30    1
54   1228   127   128  0.755115  {0,2,0}     31    0
81   1233   245   246  0.879424  {0,1,1}     39    1
100  1236   114   115  0.157014  {0,1,1}     21    0
119  1250    45    64  0.939621  {0,1,0}     40    0
78   1261   134   146  0.672404  {0,2,0}     29    1
28   1269   134   135  0.984254  {0,1,0}     36    0
69   1277   197   198  0.044442  {0,3,0}     25    0
21   1280   124   149  0.757873  {1,0,0}     35    1
111  1299   163   168  0.939960  {0,0,1}     35    1
44   1303   160   163  0.804622  {0,1,0}     21    0
85   1344   123   124  0.925542  {0,1,1}     23    1
82   1357   151   152  0.695987  {0,3,0}     28    1
75   1377   242   243  0.544182  {1,1,0}     24    0
91   1382    78    79  0.420810  {0,1,0}     31    0
95   1404    16    17  0.423729  {1,2,0}     33    1
