map EGL-G2-A
fac 5 10 {0,37,102,177,82}
hosp 2 {0,116}
n_ALS 6 1 {3:0,2:102,1:82}
n_BLS 17 1 {4:0,2:37,5:102,2:177,4:82}
n_CLS 10 0 {3:0,1:37,3:102,1:177,2:82}
      c_m  head  tail      c_af      c_d  c_tau  c_h
34      9    41    51  0.218241  {0,3,0}     30    1
47     23   186   188  0.530641  {0,3,0}     29    1
71     38   164   165  0.227576  {0,3,0}     33    1
94     70   152   155  0.097309  {0,1,0}     33    1
12     83    67    69  0.490063  {0,2,0}     33    1
69    116   195   248  0.298104  {1,1,0}     28    1
78    158   253   254  0.111142  {0,3,0}     35    1
77    177   226   229  0.153133  {0,2,0}     21    1
55    205   249   252  0.088569  {1,1,0}     37    1
96    223   211   212  0.494213  {0,2,0}     28    1
125   242     2     3  0.730153  {0,2,0}     21    1
40    243    32    34  0.718705  {0,1,0}     39    1
59    321    36    37  0.637754  {0,3,0}     24    1
46    332    67    68  0.139300  {1,1,0}     31    1
75    376   247   248  0.143427  {0,3,0}     21    0
51    411   123   124  0.472588  {0,1,0}     25    0
56    415    10    41  0.551979  {1,1,0}     32    1
41    456    16    18  0.982267  {0,1,0}     35    0
21    458    54    55  0.211948  {0,1,0}     38    0
20    463    97   115  0.914573  {0,2,0}     31    1
93    475    39    40  0.277935  {1,1,0}     27    1
123   499   167   168  0.944518  {1,0,0}     22    1
23    513    79    80  0.036889  {0,1,1}     20    1
28    521    24    26  0.448860  {0,1,0}     27    0
22    542    35    36  0.026928  {0,1,0}     40    0
60    560   158   160  0.903925  {0,2,0}     20    1
9     575     6    27  0.656793  {1,0,0}     20    1
0     590   193   246  0.805657  {0,3,0}     36    1
62    608    51    52  0.926076  {1,0,0}     30    1
112   638    98   127  0.230576  {0,1,0}     28    0
31    639    43    44  0.136310  {0,2,0}     20    0
92    644   235   236  0.007598  {0,1,0}     32    1
120   645    54    55  0.813958  {0,2,0}     20    0
82    648   139   140  0.941223  {0,3,0}     35    1
89    651   239   243  0.213673  {1,0,0}     30    1
14    665    53    54  0.172475  {0,3,0}     27    0
119   666    70    71  0.497655  {0,1,0}     38    0
27    676   127   128  0.633565  {0,1,1}     24    1
1     677   233   234  0.380349  {0,2,0}     26    1
3     678   185   186  0.955926  {1,2,0}     39    1
39    679   210   211  0.223774  {1,0,0}     30    1
6     679   102   103  0.399377  {0,1,0}     24    1
88    685   236   237  0.938521  {1,3,0}     30    1
108   696    56    57  0.312852  {0,2,0}     23    1
91    712   119   120  0.957287  {0,3,0}     31    1
8     720     3    15  0.560156  {0,3,0}     20    0
64    722    47    64  0.326811  {0,1,0}     22    1
116   733    48    57  0.055440  {0,1,0}     39    0
87    744    82    85  0.809735  {0,0,1}     22    1
121   749   186   198  0.941348  {0,2,0}     22    1
126   751    50    51  0.219004  {0,3,0}     26    0
72    766    26    28  0.006415  {1,1,0}     35    1
99    771   105   107  0.815464  {0,3,0}     26    1
74    776   201   203  0.836528  {1,0,0}     25    1
111   781    91    92  0.091490  {0,2,0}     40    1
45    785   218   225  0.282159  {0,3,0}     33    0
11    786   209   216  0.699634  {1,1,0}     32    1
118   808    89    97  0.441558  {1,1,0}     28    1
83    833   127   128  0.167201  {1,0,0}     25    1
63    833     7    30  0.536705  {0,0,1}     23    1
98    839   145   148  0.894390  {0,3,0}     27    1
35    847   133   134  0.545963  {1,1,0}     22    1
25    869     8     9  0.897830  {0,1,0}     34    1
117   877   252   253  0.112108  {0,1,0}     22    1
105   887   201   203  0.278266  {0,0,1}     29    1
15    899    92    93  0.305402  {1,0,0}     21    1
65    906    53    54  0.911167  {0,3,0}     21    1
24    907   117   118  0.975419  {0,0,1}     29    1
115   914    81    82  0.848861  {0,3,0}     23    1
33    916    89    90  0.392628  {1,1,0}     33    1
90    924   135   136  0.727159  {1,0,0}     21    1
58    926   142   143  0.571868  {0,2,0}     24    0
85    943    69    70  0.202481  {1,1,0}     23    1
86    949     9    34  0.858786  {1,0,0}     40    1
16    950   244   245  0.292577  {0,2,0}     24    1
81    954   140   141  0.720362  {0,1,0}     22    1
104   956    72    73  0.475648  {0,1,0}     30    1
61    960   203   204  0.343863  {1,1,0}     26    1
5     961   251   254  0.754955  {0,3,0}     37    1
49    990   116   123  0.438988  {1,0,0}     26    1
2     996   234   239  0.138909  {1,1,0}     35    1
127   997   225   226  0.416607  {0,1,0}     28    1
107  1004   163   168  0.264301  {0,2,0}     26    1
4    1008    93    94  0.198250  {0,1,1}     36    0
19   1010   199   200  0.457381  {0,1,0}     21    1
48   1018    36    39  0.948279  {0,0,1}     34    1
18   1021   107   108  0.265149  {0,2,0}     24    1
30   1046    41    51  0.889466  {1,1,0}     24    1
53   1053   244   253  0.274046  {1,0,0}     38    0
68   1054   145   146  0.029967  {0,2,0}     26    0
97   1061   120   162  0.944819  {0,1,0}     31    0
37   1063    98   127  0.496530  {0,0,1}     31    0
102  1066    85   101  0.796490  {0,2,0}     29    0
36   1068     4    22  0.454227  {0,1,0}     34    0
109  1071   158   160  0.228982  {0,3,0}     29    1
114  1072   218   250  0.664129  {0,1,0}     22    1
13   1074    10    11  0.267815  {1,0,0}     34    1
52   1078    41    51  0.724106  {0,1,0}     39    0
44   1121   240   242  0.467059  {0,0,1}     27    1
