map EGL-G1-E
fac 5 10 {0,73,53,135,121}
hosp 3 {0,108,139}
n_ALS 10 1 {1:0,3:73,3:53,1:135,2:121}
n_BLS 25 1 {8:0,7:73,2:53,5:135,3:121}
n_CLS 7 0 {1:0,4:53,1:135,1:121}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65      3   212   218  0.758668  {0,3,0}     36    1
58     22     6    27  0.774611  {1,0,0}     31    1
89     33   169   173  0.325264  {1,1,0}     20    1
122    37   101   110  0.508960  {1,1,0}     24    1
0      46   226   231  0.308874  {0,2,0}     25    1
38     78    12    16  0.760691  {0,1,0}     36    1
93    111    62    63  0.675370  {1,1,0}     21    1
99    143   115   122  0.488400  {0,0,1}     31    1
44    207    95    97  0.145260  {0,2,0}     38    1
84    207   189   241  0.506371  {0,2,0}     39    0
117   234    47    48  0.777255  {1,1,0}     38    1
115   271   246   247  0.348210  {0,3,0}     22    1
83    293   128   129  0.319485  {0,0,1}     40    1
94    391   179   180  0.390484  {0,3,0}     39    1
125   409   135   136  0.339148  {0,2,0}     34    1
79    420    29    30  0.783333  {0,3,0}     27    0
36    438   112   113  0.082068  {0,1,0}     38    1
6     455   132   133  0.239808  {0,1,0}     31    0
32    478    70    71  0.359057  {0,1,0}     20    0
98    495   101   110  0.580900  {0,2,0}     20    1
64    505   189   190  0.153301  {1,0,0}     26    1
55    507    27    30  0.479596  {1,0,0}     35    1
27    513   195   197  0.294227  {0,1,0}     38    1
60    521     5     6  0.689525  {0,1,1}     39    1
109   528    69    78  0.896110  {1,0,0}     35    1
47    531     1     2  0.106296  {0,1,1}     40    0
31    538   231   232  0.363167  {0,1,0}     39    1
74    540   244   249  0.810399  {0,2,0}     38    1
86    546    72    73  0.935534  {1,0,0}     21    1
63    550   228   229  0.002757  {0,1,1}     30    0
40    569    16    17  0.396540  {0,2,0}     35    1
81    580    98    99  0.986743  {0,3,0}     36    0
50    611   160   163  0.012617  {1,1,0}     23    0
42    612   116   118  0.141436  {0,3,0}     34    1
9     622   203   210  0.580190  {0,2,0}     24    0
119   633   155   156  0.896027  {0,1,1}     27    0
24    648   222   223  0.422852  {1,1,0}     40    1
48    657    60    67  0.685154  {1,1,0}     39    1
39    671   176   179  0.384712  {0,1,0}     28    0
34    672   185   192  0.360445  {0,1,0}     32    1
95    694    59    71  0.484850  {0,2,0}     27    1
113   707   147   148  0.568317  {0,2,0}     22    1
87    713   232   234  0.303697  {0,2,0}     30    1
90    715    70    71  0.908835  {1,1,0}     31    1
107   716   149   150  0.858132  {0,3,0}     25    1
59    723   149   150  0.851180  {1,0,0}     35    1
121   729   121   123  0.280006  {0,1,0}     29    0
80    733   130   131  0.209345  {1,3,0}     35    1
97    736    23   149  0.630018  {0,2,0}     22    0
11    757   243   244  0.360258  {1,1,0}     29    1
103   766   119   169  0.496947  {0,1,1}     31    1
118   770     5    26  0.108302  {1,0,0}     30    1
67    775    29    30  0.117961  {0,2,0}     25    0
110   782   118   119  0.983004  {0,2,0}     21    1
25    793   122   123  0.875421  {1,0,0}     37    1
43    800   140   149  0.098998  {0,2,0}     26    1
10    802   137   138  0.172950  {0,0,1}     39    1
51    805    59    71  0.310652  {0,2,0}     27    0
85    809    57    61  0.871882  {0,3,0}     29    0
18    813   150   152  0.614975  {0,1,0}     31    0
127   816   196   203  0.750599  {0,1,1}     35    1
4     821    13    14  0.003143  {1,0,0}     22    1
15    827    17    19  0.002418  {0,1,0}     31    1
105   858    32    33  0.353144  {0,0,1}     36    0
106   861   194   195  0.970401  {1,1,0}     21    1
2     866    70    71  0.346608  {0,0,1}     34    1
12    871    96   111  0.045574  {0,1,1}     23    1
70    873    10    11  0.196261  {1,0,0}     26    1
20    901   242   245  0.409134  {1,1,0}     40    1
91    906    98   130  0.490865  {0,1,1}     20    1
77    908   122   123  0.935094  {1,0,0}     28    1
82    931    90    95  0.634154  {0,2,0}     36    0
111   958    22    24  0.220895  {0,1,0}     32    1
71    967   198   199  0.482553  {0,3,0}     33    1
29    967   174   176  0.467041  {0,0,1}     35    0
17    971    97   126  0.124880  {0,2,0}     31    0
22    980   115   116  0.087508  {0,2,0}     35    0
41    988     3    15  0.606202  {0,1,0}     23    1
13    989   191   193  0.087700  {1,0,0}     22    1
114   989   189   190  0.775039  {0,2,0}     39    0
16    993   120   121  0.436934  {0,1,0}     26    1
101   996    32    34  0.277717  {0,1,0}     26    1
49    997    65    92  0.039151  {0,2,0}     30    0
88   1007    70    71  0.747289  {0,1,0}     39    1
75   1009   118   119  0.610798  {0,2,0}     39    1
112  1040   102   103  0.735939  {0,1,0}     36    1
45   1045    36    38  0.935799  {0,3,0}     31    1
56   1071   130   131  0.292430  {0,1,0}     32    1
92   1078    53    55  0.504252  {0,2,0}     23    0
1    1086   115   122  0.786013  {0,2,0}     21    1
30   1090     2     3  0.313982  {0,1,0}     40    0
28   1095    65    66  0.173202  {0,1,0}     30    0
3    1096   130   131  0.533708  {1,0,0}     23    1
78   1098   246   248  0.489705  {1,0,0}     31    1
120  1098   152   153  0.914607  {0,1,0}     29    1
123  1105    65    91  0.743928  {0,2,0}     35    1
68   1106   237   238  0.415180  {0,1,0}     37    1
8    1113    17    22  0.592212  {0,3,0}     34    1
69   1115   212   218  0.654924  {0,2,0}     36    0
33   1119   157   159  0.818249  {0,3,0}     28    1
61   1120   185   186  0.981990  {1,1,0}     38    1
62   1129   178   183  0.900790  {0,2,0}     26    1
102  1131   240   242  0.128992  {0,1,0}     20    1
46   1165   178   179  0.840767  {0,3,0}     26    1
19   1176   231   236  0.659166  {1,3,0}     22    1
14   1176    34    41  0.696889  {0,2,0}     31    0
96   1206   108   109  0.786465  {0,2,0}     24    0
72   1229   139   140  0.300680  {0,2,0}     29    1
7    1246    53    55  0.723046  {1,1,0}     25    1
53   1255    19    20  0.115843  {1,1,0}     22    1
35   1262    12    16  0.269861  {0,3,0}     25    1
23   1270     3    15  0.219679  {0,2,0}     23    1
37   1281     7     8  0.037932  {0,3,0}     40    1
108  1282     0     1  0.850969  {0,2,0}     27    1
73   1298   140   141  0.651965  {0,3,0}     35    0
126  1313   121   123  0.974218  {0,2,0}     38    1
21   1325    23   170  0.687840  {0,2,0}     31    1
104  1327   162   167  0.580279  {0,1,0}     31    1
124  1339   174   176  0.503007  {0,1,0}     20    1
5    1351   191   193  0.360972  {0,3,0}     37    1
100  1352   134   146  0.701400  {0,1,0}     38    0
54   1353    23   149  0.188801  {0,1,0}     28    0
116  1361   212   218  0.046934  {1,0,0}     40    1
52   1396    59    60  0.255649  {0,1,0}     38    1
76   1402    98    99  0.977437  {0,2,0}     22    0
66   1418   141   142  0.748079  {0,1,0}     25    0
26   1428    17    22  0.074246  {0,1,0}     37    1
57   1437   186   187  0.996050  {1,1,0}     39    0
