map EGL-G2-C
fac 5 10 {0,122,194,162,80}
hosp 1 {0}
n_ALS 6 1 {1:122,4:194,1:80}
n_BLS 17 1 {3:0,3:122,4:194,3:162,4:80}
n_CLS 6 0 {2:0,1:194,2:162,1:80}
      c_m  head  tail      c_af      c_d  c_tau  c_h
63     34   233   234  0.441944  {0,1,0}     37    0
82     76   158   160  0.442141  {0,1,1}     26    1
76     87    38    40  0.576734  {0,2,0}     39    0
11    109   159   161  0.022218  {1,1,0}     21    1
45    119   136   146  0.223326  {1,0,0}     35    1
37    141    61    65  0.498912  {1,0,0}     34    1
91    149    96    98  0.352814  {0,2,0}     24    0
35    188   159   160  0.748450  {0,1,0}     37    1
126   208   139   140  0.303716  {0,1,0}     20    1
81    217    58    59  0.674402  {0,3,0}     36    1
61    218   133   135  0.629950  {0,3,0}     38    1
8     229   235   236  0.138867  {0,1,0}     38    1
100   241    12    13  0.954206  {0,2,0}     22    0
123   247     3     4  0.177676  {1,1,0}     28    1
57    277    63    64  0.357215  {0,1,0}     29    0
78    326     1    12  0.814327  {0,0,1}     28    0
110   333   168   176  0.121777  {1,1,0}     39    1
94    389    92    93  0.450773  {0,2,0}     39    0
24    420    54    58  0.162944  {0,1,0}     39    0
54    431   152   153  0.275414  {0,2,0}     30    1
87    436    12    13  0.000265  {0,3,0}     34    1
12    446   205   208  0.232873  {0,3,0}     29    1
40    470   246   247  0.388363  {0,3,0}     33    0
5     477     8    33  0.626200  {0,3,0}     37    0
19    492    72    73  0.086572  {0,1,0}     21    0
17    504    47    48  0.924794  {0,2,0}     38    1
86    518    49    50  0.180461  {0,3,0}     37    0
108   535   118   119  0.820513  {0,3,0}     33    1
28    540   249   250  0.540792  {0,1,0}     33    1
47    548   102   103  0.609072  {0,1,0}     38    1
34    554    81    82  0.933453  {0,2,0}     29    1
21    558   201   203  0.156701  {1,1,0}     27    1
125   563    47    64  0.308594  {1,1,0}     23    1
59    567    48    57  0.014588  {0,1,0}     40    0
79    580   129   138  0.128828  {0,1,0}     26    1
49    616    27    28  0.208370  {0,2,0}     22    0
0     617   120   170  0.656336  {0,2,0}     38    1
109   641    89    97  0.286255  {1,0,0}     37    1
1     652    98   127  0.860655  {0,2,0}     31    1
15    668   228   230  0.934386  {0,2,0}     36    1
31    675    90    91  0.541377  {1,1,0}     27    1
62    684   152   153  0.236238  {0,1,0}     37    1
84    689   204   205  0.940005  {0,1,0}     29    1
