map EGL-G2-A
fac 5 10 {0,55,16,29,9}
hosp 3 {0,229,238}
n_ALS 10 1 {2:0,2:55,3:16,3:29}
n_BLS 18 1 {2:0,6:55,5:16,2:29,3:9}
n_CLS 10 0 {3:0,1:55,2:16,3:29,1:9}
      c_m  head  tail      c_af      c_d  c_tau  c_h
94      3    89    90  0.156369  {1,1,0}     25    1
37      7    35    36  0.658736  {0,2,0}     31    0
87     18   161   165  0.134832  {1,0,0}     34    1
99     24   240   241  0.247367  {0,1,0}     25    0
119    49   107   108  0.890735  {0,2,0}     24    0
51     90   126   150  0.206875  {0,1,0}     36    0
43     92   216   217  0.884733  {1,0,0}     35    1
2      95   139   140  0.022018  {0,1,0}     31    1
85    158   205   207  0.399832  {0,2,0}     38    1
5     163   178   179  0.968198  {0,1,1}     33    1
63    171   233   235  0.024099  {1,1,0}     22    1
29    228    69    70  0.276467  {0,3,0}     31    0
52    229   108   109  0.718003  {1,0,0}     27    1
17    234   103   104  0.752868  {0,1,0}     37    0
68    235   251   254  0.691578  {1,1,0}     34    1
7     261    74    75  0.442477  {0,1,0}     34    1
117   262     5    26  0.004156  {0,3,0}     21    1
27    316   158   159  0.168262  {0,3,0}     39    1
6     322    71    73  0.308610  {0,1,0}     26    0
104   336    30    33  0.717848  {0,1,0}     31    1
75    347   175   176  0.074670  {0,3,0}     30    0
95    443   240   241  0.311078  {1,2,0}     29    1
80    446    30    33  0.430225  {1,1,0}     24    1
91    462    48    57  0.448326  {0,0,1}     36    1
90    468   202   203  0.730163  {0,1,0}     40    1
82    472    39    40  0.317443  {1,1,0}     35    1
28    490    73    74  0.866274  {0,0,1}     25    0
26    505   177   180  0.191077  {0,3,0}     21    1
39    513   115   116  0.902686  {1,0,0}     33    1
4     518   154   157  0.385818  {0,1,0}     39    0
1     526   105   107  0.569250  {1,0,0}     21    1
106   526   197   199  0.609084  {0,2,0}     34    0
32    537    61    62  0.839321  {1,1,0}     21    1
83    538   203   204  0.948185  {0,1,0}     30    1
67    570    43    46  0.823627  {0,0,1}     36    1
108   576   147   148  0.223769  {0,3,0}     29    0
59    580    74    76  0.849521  {0,1,1}     35    0
127   589   136   137  0.607254  {1,0,0}     38    1
0     592    55    56  0.725703  {1,1,0}     23    0
56    594    49    56  0.926797  {1,1,0}     26    1
15    621   115   116  0.992227  {1,1,0}     39    1
123   626   129   130  0.642547  {0,1,1}     20    0
109   628   237   238  0.117773  {0,2,0}     21    0
96    650   205   208  0.040309  {0,1,0}     32    1
86    651   227   229  0.475322  {0,2,0}     40    1
34    654    23    87  0.482952  {0,1,0}     39    1
18    660   245   247  0.820444  {1,0,0}     40    1
89    670   243   245  0.339984  {1,1,0}     27    1
31    675    17    22  0.333416  {0,1,0}     29    1
22    691   164   169  0.820248  {0,2,0}     20    1
55    706    21    35  0.147079  {1,1,0}     22    1
102   707   165   166  0.303148  {0,1,1}     22    0
9     715    17    19  0.426599  {0,1,0}     30    1
61    721     8     9  0.552421  {1,0,0}     25    1
21    724    85   101  0.721268  {1,0,0}     35    1
79    725    91    96  0.482405  {0,3,0}     27    0
