map EGL-G1-C
fac 5 10 {0,96,31,155,82}
hosp 2 {0,31}
n_ALS 5 1 {2:96,1:31,2:82}
n_BLS 25 1 {2:0,5:96,4:31,6:155,8:82}
n_CLS 9 0 {5:0,2:96,1:31,1:155}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121    10   212   243  0.524690  {0,2,0}     40    0
15     12    26    28  0.932276  {0,3,0}     24    1
87     20   116   117  0.463808  {0,3,0}     27    1
34     33   189   190  0.766587  {1,1,0}     37    1
59     40    49    56  0.533177  {0,2,0}     38    1
27     60   171   172  0.532645  {0,3,0}     40    1
117    70   227   228  0.901923  {0,1,1}     34    0
73     98   116   120  0.631571  {1,0,0}     31    1
85    107   125   149  0.426069  {1,0,0}     39    1
118   108    40    41  0.776059  {1,0,0}     28    1
50    117    16    17  0.026046  {0,1,0}     40    1
125   161     8     9  0.037525  {0,0,1}     31    1
1     185    15    17  0.672066  {0,2,0}     25    0
116   227   203   210  0.850578  {0,2,0}     30    1
56    237   118   119  0.895633  {0,1,0}     34    0
51    242   163   164  0.811212  {1,0,0}     25    1
45    304    71    72  0.454943  {0,2,0}     37    1
36    316   124   149  0.032186  {0,1,0}     30    1
37    327    94    95  0.328827  {0,2,0}     23    1
7     353   226   231  0.785971  {0,2,0}     30    0
112   378   223   224  0.587320  {0,3,0}     22    1
108   381   145   146  0.552308  {1,1,0}     22    1
127   396     5     6  0.271183  {0,1,0}     29    0
100   412    32    34  0.166629  {0,1,1}     38    0
6     414    86    87  0.954013  {0,3,0}     25    0
41    421   110   113  0.076535  {1,0,0}     39    1
21    446   244   249  0.697000  {0,1,0}     35    0
89    456    85    86  0.283896  {1,1,0}     33    1
38    470     8     9  0.673480  {1,0,0}     40    0
48    489    12    16  0.530130  {0,1,0}     31    0
91    504   237   240  0.374017  {0,1,1}     25    0
113   506    69    70  0.218077  {1,0,0}     36    1
16    512    14    15  0.552011  {0,0,1}     33    1
123   522   227   228  0.142067  {0,2,0}     22    0
0     531   244   245  0.391164  {0,2,0}     21    0
111   543    85    86  0.686715  {1,1,0}     33    1
81    551   213   214  0.838306  {0,3,0}     36    1
66    551   125   126  0.402492  {0,1,1}     30    1
24    567   120   121  0.881294  {0,1,0}     20    1
31    580    81    84  0.958841  {0,3,0}     33    1
55    585   177   184  0.736796  {0,1,0}     23    1
71    587   100   111  0.631609  {1,1,0}     31    1
70    598    29    30  0.970938  {0,1,0}     40    1
79    598   101   102  0.683453  {1,1,0}     25    1
95    608   196   197  0.431648  {1,0,0}     25    1
98    620   107   108  0.475747  {0,2,0}     26    0
25    638     2    14  0.674121  {0,3,0}     23    1
97    654   101   102  0.073382  {0,0,1}     26    1
93    655    43    46  0.854635  {0,2,0}     33    0
75    665   167   175  0.359558  {0,2,0}     38    1
11    666   141   142  0.325754  {0,1,0}     36    1
57    683   174   176  0.744438  {0,1,0}     33    0
42    687    98    99  0.379887  {0,2,0}     26    1
84    690    19    25  0.389567  {0,1,0}     22    0
33    696   196   203  0.800543  {0,1,0}     22    0
96    700   129   130  0.967463  {1,2,0}     20    1
2     702    15    17  0.313186  {0,1,0}     23    0
23    725   229   230  0.336762  {0,2,0}     33    1
8     737    18    20  0.166165  {0,1,1}     23    1
12    739   237   238  0.636018  {1,2,0}     34    1
14    741   234   236  0.379088  {0,1,0}     23    0
105   762   232   234  0.630242  {0,1,1}     23    0
20    775    80    88  0.299707  {1,0,0}     20    1
32    789   154   155  0.670789  {0,2,0}     35    1
53    790    26    28  0.060572  {0,3,0}     36    0
74    795   240   241  0.226868  {0,1,0}     30    1
58    795   156   162  0.603973  {1,0,0}     35    1
106   798   203   210  0.011772  {0,3,0}     28    1
63    798    48    49  0.124623  {1,1,0}     22    1
119   807   227   228  0.593094  {0,3,0}     35    0
40    819   244   245  0.571447  {1,0,0}     23    1
10    830    39    40  0.956258  {1,0,0}     23    1
54    836   207   209  0.652449  {0,1,0}     32    0
47    841   117   118  0.232346  {1,0,0}     29    1
109   855   100   101  0.880843  {0,3,0}     24    1
18    860    22    24  0.908531  {1,1,0}     25    1
126   890   100   111  0.630686  {0,2,0}     36    1
67    893    59    71  0.364427  {0,2,0}     34    0
78    903     4     5  0.547077  {0,2,0}     21    0
26    907   242   243  0.958562  {0,1,0}     39    1
92    909   129   130  0.878235  {0,2,0}     31    1
76    910   124   149  0.699036  {1,1,0}     25    0
94    915   198   199  0.025062  {0,1,1}     25    1
80    919    68    69  0.039989  {0,2,0}     21    0
90    919    83    84  0.743811  {0,2,0}     28    1
3     934   105   107  0.075135  {1,0,0}     21    1
101   953   120   154  0.799349  {0,1,0}     23    1
4     967   164   165  0.723160  {0,1,1}     38    1
65    980   197   198  0.330206  {0,0,1}     26    1
114  1000    46    47  0.967480  {0,3,0}     27    1
120  1007    16    18  0.314424  {0,1,1}     35    1
60   1007   124   151  0.354031  {0,2,0}     21    1
9    1012   174   176  0.769975  {0,1,0}     22    1
5    1018   219   221  0.882783  {0,1,0}     28    1
115  1047   153   157  0.300124  {1,1,0}     29    1
35   1054   126   127  0.262430  {1,1,0}     32    1
13   1057   213   214  0.513476  {0,1,0}     34    1
28   1064    15    17  0.224782  {0,1,0}     35    0
99   1070   212   243  0.380242  {1,0,0}     22    1
29   1084    49    56  0.931001  {0,1,0}     24    0
49   1086    23   170  0.554605  {0,1,0}     37    1
52   1109   160   164  0.572282  {1,0,0}     31    1
102  1127    68    69  0.789404  {0,1,1}     21    0
69   1130   165   174  0.675566  {0,2,0}     34    1
64   1141     3     4  0.369781  {0,0,1}     33    0
19   1141   116   117  0.015598  {0,1,0}     22    0
77   1175   101   102  0.140982  {1,1,0}     24    1
39   1182     1    12  0.394255  {0,1,0}     35    1
122  1188   192   193  0.561676  {1,1,0}     24    1
43   1195   238   240  0.897067  {1,1,0}     32    1
104  1200   132   134  0.418911  {0,1,1}     37    1
61   1200    17    22  0.584090  {1,0,0}     30    1
110  1203    18    20  0.553538  {1,1,0}     22    1
22   1221    54    58  0.976736  {0,1,1}     40    1
44   1222   203   210  0.567844  {0,2,0}     21    0
86   1223   156   160  0.801112  {0,1,1}     21    1
30   1240   101   102  0.304569  {0,3,0}     33    0
82   1264   119   169  0.553737  {0,3,0}     28    1
124  1282   246   248  0.038166  {1,1,0}     32    1
46   1302    28    29  0.672545  {0,3,0}     23    1
83   1328    29    31  0.771551  {1,1,0}     40    1
62   1329   198   199  0.270633  {0,1,0}     37    1
72   1368    83    84  0.890938  {1,1,0}     23    1
17   1374    98   131  0.001467  {0,1,0}     34    0
68   1380   137   138  0.562567  {1,1,0}     35    1
107  1420    47    48  0.913468  {0,2,0}     29    1
103  1422    84   100  0.567226  {0,2,0}     30    1
88   1437    19    20  0.770407  {1,1,0}     39    1
